mode,update,p,q,K,delta,t,mean_ln_d,frac_d_gt_1,r_cos1,r_cos2,r_sin1
omega,gs,2,3,12,1.000e-12,49,0.775811,0.921570,0.004364,-0.006650,0.009646
omega,gs,2,3,12,1.000e-12,50,0.785014,0.922485,0.000305,-0.009713,-0.008202
omega,gs,2,3,12,1.000e-12,51,0.777773,0.921021,0.002386,0.002175,-0.002033
omega,gs,2,3,12,1.000e-12,52,0.776842,0.920288,-0.009645,0.019289,-0.006404
omega,gs,2,3,12,1.000e-12,53,0.782345,0.921387,-0.004821,-0.017234,-0.005430
omega,gs,2,3,12,1.000e-12,54,0.785945,0.926941,0.003352,-0.009736,-0.004476
omega,gs,2,3,12,1.000e-12,55,0.778780,0.922424,0.003350,-0.008654,-0.000134
omega,gs,2,3,12,1.000e-12,56,0.771037,0.916870,-0.007476,0.006982,0.004360
omega,gs,2,3,12,1.000e-12,57,0.782116,0.923584,-0.013766,0.009109,-0.003024
omega,gs,2,3,12,1.000e-12,58,0.775706,0.920410,0.005919,-0.009571,0.004623
omega,gs,2,3,12,1.000e-12,59,0.777745,0.923584,-0.002760,-0.007331,0.001575
omega,gs,2,3,12,1.000e-12,60,0.769447,0.917419,0.023155,-0.013592,0.008474
omega,gs,2,3,12,1.000e-12,61,0.778559,0.921204,-0.006352,0.000047,-0.000120
omega,gs,2,3,12,1.000e-12,62,0.778207,0.919128,-0.002895,-0.012386,0.014859
omega,gs,2,3,12,1.000e-12,63,0.776368,0.923950,0.001095,0.012449,-0.006530
omega,gs,2,3,12,1.000e-12,64,0.779131,0.923035,-0.003538,0.008309,0.000671
omega,gs,2,3,12,1.000e-12,65,0.779910,0.922302,-0.010909,-0.003045,0.002465
omega,gs,2,3,12,1.000e-12,66,0.782940,0.921082,-0.003735,0.002676,-0.023329
omega,gs,2,3,12,1.000e-12,67,0.780685,0.920715,-0.017853,-0.002686,-0.002162
omega,gs,2,3,12,1.000e-12,68,0.779693,0.922180,0.001599,-0.006788,-0.001318
omega,gs,2,3,12,1.000e-12,69,0.773890,0.916382,-0.007052,0.010038,-0.002671
omega,gs,2,3,12,1.000e-12,70,0.773613,0.918213,-0.011339,0.006816,-0.007408
omega,gs,2,3,12,1.000e-12,71,0.776874,0.920654,0.011325,-0.013135,-0.008140
omega,gs,2,3,12,1.000e-12,72,0.784062,0.924927,-0.023907,0.004692,0.007154
omega,gs,2,3,12,1.000e-12,73,0.779304,0.922974,0.000731,-0.005529,0.002462
omega,gs,2,3,12,1.000e-12,74,0.774966,0.920593,-0.011589,0.016523,-0.004563
omega,gs,2,3,12,1.000e-12,75,0.778840,0.920593,-0.007407,-0.007733,-0.000355
omega,gs,2,3,12,1.000e-12,76,0.774658,0.919861,-0.012029,0.013296,-0.002144
omega,gs,2,3,12,1.000e-12,77,0.777928,0.920410,0.017060,-0.012838,-0.008228
omega,gs,2,3,12,1.000e-12,78,0.775882,0.920227,0.000354,0.001671,-0.002729
omega,gs,2,3,12,1.000e-12,79,0.772462,0.915161,0.001921,0.008503,-0.002224
omega,gs,2,3,12,1.000e-12,80,0.777512,0.920959,-0.000521,0.001911,-0.004192
omega,gs,2,3,12,1.000e-10,1,-23.025852,0.000000,1.000000,1.000000,1.000000
omega,gs,2,3,12,1.000e-10,2,-18.003857,0.000000,1.000000,1.000000,1.000000
omega,gs,2,3,12,1.000e-10,3,-13.026036,0.000000,1.000000,1.000000,1.000000
omega,gs,2,3,12,1.000e-10,4,-8.064537,0.000000,1.000000,0.999997,1.000000
omega,gs,2,3,12,1.000e-10,5,-3.108115,0.080566,0.999082,0.878378,0.999148
omega,gs,2,3,12,1.000e-10,6,0.043196,0.699097,0.447724,0.177053,0.464236
omega,gs,2,3,12,1.000e-10,7,0.704742,0.894470,0.063043,0.008982,0.041898
omega,gs,2,3,12,1.000e-10,8,0.775599,0.921143,0.002664,-0.007156,-0.002645
omega,gs,2,3,12,1.000e-10,9,0.780131,0.920715,-0.007699,-0.005118,-0.005729
omega,gs,2,3,12,1.000e-10,10,0.773067,0.919739,-0.010365,0.015682,0.005273
omega,gs,2,3,12,1.000e-10,11,0.770744,0.918152,0.012034,0.010453,-0.001373
omega,gs,2,3,12,1.000e-10,12,0.775971,0.919128,0.003310,-0.002070,0.009010
omega,gs,2,3,12,1.000e-10,13,0.780296,0.919678,-0.003032,-0.009828,-0.003866
omega,gs,2,3,12,1.000e-10,14,0.780220,0.918396,-0.000789,-0.007851,0.000334
omega,gs,2,3,12,1.000e-10,15,0.773719,0.921082,0.005243,0.011749,-0.002657
omega,gs,2,3,12,1.000e-10,16,0.782417,0.923035,-0.002121,-0.003737,-0.000037
omega,gs,2,3,12,1.000e-10,17,0.766894,0.915161,0.006018,0.004125,0.011940
omega,gs,2,3,12,1.000e-10,18,0.770520,0.917480,0.007616,0.007301,-0.008736
omega,gs,2,3,12,1.000e-10,19,0.770940,0.917236,0.007583,0.004474,0.001750
omega,gs,2,3,12,1.000e-10,20,0.772912,0.918518,0.004425,-0.000144,0.002954
omega,gs,2,3,12,1.000e-10,21,0.775356,0.920715,-0.009898,0.002704,0.003109
omega,gs,2,3,12,1.000e-10,22,0.782032,0.921631,-0.006880,-0.011752,-0.004646
omega,gs,2,3,12,1.000e-10,23,0.774465,0.922363,-0.003719,0.002285,0.019213
omega,gs,2,3,12,1.000e-10,24,0.779643,0.923096,0.002290,0.000580,-0.001370
omega,gs,2,3,12,1.000e-10,25,0.776035,0.920593,0.006832,-0.004831,-0.002813
omega,gs,2,3,12,1.000e-10,26,0.777140,0.918884,-0.008780,0.002139,0.007954
omega,gs,2,3,12,1.000e-10,27,0.778711,0.922302,0.002094,0.001659,-0.001290
omega,gs,2,3,12,1.000e-10,28,0.768536,0.917053,0.013184,0.012163,0.008833
omega,gs,2,3,12,1.000e-10,29,0.775767,0.920898,-0.000342,-0.005069,0.009680
omega,gs,2,3,12,1.000e-10,30,0.774557,0.917847,-0.001970,0.011715,0.003126
omega,gs,2,3,12,1.000e-10,31,0.779331,0.921326,-0.012605,-0.009988,-0.003973
omega,gs,2,3,12,1.000e-10,32,0.773492,0.918640,-0.005891,0.012238,0.002057
omega,gs,2,3,12,1.000e-10,33,0.771126,0.918335,0.009556,-0.005730,0.003153
omega,gs,2,3,12,1.000e-10,34,0.784920,0.921814,-0.006591,-0.003919,-0.004810
omega,gs,2,3,12,1.000e-10,35,0.779555,0.923096,-0.001603,-0.003471,0.003664
omega,gs,2,3,12,1.000e-10,36,0.773830,0.918274,-0.001847,-0.000167,-0.000377
omega,gs,2,3,12,1.000e-10,37,0.779790,0.920776,-0.015274,0.004159,0.004059
omega,gs,2,3,12,1.000e-10,38,0.778343,0.920532,-0.004277,-0.009920,-0.000369
omega,gs,2,3,12,1.000e-10,39,0.778136,0.922974,-0.003178,-0.002921,0.000975
omega,gs,2,3,12,1.000e-10,40,0.777792,0.918518,0.008669,-0.006143,-0.002045
omega,gs,2,3,12,1.000e-10,41,0.770272,0.918945,-0.006680,0.012344,0.008262
omega,gs,2,3,12,1.000e-10,42,0.775578,0.919434,-0.008885,0.002269,0.000735
omega,gs,2,3,12,1.000e-10,43,0.773267,0.919739,0.001907,0.001670,-0.002810
omega,gs,2,3,12,1.000e-10,44,0.781471,0.921814,-0.002829,-0.004894,-0.008709
omega,gs,2,3,12,1.000e-10,45,0.778195,0.921387,-0.004019,-0.014535,0.002944
omega,gs,2,3,12,1.000e-10,46,0.779644,0.923096,-0.013608,-0.002490,-0.000707
omega,gs,2,3,12,1.000e-10,47,0.771607,0.917236,0.001293,-0.004235,0.006212
omega,gs,2,3,12,1.000e-10,48,0.769239,0.919189,0.007364,0.010981,0.010417
omega,gs,2,3,12,1.000e-10,49,0.780207,0.924805,-0.010218,-0.003605,-0.003142
omega,gs,2,3,12,1.000e-10,50,0.781486,0.923401,0.016945,-0.006051,-0.007025
omega,gs,2,3,12,1.000e-10,51,0.771917,0.922241,0.012623,0.017167,0.005808
omega,gs,2,3,12,1.000e-10,52,0.778156,0.920532,-0.001842,-0.003989,0.002256
omega,gs,2,3,12,1.000e-10,53,0.781829,0.921265,-0.012438,-0.006775,-0.005300
omega,gs,2,3,12,1.000e-10,54,0.778516,0.919861,-0.007558,0.000779,-0.012859
omega,gs,2,3,12,1.000e-10,55,0.776148,0.921143,0.006333,-0.013547,0.006079
omega,gs,2,3,12,1.000e-10,56,0.764955,0.916992,0.005398,0.017399,0.020532
omega,gs,2,3,12,1.000e-10,57,0.775646,0.921143,0.006581,-0.001675,-0.000673
omega,gs,2,3,12,1.000e-10,58,0.780419,0.920776,-0.007116,-0.010602,0.001425
omega,gs,2,3,12,1.000e-10,59,0.773574,0.918945,-0.007074,0.002484,0.009437
omega,gs,2,3,12,1.000e-10,60,0.774815,0.917786,-0.010782,0.008003,0.003576
omega,gs,2,3,12,1.000e-10,61,0.773156,0.919495,0.017377,-0.000137,-0.002187
omega,gs,2,3,12,1.000e-10,62,0.774546,0.919678,-0.007686,0.006887,0.002716
omega,gs,2,3,12,1.000e-10,63,0.777561,0.920959,0.000183,0.006666,0.005906
omega,gs,2,3,12,1.000e-10,64,0.773367,0.919189,0.002272,0.002094,0.007706
omega,gs,2,3,12,1.000e-10,65,0.774931,0.921021,-0.003457,0.004805,0.009553
omega,gs,2,3,12,1.000e-10,66,0.778932,0.920776,-0.000751,0.007466,-0.003435
omega,gs,2,3,12,1.000e-10,67,0.772141,0.919128,-0.004963,0.009626,0.011364
omega,gs,2,3,12,1.000e-10,68,0.773899,0.917114,0.000760,-0.000165,-0.005157
omega,gs,2,3,12,1.000e-10,69,0.771072,0.919312,0.003784,-0.003231,0.012597
omega,gs,2,3,12,1.000e-10,70,0.775001,0.919678,-0.000927,0.012173,-0.010953
omega,gs,2,3,12,1.000e-10,71,0.777533,0.918823,0.001021,-0.002867,-0.006329
omega,gs,2,3,12,1.000e-10,72,0.778703,0.921509,-0.000744,-0.000903,-0.010362
omega,gs,2,3,12,1.000e-10,73,0.775629,0.920776,-0.005538,0.002794,-0.001251
omega,gs,2,3,12,1.000e-10,74,0.779059,0.922119,-0.004945,0.001125,-0.003507
omega,gs,2,3,12,1.000e-10,75,0.783545,0.923706,-0.012229,-0.001272,0.004688
omega,gs,2,3,12,1.000e-10,76,0.768775,0.916077,0.007080,0.009304,-0.007962
omega,gs,2,3,12,1.000e-10,77,0.775148,0.918945,0.006636,0.015949,-0.005033
omega,gs,2,3,12,1.000e-10,78,0.780344,0.920715,0.005774,-0.002575,-0.016699
omega,gs,2,3,12,1.000e-10,79,0.783812,0.919250,-0.011120,-0.014581,-0.005171
omega,gs,2,3,12,1.000e-10,80,0.778911,0.920959,0.003161,0.007439,0.008600
omega,gs,2,3,12,1.000e-08,1,-18.420681,0.000000,1.000000,1.000000,1.000000
omega,gs,2,3,12,1.000e-08,2,-13.398685,0.000000,1.000000,1.000000,1.000000
omega,gs,2,3,12,1.000e-08,3,-8.420864,0.000000,1.000000,1.000000,1.000000
omega,gs,2,3,12,1.000e-08,4,-3.459357,0.010315,0.999898,0.972803,0.999897
omega,gs,2,3,12,1.000e-08,5,0.027405,0.684509,0.501254,0.191629,0.517912
omega,gs,2,3,12,1.000e-08,6,0.717413,0.903015,0.040031,0.012503,0.065743
omega,gs,2,3,12,1.000e-08,7,0.771707,0.919189,-0.002407,0.006439,0.013167
omega,gs,2,3,12,1.000e-08,8,0.783115,0.923828,-0.003854,0.005237,-0.019320
omega,gs,2,3,12,1.000e-08,9,0.780418,0.923157,-0.005752,-0.007816,-0.006302
omega,gs,2,3,12,1.000e-08,10,0.779791,0.921204,0.002431,-0.000767,-0.001326
omega,gs,2,3,12,1.000e-08,11,0.778414,0.920715,-0.007021,-0.015794,0.004621
omega,gs,2,3,12,1.000e-08,12,0.774580,0.921570,-0.000985,-0.002815,0.009152
omega,gs,2,3,12,1.000e-08,13,0.772593,0.918701,0.008787,0.004749,-0.006883
omega,gs,2,3,12,1.000e-08,14,0.777657,0.919250,-0.012368,0.003624,0.005625
omega,gs,2,3,12,1.000e-08,15,0.774547,0.918213,-0.008497,0.016022,0.003584
omega,gs,2,3,12,1.000e-08,16,0.782422,0.923950,-0.007144,-0.006493,-0.000038
omega,gs,2,3,12,1.000e-08,17,0.777669,0.921143,-0.005508,-0.001874,0.005188
omega,gs,2,3,12,1.000e-08,18,0.785328,0.922119,-0.006212,-0.007398,-0.018916
omega,gs,2,3,12,1.000e-08,19,0.775003,0.920105,0.007086,0.006734,-0.000374
omega,gs,2,3,12,1.000e-08,20,0.779959,0.921143,-0.010470,-0.000541,-0.006697
omega,gs,2,3,12,1.000e-08,21,0.773973,0.917908,-0.000486,0.008189,0.009786
omega,gs,2,3,12,1.000e-08,22,0.777685,0.920654,0.002413,0.006211,-0.009582
omega,gs,2,3,12,1.000e-08,23,0.778420,0.922546,0.000535,0.004259,-0.008197
omega,gs,2,3,12,1.000e-08,24,0.780176,0.923462,-0.003097,-0.001267,-0.007955
omega,gs,2,3,12,1.000e-08,25,0.781646,0.922363,-0.015818,0.000930,-0.003978
omega,gs,2,3,12,1.000e-08,26,0.781116,0.922058,-0.002637,-0.010983,-0.002933
omega,gs,2,3,12,1.000e-08,27,0.777816,0.920105,0.005794,-0.008765,-0.002927
omega,gs,2,3,12,1.000e-08,28,0.769837,0.914551,0.005845,0.005199,0.000298
omega,gs,2,3,12,1.000e-08,29,0.775801,0.923157,0.011565,0.005956,-0.000952
omega,gs,2,3,12,1.000e-08,30,0.773624,0.917969,0.007814,0.002681,-0.012087
omega,gs,2,3,12,1.000e-08,31,0.779403,0.921143,-0.012365,0.010074,-0.009919
omega,gs,2,3,12,1.000e-08,32,0.775716,0.920349,-0.005545,0.006239,-0.000704
omega,gs,2,3,12,1.000e-08,33,0.770548,0.918213,0.008451,0.011534,-0.006881
omega,gs,2,3,12,1.000e-08,34,0.780579,0.924988,-0.002355,0.007820,-0.004883
omega,gs,2,3,12,1.000e-08,35,0.776418,0.920959,0.002764,0.000230,-0.002400
omega,gs,2,3,12,1.000e-08,36,0.781405,0.922791,-0.003775,0.010720,-0.015653
omega,gs,2,3,12,1.000e-08,37,0.777580,0.920471,-0.007127,-0.006849,0.002954
omega,gs,2,3,12,1.000e-08,38,0.777604,0.919678,0.004496,-0.009698,-0.006820
omega,gs,2,3,12,1.000e-08,39,0.770800,0.918030,0.003235,0.002795,-0.001404
omega,gs,2,3,12,1.000e-08,40,0.769235,0.918335,0.010755,0.001598,0.014596
omega,gs,2,3,12,1.000e-08,41,0.771848,0.914795,-0.000659,0.000454,0.003926
omega,gs,2,3,12,1.000e-08,42,0.777677,0.920044,-0.002440,-0.008246,-0.006020
omega,gs,2,3,12,1.000e-08,43,0.777874,0.920410,-0.002718,0.003787,-0.009108
omega,gs,2,3,12,1.000e-08,44,0.776817,0.922119,0.002856,0.004339,-0.004913
omega,gs,2,3,12,1.000e-08,45,0.773223,0.918701,-0.001734,-0.001185,0.002705
omega,gs,2,3,12,1.000e-08,46,0.778039,0.921021,0.011182,-0.013362,-0.005350
omega,gs,2,3,12,1.000e-08,47,0.772613,0.919189,0.013004,-0.001340,-0.002004
omega,gs,2,3,12,1.000e-08,48,0.781633,0.923767,-0.011692,-0.017075,-0.002332
omega,gs,2,3,12,1.000e-08,49,0.764910,0.916443,0.005329,0.007945,0.010133
omega,gs,2,3,12,1.000e-08,50,0.771638,0.918335,0.003762,-0.008241,0.000963
omega,gs,2,3,12,1.000e-08,51,0.778282,0.920776,0.005154,-0.002262,0.003251
omega,gs,2,3,12,1.000e-08,52,0.775876,0.920776,0.006942,-0.002216,-0.013987
omega,gs,2,3,12,1.000e-08,53,0.778263,0.921265,-0.009258,-0.006805,0.003352
omega,gs,2,3,12,1.000e-08,54,0.773367,0.920654,0.008898,0.002232,-0.006437
omega,gs,2,3,12,1.000e-08,55,0.777884,0.917725,-0.018522,-0.010361,0.009779
omega,gs,2,3,12,1.000e-08,56,0.781201,0.922119,-0.007791,-0.009152,0.002965
omega,gs,2,3,12,1.000e-08,57,0.777145,0.923157,-0.013122,0.005327,0.004657
omega,gs,2,3,12,1.000e-08,58,0.769698,0.918152,0.004435,-0.005129,0.024929
omega,gs,2,3,12,1.000e-08,59,0.772713,0.921387,0.003365,0.013252,-0.000191
omega,gs,2,3,12,1.000e-08,60,0.778136,0.921082,0.015941,-0.019054,0.003592
omega,gs,2,3,12,1.000e-08,61,0.778766,0.921509,-0.003079,-0.003125,-0.007048
omega,gs,2,3,12,1.000e-08,62,0.776357,0.922913,0.001213,0.015344,-0.002894
omega,gs,2,3,12,1.000e-08,63,0.776826,0.920837,0.009255,-0.000956,0.002967
omega,gs,2,3,12,1.000e-08,64,0.776923,0.921387,-0.003300,-0.003473,0.002749
omega,gs,2,3,12,1.000e-08,65,0.776594,0.921387,-0.001801,-0.000058,-0.011516
omega,gs,2,3,12,1.000e-08,66,0.775330,0.919556,-0.009833,-0.003534,0.000036
omega,gs,2,3,12,1.000e-08,67,0.775368,0.922180,0.016770,0.002762,0.004899
omega,gs,2,3,12,1.000e-08,68,0.767888,0.916199,0.003648,0.002705,0.010921
omega,gs,2,3,12,1.000e-08,69,0.777995,0.922363,0.000600,0.007137,-0.003052
omega,gs,2,3,12,1.000e-08,70,0.780972,0.921387,0.005119,-0.003098,-0.006577
omega,gs,2,3,12,1.000e-08,71,0.779957,0.918762,-0.006340,-0.000770,-0.009363
omega,gs,2,3,12,1.000e-08,72,0.774500,0.923279,-0.000750,0.004019,0.011320
omega,gs,2,3,12,1.000e-08,73,0.782068,0.921997,-0.008937,-0.007010,-0.003723
omega,gs,2,3,12,1.000e-08,74,0.783071,0.922058,-0.010488,0.004735,-0.009009
omega,gs,2,3,12,1.000e-08,75,0.771272,0.916687,-0.003960,-0.001283,0.010918
omega,gs,2,3,12,1.000e-08,76,0.778053,0.922363,-0.000952,-0.005329,-0.003306
omega,gs,2,3,12,1.000e-08,77,0.776739,0.922546,-0.003036,0.010716,0.000185
omega,gs,2,3,12,1.000e-08,78,0.780151,0.920166,-0.016728,0.008275,-0.000006
omega,gs,2,3,12,1.000e-08,79,0.780406,0.924194,-0.006831,0.002234,-0.008368
omega,gs,2,3,12,1.000e-08,80,0.774782,0.920349,0.012986,0.000436,0.005710
omega,gs,2,3,12,1.000e-06,1,-13.815511,0.000000,1.000000,1.000000,1.000000
omega,gs,2,3,12,1.000e-06,2,-8.793516,0.000000,1.000000,1.000000,1.000000
omega,gs,2,3,12,1.000e-06,3,-3.815629,0.000000,0.999987,0.996526,0.999988
omega,gs,2,3,12,1.000e-06,4,0.019120,0.670593,0.618372,0.177245,0.603400
omega,gs,2,3,12,1.000e-06,5,0.728092,0.902283,0.048829,0.007047,0.043086
omega,gs,2,3,12,1.000e-06,6,0.769676,0.916931,0.005595,-0.000829,0.013490
omega,gs,2,3,12,1.000e-06,7,0.770526,0.917664,0.005061,0.007254,0.014179
omega,gs,2,3,12,1.000e-06,8,0.781675,0.922119,-0.007820,-0.008159,0.012121
omega,gs,2,3,12,1.000e-06,9,0.773618,0.918823,-0.004082,0.010360,-0.000620
omega,gs,2,3,12,1.000e-06,10,0.780567,0.921448,-0.007750,-0.004929,-0.002757
omega,gs,2,3,12,1.000e-06,11,0.776506,0.921753,-0.005921,0.002588,0.004164
omega,gs,2,3,12,1.000e-06,12,0.780891,0.922363,-0.012878,-0.004543,-0.000826
omega,gs,2,3,12,1.000e-06,13,0.775648,0.921387,0.003149,-0.000629,0.001830
omega,gs,2,3,12,1.000e-06,14,0.775825,0.921631,0.006860,0.004595,0.004742
omega,gs,2,3,12,1.000e-06,15,0.776405,0.920044,0.002688,0.003590,-0.000938
omega,gs,2,3,12,1.000e-06,16,0.770808,0.918640,0.005305,0.003508,0.012974
omega,gs,2,3,12,1.000e-06,17,0.779383,0.920166,-0.002872,-0.005805,-0.000811
omega,gs,2,3,12,1.000e-06,18,0.776632,0.921326,0.006746,-0.000964,0.004317
omega,gs,2,3,12,1.000e-06,19,0.779878,0.920105,-0.005844,-0.002301,0.005488
omega,gs,2,3,12,1.000e-06,20,0.784616,0.923401,0.002622,-0.015360,-0.012445
omega,gs,2,3,12,1.000e-06,21,0.775949,0.921814,0.005543,-0.000358,0.003003
omega,gs,2,3,12,1.000e-06,22,0.776742,0.918945,-0.008311,0.010533,0.000637
omega,gs,2,3,12,1.000e-06,23,0.777453,0.921936,0.010143,0.003695,0.001756
omega,gs,2,3,12,1.000e-06,24,0.775623,0.918823,0.001908,0.009637,0.004647
omega,gs,2,3,12,1.000e-06,25,0.781756,0.921021,-0.005830,-0.017922,0.000392
omega,gs,2,3,12,1.000e-06,26,0.776169,0.920837,0.009374,-0.003528,-0.006355
omega,gs,2,3,12,1.000e-06,27,0.775906,0.919678,0.001787,-0.008094,0.001091
omega,gs,2,3,12,1.000e-06,28,0.784358,0.923828,-0.003538,-0.003762,-0.006473
omega,gs,2,3,12,1.000e-06,29,0.780368,0.922058,0.001880,-0.006710,0.005140
omega,gs,2,3,12,1.000e-06,30,0.778504,0.924072,-0.003807,-0.000091,0.003714
omega,gs,2,3,12,1.000e-06,31,0.772799,0.922241,0.005058,0.001861,0.004669
omega,gs,2,3,12,1.000e-06,32,0.781152,0.922424,-0.005726,-0.008856,0.000486
omega,gs,2,3,12,1.000e-06,33,0.773248,0.920288,-0.009878,0.013908,0.015576
omega,gs,2,3,12,1.000e-06,34,0.774479,0.919250,0.012297,0.008623,-0.009796
omega,gs,2,3,12,1.000e-06,35,0.774501,0.921387,0.002654,0.003162,-0.014041
omega,gs,2,3,12,1.000e-06,36,0.782275,0.922974,-0.003780,-0.006792,0.000504
omega,gs,2,3,12,1.000e-06,37,0.783644,0.921326,-0.016070,-0.017374,0.011315
omega,gs,2,3,12,1.000e-06,38,0.783095,0.923645,0.002746,0.013497,-0.022655
omega,gs,2,3,12,1.000e-06,39,0.775158,0.919678,0.000164,0.002477,0.004935
omega,gs,2,3,12,1.000e-06,40,0.779400,0.919067,-0.006168,-0.012750,0.002633
omega,gs,2,3,12,1.000e-06,41,0.775958,0.918945,-0.000951,-0.005540,0.004890
omega,gs,2,3,12,1.000e-06,42,0.777572,0.919373,-0.009970,-0.003260,0.012257
omega,gs,2,3,12,1.000e-06,43,0.780084,0.922791,0.003537,0.003630,-0.006730
omega,gs,2,3,12,1.000e-06,44,0.779350,0.919556,-0.006540,0.005431,-0.010168
omega,gs,2,3,12,1.000e-06,45,0.778584,0.920288,-0.005456,-0.002454,0.014320
omega,gs,2,3,12,1.000e-06,46,0.780043,0.921448,-0.003019,-0.007411,0.002372
omega,gs,2,3,12,1.000e-06,47,0.771369,0.920654,0.002938,-0.003542,0.014248
omega,gs,2,3,12,1.000e-06,48,0.772641,0.919189,0.013260,0.001471,0.002969
omega,gs,2,3,12,1.000e-06,49,0.773152,0.920715,0.000535,-0.006764,0.009839
omega,gs,2,3,12,1.000e-06,50,0.775669,0.920471,-0.000762,0.001336,0.001684
omega,gs,2,3,12,1.000e-06,51,0.779634,0.922607,-0.003187,-0.003002,0.000128
omega,gs,2,3,12,1.000e-06,52,0.778577,0.921753,0.003156,0.001434,-0.000154
