mode,update,p,q,K,delta,t,mean_ln_d,frac_d_gt_1,r_cos1,r_cos2,r_sin1
omega,jacobi,3,5,20,1.000e-01,26,0.778670,0.923889,-0.006515,0.003085,-0.002056
omega,jacobi,3,5,20,1.000e-01,27,0.778949,0.923523,-0.000132,0.009093,-0.008534
omega,jacobi,3,5,20,1.000e-01,28,0.776825,0.920715,0.002876,0.001963,0.000215
omega,jacobi,3,5,20,1.000e-01,29,0.779038,0.922668,-0.002546,-0.001169,-0.004508
omega,jacobi,3,5,20,1.000e-01,30,0.782087,0.920837,-0.008715,-0.012294,-0.006258
omega,jacobi,3,5,20,1.000e-01,31,0.776077,0.920288,-0.005831,0.006104,0.001487
omega,jacobi,3,5,20,1.000e-01,32,0.776628,0.921265,0.002890,-0.001635,0.000806
omega,jacobi,3,5,20,1.000e-01,33,0.775090,0.921448,-0.001369,-0.010449,-0.002743
omega,jacobi,3,5,20,1.000e-01,34,0.779524,0.921143,-0.008319,-0.006704,-0.001456
omega,jacobi,3,5,20,1.000e-01,35,0.775363,0.918701,-0.000245,-0.009008,-0.004389
omega,jacobi,3,5,20,1.000e-01,36,0.779023,0.920837,-0.005253,0.000445,-0.002174
omega,jacobi,3,5,20,1.000e-01,37,0.773106,0.917419,0.006670,-0.002879,-0.002418
omega,jacobi,3,5,20,1.000e-01,38,0.780422,0.921814,-0.005088,0.007709,-0.013304
omega,jacobi,3,5,20,1.000e-01,39,0.782304,0.920898,-0.014295,-0.009935,-0.001280
omega,jacobi,3,5,20,1.000e-01,40,0.780948,0.921387,0.002540,0.001079,-0.011902
omega,jacobi,3,5,20,1.000e-01,41,0.779870,0.922180,-0.002702,-0.008103,0.002249
omega,jacobi,3,5,20,1.000e-01,42,0.775712,0.918884,-0.002914,-0.003665,0.007987
omega,jacobi,3,5,20,1.000e-01,43,0.776252,0.918579,0.002043,0.005555,0.005100
omega,jacobi,3,5,20,1.000e-01,44,0.773398,0.918884,0.000093,0.000907,0.004717
omega,jacobi,3,5,20,1.000e-01,45,0.782909,0.922241,-0.006606,0.007529,-0.004577
omega,jacobi,3,5,20,1.000e-01,46,0.773990,0.918640,0.015793,-0.011058,0.005566
omega,jacobi,3,5,20,1.000e-01,47,0.783329,0.921448,-0.018021,-0.005119,-0.003610
omega,jacobi,3,5,20,1.000e-01,48,0.772847,0.919434,0.004804,0.003072,0.004848
omega,jacobi,3,5,20,1.000e-01,49,0.772550,0.921509,0.020687,0.008477,-0.003337
omega,jacobi,3,5,20,1.000e-01,50,0.769298,0.914917,0.011690,0.006382,0.002698
omega,jacobi,3,5,20,1.000e-01,51,0.775082,0.919678,0.009350,0.002878,-0.000666
omega,jacobi,3,5,20,1.000e-01,52,0.776222,0.919800,0.002909,-0.003361,0.005217
omega,jacobi,3,5,20,1.000e-01,53,0.779288,0.922424,0.000706,0.005719,-0.010468
omega,jacobi,3,5,20,1.000e-01,54,0.781326,0.924194,0.012529,-0.007698,0.000713
omega,jacobi,3,5,20,1.000e-01,55,0.779982,0.921021,-0.002403,0.011341,-0.009657
omega,jacobi,3,5,20,1.000e-01,56,0.780132,0.921082,-0.002240,-0.003750,-0.003652
omega,jacobi,3,5,20,1.000e-01,57,0.777336,0.920898,0.014522,-0.001888,-0.011287
omega,jacobi,3,5,20,1.000e-01,58,0.776130,0.918701,-0.001678,0.014708,-0.009996
omega,jacobi,3,5,20,1.000e-01,59,0.780116,0.921631,-0.007307,0.006835,-0.002355
omega,jacobi,3,5,20,1.000e-01,60,0.775451,0.921814,-0.000059,0.011940,-0.000576
omega,jacobi,3,5,20,1.000e-01,61,0.778640,0.920593,-0.003508,-0.001590,-0.010287
omega,jacobi,3,5,20,1.000e-01,62,0.778499,0.920715,0.002563,-0.014485,-0.011568
omega,jacobi,3,5,20,1.000e-01,63,0.778483,0.920959,-0.008827,0.000009,0.001941
omega,jacobi,3,5,20,1.000e-01,64,0.778078,0.921265,-0.001519,-0.000376,0.012837
omega,jacobi,3,5,20,1.000e-01,65,0.774401,0.919312,-0.003835,0.000756,-0.005700
omega,jacobi,3,5,20,1.000e-01,66,0.778953,0.920898,-0.014663,-0.004603,-0.000764
omega,jacobi,3,5,20,1.000e-01,67,0.780332,0.922302,-0.005734,0.009069,-0.015485
omega,jacobi,3,5,20,1.000e-01,68,0.780724,0.920288,-0.011335,-0.013021,0.001111
omega,jacobi,3,5,20,1.000e-01,69,0.778927,0.920898,0.007190,-0.013279,-0.003835
omega,jacobi,3,5,20,1.000e-01,70,0.775794,0.920471,0.005564,-0.000251,-0.000876
omega,jacobi,3,5,20,1.000e-01,71,0.774635,0.920654,-0.002691,-0.000921,0.004831
omega,jacobi,3,5,20,1.000e-01,72,0.769734,0.915527,-0.015555,0.007607,0.008159
omega,jacobi,3,5,20,1.000e-01,73,0.779434,0.921387,-0.006156,0.008954,-0.011989
omega,jacobi,3,5,20,1.000e-01,74,0.775191,0.918152,-0.002959,-0.005338,0.002614
omega,jacobi,3,5,20,1.000e-01,75,0.778638,0.922363,-0.005086,0.008521,-0.002579
omega,jacobi,3,5,20,1.000e-01,76,0.769173,0.917175,0.008249,0.011207,0.005502
omega,jacobi,3,5,20,1.000e-01,77,0.774174,0.919373,0.002627,0.001155,-0.000554
omega,jacobi,3,5,20,1.000e-01,78,0.771237,0.919006,0.005808,0.001619,0.011096
omega,jacobi,3,5,20,1.000e-01,79,0.769446,0.914978,0.007494,0.014185,0.001344
omega,jacobi,3,5,20,1.000e-01,80,0.779939,0.919800,-0.000569,-0.009663,0.001727
