mode,update,p,q,K,delta,t,mean_ln_d,frac_d_gt_1,r_cos1,r_cos2,r_sin1
pq,gs,3,5,6,1.000e+00,1,0.753829,0.918579,0.041668,0.034819,0.004339
pq,gs,3,5,6,1.000e+00,2,0.781312,0.920349,0.002886,-0.018100,0.003686
pq,gs,3,5,6,1.000e+00,3,0.776805,0.918152,-0.008211,0.001548,-0.000652
pq,gs,3,5,6,1.000e+00,4,0.777715,0.921936,0.003968,-0.007279,-0.003384
pq,gs,3,5,6,1.000e+00,5,0.774805,0.919556,0.005469,-0.002544,0.005845
pq,gs,3,5,6,1.000e+00,6,0.775047,0.919861,0.005068,0.005416,-0.002657
pq,gs,3,5,6,1.000e+00,7,0.783662,0.922913,-0.013544,0.005718,-0.008943
pq,gs,3,5,6,1.000e+00,8,0.781855,0.922241,-0.004892,-0.009440,-0.002581
pq,gs,3,5,6,1.000e+00,9,0.777608,0.921509,0.000319,-0.001256,0.005489
pq,gs,3,5,6,1.000e+00,10,0.771929,0.918091,0.000382,-0.000582,0.003428
pq,gs,3,5,6,1.000e+00,11,0.771664,0.919678,0.010930,0.007773,0.004064
pq,gs,3,5,6,1.000e+00,12,0.775467,0.920532,0.000341,0.004939,0.001907
pq,gs,3,5,6,1.000e+00,13,0.783363,0.922729,-0.015820,0.000307,0.000378
pq,gs,3,5,6,1.000e+00,14,0.778355,0.922241,-0.004713,-0.004611,0.003302
pq,gs,3,5,6,1.000e+00,15,0.778694,0.919067,-0.006899,-0.004187,-0.001903
pq,gs,3,5,6,1.000e+00,16,0.780439,0.921631,-0.001637,0.000147,0.002124
pq,gs,3,5,6,1.000e+00,17,0.782295,0.922302,-0.008632,-0.008308,-0.001019
pq,gs,3,5,6,1.000e+00,18,0.768353,0.916565,0.010449,0.000872,0.004404
pq,gs,3,5,6,1.000e+00,19,0.779230,0.920654,-0.002664,-0.005789,0.007000
pq,gs,3,5,6,1.000e+00,20,0.776375,0.919067,0.004719,0.003559,-0.013421
pq,gs,3,5,6,1.000e+00,21,0.769312,0.917114,0.004627,0.007304,0.006935
pq,gs,3,5,6,1.000e+00,22,0.776577,0.921753,-0.013894,0.010292,-0.003567
pq,gs,3,5,6,1.000e+00,23,0.772105,0.920593,0.011727,0.001352,0.004215
pq,gs,3,5,6,1.000e+00,24,0.774382,0.917419,-0.000216,0.015291,-0.004805
pq,gs,3,5,6,1.000e+00,25,0.776715,0.919922,0.006991,-0.005571,-0.001089
pq,gs,3,5,6,1.000e+00,26,0.777608,0.919861,-0.002865,-0.000263,-0.010541
pq,gs,3,5,6,1.000e+00,27,0.777112,0.920410,-0.009018,0.001334,0.005963
pq,gs,3,5,6,1.000e+00,28,0.781245,0.926880,-0.007473,-0.004192,-0.002790
pq,gs,3,5,6,1.000e+00,29,0.767456,0.918396,0.003305,-0.002422,0.011666
pq,gs,3,5,6,1.000e+00,30,0.777308,0.920227,0.001277,0.007778,0.000478
pq,gs,3,5,6,1.000e+00,31,0.775753,0.921021,-0.002248,0.000560,-0.005056
pq,gs,3,5,6,1.000e+00,32,0.776941,0.919312,-0.003577,0.000420,0.002549
pq,gs,3,5,6,1.000e+00,33,0.774334,0.920288,0.007695,0.007193,-0.002670
pq,gs,3,5,6,1.000e+00,34,0.777235,0.916748,-0.000124,-0.010993,-0.003939
pq,gs,3,5,6,1.000e+00,35,0.784593,0.923584,-0.006366,-0.012139,0.004769
pq,gs,3,5,6,1.000e+00,36,0.781303,0.923218,-0.016885,-0.002514,0.002438
pq,gs,3,5,6,1.000e+00,37,0.783993,0.924377,-0.005973,-0.008627,0.004249
pq,gs,3,5,6,1.000e+00,38,0.781778,0.919922,0.006479,-0.006144,-0.016065
pq,gs,3,5,6,1.000e+00,39,0.775721,0.920654,0.007757,0.002437,-0.006080
pq,gs,3,5,6,1.000e+00,40,0.778293,0.922729,0.004399,-0.002431,0.001013
pq,gs,3,5,6,1.000e+00,41,0.774425,0.917969,-0.003810,0.008873,0.006707
pq,gs,3,5,6,1.000e+00,42,0.775989,0.919373,-0.005122,-0.011716,0.012474
pq,gs,3,5,6,1.000e+00,43,0.775832,0.920837,0.006827,-0.007797,-0.000038
pq,gs,3,5,6,1.000e+00,44,0.774546,0.920349,0.000915,0.001531,0.011568
pq,gs,3,5,6,1.000e+00,45,0.777670,0.924194,-0.005311,0.010272,0.010172
pq,gs,3,5,6,1.000e+00,46,0.774262,0.919312,0.005992,-0.008375,0.007115
pq,gs,3,5,6,1.000e+00,47,0.778213,0.920166,-0.002345,0.006410,0.001997
pq,gs,3,5,6,1.000e+00,48,0.774295,0.917969,-0.001166,0.002131,0.008570
pq,gs,3,5,6,1.000e+00,49,0.775601,0.917114,0.001964,-0.002763,-0.012650
pq,gs,3,5,6,1.000e+00,50,0.786151,0.924683,-0.001162,-0.003376,-0.017520
pq,gs,3,5,6,1.000e+00,51,0.775612,0.919006,-0.000354,-0.000787,-0.002459
pq,gs,3,5,6,1.000e+00,52,0.780869,0.921082,0.000677,-0.004811,-0.003399
pq,gs,3,5,6,1.000e+00,53,0.785067,0.922546,-0.002864,-0.011548,-0.011064
pq,gs,3,5,6,1.000e+00,54,0.778648,0.921753,0.004390,-0.003498,-0.009921
pq,gs,3,5,6,1.000e+00,55,0.769808,0.917542,0.010492,-0.008904,0.023232
pq,gs,3,5,6,1.000e+00,56,0.778460,0.922424,-0.005648,0.009424,-0.000927
pq,gs,3,5,6,1.000e+00,57,0.780370,0.922485,-0.010708,0.003758,0.013226
pq,gs,3,5,6,1.000e+00,58,0.774695,0.919312,-0.008492,0.007401,-0.004176
pq,gs,3,5,6,1.000e+00,59,0.777837,0.919495,-0.002786,-0.011895,-0.001317
pq,gs,3,5,6,1.000e+00,60,0.782035,0.921021,-0.012797,-0.007932,-0.003913
pq,gs,3,5,6,1.000e+00,61,0.778635,0.921448,-0.008507,-0.001505,0.004112
pq,gs,3,5,6,1.000e+00,62,0.780308,0.922607,-0.002894,-0.001419,-0.006047
pq,gs,3,5,6,1.000e+00,63,0.769233,0.916077,0.013738,-0.010087,0.007067
pq,gs,3,5,6,1.000e+00,64,0.774467,0.919556,-0.007739,0.005644,0.004402
pq,gs,3,5,6,1.000e+00,65,0.782305,0.922424,-0.009907,-0.002911,-0.000928
pq,gs,3,5,6,1.000e+00,66,0.784300,0.920715,-0.004502,-0.003078,-0.006307
pq,gs,3,5,6,1.000e+00,67,0.777912,0.917603,-0.001533,-0.006977,-0.003749
pq,gs,3,5,6,1.000e+00,68,0.774733,0.918579,0.011985,0.001425,-0.001625
pq,gs,3,5,6,1.000e+00,69,0.779905,0.920471,0.001682,-0.004045,-0.009584
pq,gs,3,5,6,1.000e+00,70,0.772897,0.919128,0.006801,0.001494,0.010738
pq,gs,3,5,6,1.000e+00,71,0.778472,0.920349,0.001212,-0.005430,0.004136
pq,gs,3,5,6,1.000e+00,72,0.774580,0.921204,0.006644,0.003636,0.002721
pq,gs,3,5,6,1.000e+00,73,0.780717,0.921387,-0.000751,0.004506,-0.015232
pq,gs,3,5,6,1.000e+00,74,0.775981,0.920227,0.003538,0.000501,0.006585
pq,gs,3,5,6,1.000e+00,75,0.780955,0.924133,-0.001634,0.005649,-0.013786
pq,gs,3,5,6,1.000e+00,76,0.779854,0.922302,0.007872,-0.002762,-0.006610
pq,gs,3,5,6,1.000e+00,77,0.769158,0.919922,0.003788,0.009261,0.009213
pq,gs,3,5,6,1.000e+00,78,0.780669,0.922424,0.008808,-0.012270,-0.004373
pq,gs,3,5,6,1.000e+00,79,0.775019,0.917236,0.007166,0.001827,-0.000873
pq,gs,3,5,6,1.000e+00,80,0.775559,0.920471,-0.000669,-0.001130,0.001631
pq,gs,3,5,6,2.000e+00,1,0.749812,0.909241,0.022349,0.027488,0.023862
pq,gs,3,5,6,2.000e+00,2,0.776999,0.920105,-0.005474,-0.002788,0.000348
pq,gs,3,5,6,2.000e+00,3,0.786548,0.924011,-0.010862,-0.003452,-0.011672
pq,gs,3,5,6,2.000e+00,4,0.779496,0.923706,-0.010577,-0.001595,-0.001387
pq,gs,3,5,6,2.000e+00,5,0.771838,0.917725,0.002546,-0.000536,0.004220
pq,gs,3,5,6,2.000e+00,6,0.775806,0.919861,0.011748,-0.008880,0.007757
pq,gs,3,5,6,2.000e+00,7,0.773158,0.919434,0.007905,-0.003647,-0.004949
pq,gs,3,5,6,2.000e+00,8,0.778261,0.921387,-0.006206,-0.003879,-0.004697
pq,gs,3,5,6,2.000e+00,9,0.775044,0.920471,0.005229,0.000250,0.004178
pq,gs,3,5,6,2.000e+00,10,0.775816,0.921387,-0.003077,0.004657,-0.001385
pq,gs,3,5,6,2.000e+00,11,0.774258,0.919312,0.006681,0.006011,-0.006528
pq,gs,3,5,6,2.000e+00,12,0.775803,0.920715,-0.000185,0.010556,-0.009107
pq,gs,3,5,6,2.000e+00,13,0.779505,0.923279,0.005613,0.005580,-0.010081
pq,gs,3,5,6,2.000e+00,14,0.771831,0.918640,0.005187,-0.001751,-0.000632
pq,gs,3,5,6,2.000e+00,15,0.776566,0.920044,0.015901,-0.000696,-0.001522
pq,gs,3,5,6,2.000e+00,16,0.771158,0.916504,0.011748,0.008130,-0.002056
pq,gs,3,5,6,2.000e+00,17,0.777653,0.921448,0.003953,0.000242,-0.017123
pq,gs,3,5,6,2.000e+00,18,0.776186,0.921448,-0.002674,0.007337,0.002376
pq,gs,3,5,6,2.000e+00,19,0.771982,0.919189,0.009990,-0.000964,0.000319
pq,gs,3,5,6,2.000e+00,20,0.775603,0.920593,0.000499,0.004580,-0.001730
pq,gs,3,5,6,2.000e+00,21,0.774786,0.919434,-0.002347,0.003297,0.007429
pq,gs,3,5,6,2.000e+00,22,0.779703,0.919556,-0.009042,-0.003592,0.002723
pq,gs,3,5,6,2.000e+00,23,0.773764,0.916809,-0.001441,-0.006510,-0.005641
pq,gs,3,5,6,2.000e+00,24,0.775339,0.918335,-0.018432,0.005171,-0.005023
pq,gs,3,5,6,2.000e+00,25,0.778630,0.921509,0.008366,-0.001449,-0.006855
pq,gs,3,5,6,2.000e+00,26,0.782192,0.922424,0.003583,-0.008378,-0.005740
pq,gs,3,5,6,2.000e+00,27,0.779973,0.920654,-0.007456,-0.005254,-0.005965
pq,gs,3,5,6,2.000e+00,28,0.774258,0.917236,-0.001908,-0.011185,-0.000501
pq,gs,3,5,6,2.000e+00,29,0.779890,0.920654,0.002623,-0.001875,-0.003333
pq,gs,3,5,6,2.000e+00,30,0.776781,0.918701,-0.003997,0.005537,0.007097
pq,gs,3,5,6,2.000e+00,31,0.773046,0.919495,0.000155,0.008502,0.000327
pq,gs,3,5,6,2.000e+00,32,0.783688,0.924072,0.000317,-0.005990,-0.003191
pq,gs,3,5,6,2.000e+00,33,0.779241,0.919922,0.011677,0.004062,-0.008854
pq,gs,3,5,6,2.000e+00,34,0.773418,0.918640,0.002856,-0.009909,0.006175
pq,gs,3,5,6,2.000e+00,35,0.779080,0.918762,0.008236,-0.014494,-0.004724
pq,gs,3,5,6,2.000e+00,36,0.782083,0.919739,-0.002624,0.003478,-0.016027
pq,gs,3,5,6,2.000e+00,37,0.777595,0.921814,0.002501,0.000610,0.008285
pq,gs,3,5,6,2.000e+00,38,0.774738,0.917480,-0.002237,0.006174,-0.003417
pq,gs,3,5,6,2.000e+00,39,0.774864,0.917725,0.018254,-0.008644,0.004504
pq,gs,3,5,6,2.000e+00,40,0.775096,0.918274,0.003604,0.003483,-0.002445
pq,gs,3,5,6,2.000e+00,41,0.777338,0.917786,0.005304,-0.008922,-0.003180
pq,gs,3,5,6,2.000e+00,42,0.780849,0.922974,-0.002513,-0.002570,-0.006587
pq,gs,3,5,6,2.000e+00,43,0.780705,0.921753,-0.015827,-0.003707,0.004537
pq,gs,3,5,6,2.000e+00,44,0.778113,0.922302,0.005982,-0.001601,0.002633
pq,gs,3,5,6,2.000e+00,45,0.784654,0.923645,-0.014160,-0.006215,0.004831
pq,gs,3,5,6,2.000e+00,46,0.780492,0.919922,0.002054,-0.010238,-0.003752
pq,gs,3,5,6,2.000e+00,47,0.785227,0.923462,-0.007620,-0.011963,-0.011334
pq,gs,3,5,6,2.000e+00,48,0.776024,0.921631,0.006011,0.000165,0.005793
pq,gs,3,5,6,2.000e+00,49,0.770956,0.916321,0.005784,0.008251,0.000986
pq,gs,3,5,6,2.000e+00,50,0.780227,0.919189,-0.006449,-0.015962,0.006372
pq,gs,3,5,6,2.000e+00,51,0.769359,0.916016,0.008615,0.018510,-0.004128
pq,gs,3,5,6,2.000e+00,52,0.775874,0.919678,0.005464,-0.004762,-0.001701
pq,gs,3,5,6,2.000e+00,53,0.777943,0.923157,0.001896,-0.009850,0.013891
pq,gs,3,5,6,2.000e+00,54,0.769133,0.917358,0.001315,0.010999,0.001299
pq,gs,3,5,6,2.000e+00,55,0.786222,0.924438,-0.026331,-0.000299,-0.010559
pq,gs,3,5,6,2.000e+00,56,0.786619,0.921753,-0.019595,-0.019583,0.002456
pq,gs,3,5,6,2.000e+00,57,0.774537,0.923096,-0.010934,-0.009739,0.014433
pq,gs,3,5,6,2.000e+00,58,0.778237,0.921753,-0.006303,-0.001079,-0.010222
pq,gs,3,5,6,2.000e+00,59,0.774381,0.917480,0.009816,0.005328,0.006308
pq,gs,3,5,6,2.000e+00,60,0.772139,0.916504,0.000743,0.018015,-0.005377
pq,gs,3,5,6,2.000e+00,61,0.780223,0.921692,0.004832,0.002530,-0.009637
pq,gs,3,5,6,2.000e+00,62,0.780247,0.922485,-0.010618,-0.002747,0.005170
pq,gs,3,5,6,2.000e+00,63,0.782418,0.923523,-0.006492,-0.004539,0.000188
pq,gs,3,5,6,2.000e+00,64,0.776663,0.920532,-0.013495,0.006522,0.006471
pq,gs,3,5,6,2.000e+00,65,0.773476,0.919189,0.004075,0.004204,-0.003822
pq,gs,3,5,6,2.000e+00,66,0.775950,0.920593,-0.012256,0.008943,0.006200
pq,gs,3,5,6,2.000e+00,67,0.778040,0.922729,0.008086,0.000886,-0.008392
pq,gs,3,5,6,2.000e+00,68,0.780154,0.918396,-0.013982,-0.000781,-0.002735
pq,gs,3,5,6,2.000e+00,69,0.781941,0.920532,-0.003930,-0.007765,-0.011643
