mode,update,p,q,K,delta,t,mean_ln_d,frac_d_gt_1,r_cos1,r_cos2,r_sin1
pq,jacobi,3,5,6,1.000e+00,56,0.773784,0.917358,0.001176,0.013920,-0.005392
pq,jacobi,3,5,6,1.000e+00,57,0.769651,0.919067,0.008860,0.002131,0.010670
pq,jacobi,3,5,6,1.000e+00,58,0.775256,0.918152,0.001994,0.005205,-0.009648
pq,jacobi,3,5,6,1.000e+00,59,0.771393,0.919556,-0.000897,-0.001280,0.007353
pq,jacobi,3,5,6,1.000e+00,60,0.779125,0.919800,-0.004263,0.002094,-0.016200
pq,jacobi,3,5,6,1.000e+00,61,0.774300,0.919739,-0.008342,0.005880,0.016317
pq,jacobi,3,5,6,1.000e+00,62,0.772367,0.920776,-0.008800,0.019176,0.000556
pq,jacobi,3,5,6,1.000e+00,63,0.775850,0.922424,0.002011,0.002652,0.001826
pq,jacobi,3,5,6,1.000e+00,64,0.775987,0.921387,-0.000948,-0.007364,0.006687
pq,jacobi,3,5,6,1.000e+00,65,0.776333,0.922241,-0.007454,-0.006625,0.004422
pq,jacobi,3,5,6,1.000e+00,66,0.781083,0.924255,-0.000692,-0.006483,-0.006291
pq,jacobi,3,5,6,1.000e+00,67,0.773029,0.917053,-0.002352,0.013329,0.010002
pq,jacobi,3,5,6,1.000e+00,68,0.777813,0.921143,-0.010504,0.009438,0.000755
pq,jacobi,3,5,6,1.000e+00,69,0.773833,0.918335,0.007175,0.006692,0.001717
pq,jacobi,3,5,6,1.000e+00,70,0.777674,0.922241,-0.008441,-0.005861,-0.001192
pq,jacobi,3,5,6,1.000e+00,71,0.778459,0.920044,0.000552,0.007903,-0.005768
pq,jacobi,3,5,6,1.000e+00,72,0.781406,0.922058,0.002284,0.005383,-0.015637
pq,jacobi,3,5,6,1.000e+00,73,0.776641,0.921387,-0.005720,-0.008477,0.002523
pq,jacobi,3,5,6,1.000e+00,74,0.774607,0.921936,-0.000413,0.001870,0.005737
pq,jacobi,3,5,6,1.000e+00,75,0.778456,0.921814,0.008142,0.002512,0.010900
