mode,update,p,q,K,delta,ln_inv_delta,lambda1,lambda2,mean_ln_d1,t_sat,t_dec,r_floor,t_pred_1rad,t_pred_2pi,growth_slope,growth_pts,r_at_T
zero,gs,3,5,12,0.000e+00,nan,5.7778,1.0186,-inf,-1,-1,0.0234,nan,nan,nan,0,1.000000
