mode,update,p,q,K,delta,t,mean_ln_d,frac_d_gt_1,r_cos1,r_cos2,r_sin1
omega,jacobi,3,5,12,1.000e-12,52,0.783423,0.919434,-0.009786,-0.002368,-0.012740
omega,jacobi,3,5,12,1.000e-12,53,0.771392,0.917053,0.012105,-0.002984,0.006152
omega,jacobi,3,5,12,1.000e-12,54,0.773527,0.919189,0.013347,0.005196,-0.007030
omega,jacobi,3,5,12,1.000e-12,55,0.776834,0.920105,-0.010319,0.002068,0.003164
omega,jacobi,3,5,12,1.000e-12,56,0.775622,0.918396,-0.003918,0.000583,0.000993
omega,jacobi,3,5,12,1.000e-12,57,0.775133,0.919617,0.012699,-0.002517,-0.006122
omega,jacobi,3,5,12,1.000e-12,58,0.774887,0.922180,0.003196,0.007410,-0.000966
omega,jacobi,3,5,12,1.000e-12,59,0.778424,0.921692,-0.013435,0.000502,0.003111
omega,jacobi,3,5,12,1.000e-12,60,0.772449,0.918457,0.011662,0.000492,-0.005627
omega,jacobi,3,5,12,1.000e-12,61,0.785467,0.925781,0.006461,-0.015200,-0.009847
omega,jacobi,3,5,12,1.000e-12,62,0.771801,0.919250,0.017897,-0.008685,0.011478
omega,jacobi,3,5,12,1.000e-12,63,0.773446,0.920593,0.000604,-0.001533,-0.000249
omega,jacobi,3,5,12,1.000e-12,64,0.774427,0.918457,0.004252,0.001298,0.003632
omega,jacobi,3,5,12,1.000e-12,65,0.779106,0.921082,-0.005405,-0.003899,-0.008821
omega,jacobi,3,5,12,1.000e-12,66,0.773583,0.917542,0.001480,0.003694,0.000551
omega,jacobi,3,5,12,1.000e-12,67,0.780885,0.922729,-0.012607,-0.001230,-0.000452
omega,jacobi,3,5,12,1.000e-12,68,0.779257,0.920959,-0.003036,0.003031,0.001818
omega,jacobi,3,5,12,1.000e-12,69,0.767637,0.917053,0.001613,0.015969,0.005928
omega,jacobi,3,5,12,1.000e-12,70,0.773079,0.916321,0.014872,-0.001738,0.009425
omega,jacobi,3,5,12,1.000e-12,71,0.777158,0.917725,-0.004713,-0.004241,0.002441
omega,jacobi,3,5,12,1.000e-12,72,0.779393,0.922913,-0.001165,-0.004011,0.002264
omega,jacobi,3,5,12,1.000e-12,73,0.772511,0.915527,-0.001513,0.003181,-0.004028
omega,jacobi,3,5,12,1.000e-12,74,0.781349,0.922729,0.006589,-0.011761,-0.007326
omega,jacobi,3,5,12,1.000e-12,75,0.774117,0.921082,-0.001986,0.000807,0.002811
omega,jacobi,3,5,12,1.000e-12,76,0.777305,0.921509,0.007734,-0.005106,-0.000099
omega,jacobi,3,5,12,1.000e-12,77,0.774917,0.918457,0.005646,0.011952,-0.009856
omega,jacobi,3,5,12,1.000e-12,78,0.769860,0.915222,0.006652,0.001054,0.014034
omega,jacobi,3,5,12,1.000e-12,79,0.775509,0.918091,-0.016729,0.011588,-0.004327
omega,jacobi,3,5,12,1.000e-12,80,0.776841,0.918762,-0.002339,0.006630,-0.008120
omega,jacobi,3,5,12,1.000e-10,1,-23.025852,0.000000,1.000000,1.000000,1.000000
omega,jacobi,3,5,12,1.000e-10,2,-19.268877,0.000000,1.000000,1.000000,1.000000
omega,jacobi,3,5,12,1.000e-10,3,-15.713575,0.000000,1.000000,1.000000,1.000000
omega,jacobi,3,5,12,1.000e-10,4,-12.113165,0.000000,1.000000,1.000000,1.000000
omega,jacobi,3,5,12,1.000e-10,5,-8.521844,0.000000,1.000000,1.000000,1.000000
omega,jacobi,3,5,12,1.000e-10,6,-4.929434,0.000000,0.999779,0.999776,0.999782
omega,jacobi,3,5,12,1.000e-10,7,-1.368338,0.201355,0.819099,0.811046,0.827066
omega,jacobi,3,5,12,1.000e-10,8,0.565051,0.833557,0.112222,0.119221,0.122298
omega,jacobi,3,5,12,1.000e-10,9,0.771774,0.919434,0.011746,0.006615,0.005108
omega,jacobi,3,5,12,1.000e-10,10,0.773311,0.917847,-0.001385,0.003554,0.007086
omega,jacobi,3,5,12,1.000e-10,11,0.777172,0.922852,-0.001663,-0.005539,0.016984
omega,jacobi,3,5,12,1.000e-10,12,0.774424,0.917297,0.009762,-0.008086,0.002349
omega,jacobi,3,5,12,1.000e-10,13,0.780851,0.923096,-0.012030,-0.003300,-0.000854
omega,jacobi,3,5,12,1.000e-10,14,0.783150,0.923218,-0.007246,-0.003320,-0.015411
omega,jacobi,3,5,12,1.000e-10,15,0.768020,0.915527,0.012877,0.008686,0.008562
omega,jacobi,3,5,12,1.000e-10,16,0.781199,0.922241,-0.003747,-0.000853,0.000073
omega,jacobi,3,5,12,1.000e-10,17,0.777212,0.919067,0.006488,-0.002192,-0.003875
omega,jacobi,3,5,12,1.000e-10,18,0.780305,0.921570,-0.010044,0.010194,0.000549
omega,jacobi,3,5,12,1.000e-10,19,0.775225,0.920532,0.001180,0.009149,0.006004
omega,jacobi,3,5,12,1.000e-10,20,0.777178,0.918457,-0.005323,-0.001057,-0.002287
omega,jacobi,3,5,12,1.000e-10,21,0.777721,0.920654,0.015778,-0.005645,-0.013670
omega,jacobi,3,5,12,1.000e-10,22,0.772901,0.921021,-0.001057,-0.003438,-0.002547
omega,jacobi,3,5,12,1.000e-10,23,0.779084,0.921753,0.009821,-0.005223,-0.008886
omega,jacobi,3,5,12,1.000e-10,24,0.779816,0.922974,-0.000432,0.005861,0.000746
omega,jacobi,3,5,12,1.000e-10,25,0.778942,0.919128,0.006264,-0.012883,-0.005866
omega,jacobi,3,5,12,1.000e-10,26,0.785145,0.925293,-0.004516,-0.015875,-0.005119
omega,jacobi,3,5,12,1.000e-10,27,0.775870,0.919739,-0.004474,-0.000220,-0.008899
omega,jacobi,3,5,12,1.000e-10,28,0.780833,0.920410,-0.009081,0.002439,-0.012519
omega,jacobi,3,5,12,1.000e-10,29,0.780406,0.921326,-0.010853,-0.002606,0.000399
omega,jacobi,3,5,12,1.000e-10,30,0.776088,0.919739,-0.004697,0.002117,0.001418
omega,jacobi,3,5,12,1.000e-10,31,0.779672,0.922180,0.001868,0.012421,-0.002034
omega,jacobi,3,5,12,1.000e-10,32,0.780870,0.923035,0.001369,-0.007124,-0.005191
omega,jacobi,3,5,12,1.000e-10,33,0.775641,0.920166,0.001366,-0.005503,-0.006508
omega,jacobi,3,5,12,1.000e-10,34,0.775472,0.919250,-0.003976,-0.010854,0.007899
omega,jacobi,3,5,12,1.000e-10,35,0.778045,0.922852,-0.004949,0.004159,0.008895
omega,jacobi,3,5,12,1.000e-10,36,0.775800,0.918640,0.005672,-0.015783,-0.009704
omega,jacobi,3,5,12,1.000e-10,37,0.774815,0.918213,0.005953,-0.007911,0.000502
omega,jacobi,3,5,12,1.000e-10,38,0.772633,0.919312,0.004191,0.006370,0.009629
omega,jacobi,3,5,12,1.000e-10,39,0.780834,0.922180,0.001276,-0.008248,-0.001199
omega,jacobi,3,5,12,1.000e-10,40,0.774218,0.916870,0.002410,-0.001335,-0.001133
omega,jacobi,3,5,12,1.000e-10,41,0.778580,0.918762,0.000551,-0.006648,-0.000667
omega,jacobi,3,5,12,1.000e-10,42,0.776293,0.918213,-0.013564,0.006269,-0.003490
omega,jacobi,3,5,12,1.000e-10,43,0.775998,0.918640,-0.002071,0.001757,-0.003039
omega,jacobi,3,5,12,1.000e-10,44,0.770524,0.916504,-0.006127,0.002567,0.008498
omega,jacobi,3,5,12,1.000e-10,45,0.771041,0.919617,-0.011276,0.024036,-0.003748
omega,jacobi,3,5,12,1.000e-10,46,0.778169,0.919006,0.003958,-0.006192,-0.006205
omega,jacobi,3,5,12,1.000e-10,47,0.768402,0.916626,-0.001669,0.010961,0.023507
omega,jacobi,3,5,12,1.000e-10,48,0.776100,0.918823,0.004398,0.000194,0.003386
omega,jacobi,3,5,12,1.000e-10,49,0.780254,0.920776,-0.002992,-0.003455,-0.007784
omega,jacobi,3,5,12,1.000e-10,50,0.781099,0.921265,-0.003848,-0.017561,0.005913
omega,jacobi,3,5,12,1.000e-10,51,0.776786,0.917297,-0.004398,-0.005253,0.007869
omega,jacobi,3,5,12,1.000e-10,52,0.774068,0.919250,0.002619,-0.004157,-0.001323
omega,jacobi,3,5,12,1.000e-10,53,0.779549,0.921082,-0.001416,-0.002662,-0.002104
omega,jacobi,3,5,12,1.000e-10,54,0.769317,0.919006,0.012995,0.001452,0.012351
omega,jacobi,3,5,12,1.000e-10,55,0.779115,0.924438,-0.006739,0.010541,-0.001546
omega,jacobi,3,5,12,1.000e-10,56,0.776080,0.920837,-0.003485,0.011189,-0.000250
omega,jacobi,3,5,12,1.000e-10,57,0.778315,0.922852,0.008006,-0.006772,-0.006855
omega,jacobi,3,5,12,1.000e-10,58,0.772486,0.918945,-0.006420,0.006977,0.002080
omega,jacobi,3,5,12,1.000e-10,59,0.774996,0.920532,0.001644,0.003778,0.013477
omega,jacobi,3,5,12,1.000e-10,60,0.778854,0.921753,-0.003263,-0.012700,0.002880
omega,jacobi,3,5,12,1.000e-10,61,0.786441,0.922668,-0.011328,-0.010990,-0.008511
omega,jacobi,3,5,12,1.000e-10,62,0.785730,0.925293,0.002286,-0.000462,-0.009096
omega,jacobi,3,5,12,1.000e-10,63,0.777614,0.923218,-0.001039,-0.000560,0.006880
omega,jacobi,3,5,12,1.000e-10,64,0.772829,0.917664,0.007673,0.011467,-0.002931
omega,jacobi,3,5,12,1.000e-10,65,0.779815,0.920593,-0.003907,0.008111,-0.013343
omega,jacobi,3,5,12,1.000e-10,66,0.771791,0.916321,0.000265,0.011203,0.005286
omega,jacobi,3,5,12,1.000e-10,67,0.767421,0.916992,0.011153,0.008217,0.005953
omega,jacobi,3,5,12,1.000e-10,68,0.785295,0.924500,-0.003346,0.003901,-0.007718
omega,jacobi,3,5,12,1.000e-10,69,0.771330,0.917419,0.017367,-0.005400,0.004603
omega,jacobi,3,5,12,1.000e-10,70,0.784679,0.923462,-0.006391,-0.003698,-0.005209
omega,jacobi,3,5,12,1.000e-10,71,0.780963,0.919250,-0.025066,-0.001776,-0.000578
omega,jacobi,3,5,12,1.000e-10,72,0.781054,0.921753,0.003665,0.001654,-0.001935
omega,jacobi,3,5,12,1.000e-10,73,0.772709,0.920105,0.003657,0.013482,-0.005337
omega,jacobi,3,5,12,1.000e-10,74,0.778950,0.921265,-0.003435,-0.013992,0.000764
omega,jacobi,3,5,12,1.000e-10,75,0.781564,0.921204,-0.010640,-0.000109,-0.004755
omega,jacobi,3,5,12,1.000e-10,76,0.774929,0.919617,0.004186,0.004236,-0.000189
omega,jacobi,3,5,12,1.000e-10,77,0.772546,0.916199,-0.003863,0.007435,0.005676
omega,jacobi,3,5,12,1.000e-10,78,0.783385,0.924622,0.008799,-0.017134,-0.000320
omega,jacobi,3,5,12,1.000e-10,79,0.771562,0.917114,0.012893,-0.001700,0.005503
omega,jacobi,3,5,12,1.000e-10,80,0.770381,0.918030,0.009763,0.010587,-0.002912
omega,jacobi,3,5,12,1.000e-08,1,-18.420681,0.000000,1.000000,1.000000,1.000000
omega,jacobi,3,5,12,1.000e-08,2,-14.663705,0.000000,1.000000,1.000000,1.000000
omega,jacobi,3,5,12,1.000e-08,3,-11.108403,0.000000,1.000000,1.000000,1.000000
omega,jacobi,3,5,12,1.000e-08,4,-7.507994,0.000000,1.000000,1.000000,1.000000
omega,jacobi,3,5,12,1.000e-08,5,-3.916684,0.000000,0.999140,0.999050,0.999115
omega,jacobi,3,5,12,1.000e-08,6,-0.435011,0.445984,0.607971,0.575544,0.596292
omega,jacobi,3,5,12,1.000e-08,7,0.710170,0.893616,0.043001,0.040942,0.052878
omega,jacobi,3,5,12,1.000e-08,8,0.768707,0.916626,-0.006214,0.003880,0.013406
omega,jacobi,3,5,12,1.000e-08,9,0.775105,0.919067,0.010311,0.002935,0.000628
omega,jacobi,3,5,12,1.000e-08,10,0.772578,0.918335,0.015715,0.003153,0.006989
omega,jacobi,3,5,12,1.000e-08,11,0.773321,0.919128,-0.001260,0.006110,-0.007607
omega,jacobi,3,5,12,1.000e-08,12,0.777346,0.921509,0.012867,0.001440,-0.006468
omega,jacobi,3,5,12,1.000e-08,13,0.776668,0.920959,0.013690,0.006301,-0.009008
omega,jacobi,3,5,12,1.000e-08,14,0.782952,0.921753,-0.009869,-0.014615,0.003086
omega,jacobi,3,5,12,1.000e-08,15,0.775944,0.919739,0.009486,0.000209,-0.005358
omega,jacobi,3,5,12,1.000e-08,16,0.778707,0.921326,-0.009284,-0.010421,-0.005073
omega,jacobi,3,5,12,1.000e-08,17,0.784595,0.925354,-0.004060,-0.016206,0.001220
omega,jacobi,3,5,12,1.000e-08,18,0.770173,0.915955,0.016435,0.008972,0.000092
omega,jacobi,3,5,12,1.000e-08,19,0.781037,0.920532,-0.005104,0.002749,-0.000918
omega,jacobi,3,5,12,1.000e-08,20,0.778747,0.920410,-0.008492,0.011321,-0.009047
omega,jacobi,3,5,12,1.000e-08,21,0.782898,0.923828,0.000903,-0.013339,-0.002156
omega,jacobi,3,5,12,1.000e-08,22,0.786676,0.925415,-0.020423,-0.004180,0.000916
omega,jacobi,3,5,12,1.000e-08,23,0.781672,0.920715,0.000463,-0.011211,-0.005248
omega,jacobi,3,5,12,1.000e-08,24,0.773581,0.917908,0.010657,-0.011842,-0.008332
omega,jacobi,3,5,12,1.000e-08,25,0.775139,0.920105,-0.007107,-0.003365,0.013238
omega,jacobi,3,5,12,1.000e-08,26,0.772690,0.918823,-0.008652,0.010179,0.006984
omega,jacobi,3,5,12,1.000e-08,27,0.775282,0.922180,0.001072,0.009401,-0.006954
omega,jacobi,3,5,12,1.000e-08,28,0.772408,0.920715,-0.006200,0.011432,0.006065
omega,jacobi,3,5,12,1.000e-08,29,0.773672,0.921753,-0.006223,0.015187,0.002214
omega,jacobi,3,5,12,1.000e-08,30,0.774599,0.920288,0.000431,0.002121,-0.005381
omega,jacobi,3,5,12,1.000e-08,31,0.772951,0.920593,0.000924,0.020409,0.000197
omega,jacobi,3,5,12,1.000e-08,32,0.775889,0.921997,0.000016,0.005997,0.006021
omega,jacobi,3,5,12,1.000e-08,33,0.780158,0.921326,0.008073,-0.000909,-0.009378
omega,jacobi,3,5,12,1.000e-08,34,0.775265,0.922485,0.003422,-0.001021,0.002475
omega,jacobi,3,5,12,1.000e-08,35,0.772301,0.919556,0.006547,-0.003472,0.002441
omega,jacobi,3,5,12,1.000e-08,36,0.783282,0.925537,0.004736,-0.012718,0.002989
omega,jacobi,3,5,12,1.000e-08,37,0.782548,0.921509,0.000264,-0.020958,0.000919
omega,jacobi,3,5,12,1.000e-08,38,0.776992,0.921875,0.003549,0.006700,-0.001693
omega,jacobi,3,5,12,1.000e-08,39,0.774659,0.920837,0.005498,-0.000840,0.009172
omega,jacobi,3,5,12,1.000e-08,40,0.774926,0.919434,-0.004447,0.003347,0.007915
omega,jacobi,3,5,12,1.000e-08,41,0.776885,0.920959,0.001250,0.007148,-0.007569
omega,jacobi,3,5,12,1.000e-08,42,0.776340,0.922058,0.009382,0.007502,0.004421
omega,jacobi,3,5,12,1.000e-08,43,0.781020,0.921814,-0.002021,-0.004637,-0.008967
omega,jacobi,3,5,12,1.000e-08,44,0.777014,0.917725,-0.000466,-0.011392,-0.003095
omega,jacobi,3,5,12,1.000e-08,45,0.781735,0.923767,-0.010407,0.000295,0.013776
omega,jacobi,3,5,12,1.000e-08,46,0.774479,0.918640,0.012233,-0.015110,-0.003736
omega,jacobi,3,5,12,1.000e-08,47,0.772979,0.920349,-0.005047,-0.005948,0.016344
omega,jacobi,3,5,12,1.000e-08,48,0.776063,0.921997,0.010478,-0.006454,-0.003997
omega,jacobi,3,5,12,1.000e-08,49,0.780549,0.922058,-0.010258,0.002120,0.001322
omega,jacobi,3,5,12,1.000e-08,50,0.771360,0.918396,-0.004706,0.008250,0.008166
omega,jacobi,3,5,12,1.000e-08,51,0.771604,0.919128,-0.000516,0.009616,-0.004154
omega,jacobi,3,5,12,1.000e-08,52,0.772714,0.918396,0.007472,-0.000030,-0.014585
omega,jacobi,3,5,12,1.000e-08,53,0.785941,0.922729,-0.005820,0.003142,-0.015401
omega,jacobi,3,5,12,1.000e-08,54,0.777452,0.921509,-0.006133,0.006096,0.006349
omega,jacobi,3,5,12,1.000e-08,55,0.775637,0.921570,0.007071,0.008651,-0.002104
omega,jacobi,3,5,12,1.000e-08,56,0.773686,0.918152,0.005898,0.009359,-0.001464
omega,jacobi,3,5,12,1.000e-08,57,0.783909,0.921387,-0.011240,-0.017273,0.001230
omega,jacobi,3,5,12,1.000e-08,58,0.775134,0.918457,0.003124,-0.000438,-0.005131
omega,jacobi,3,5,12,1.000e-08,59,0.776140,0.919495,-0.002903,-0.006137,-0.004902
omega,jacobi,3,5,12,1.000e-08,60,0.783335,0.922913,-0.012857,0.003499,-0.003140
omega,jacobi,3,5,12,1.000e-08,61,0.773794,0.922241,-0.005789,0.003381,0.001220
omega,jacobi,3,5,12,1.000e-08,62,0.778124,0.921021,-0.001879,-0.003669,0.008486
omega,jacobi,3,5,12,1.000e-08,63,0.783591,0.919922,-0.011704,-0.009561,-0.006615
omega,jacobi,3,5,12,1.000e-08,64,0.780237,0.922607,-0.015161,0.003680,0.011067
omega,jacobi,3,5,12,1.000e-08,65,0.769924,0.919006,0.004022,0.013081,0.013132
omega,jacobi,3,5,12,1.000e-08,66,0.776645,0.921814,-0.013840,0.012824,-0.001302
omega,jacobi,3,5,12,1.000e-08,67,0.780273,0.922913,-0.005823,-0.005245,-0.000515
omega,jacobi,3,5,12,1.000e-08,68,0.774019,0.918579,-0.001724,-0.003747,0.006976
omega,jacobi,3,5,12,1.000e-08,69,0.779174,0.920532,-0.013820,-0.002943,-0.008808
omega,jacobi,3,5,12,1.000e-08,70,0.779449,0.920532,-0.008675,-0.002664,0.000325
omega,jacobi,3,5,12,1.000e-08,71,0.773865,0.917236,-0.004277,-0.000282,0.007498
omega,jacobi,3,5,12,1.000e-08,72,0.775752,0.917114,-0.010559,0.014982,0.003631
omega,jacobi,3,5,12,1.000e-08,73,0.776722,0.917847,0.006231,-0.000605,-0.001159
omega,jacobi,3,5,12,1.000e-08,74,0.779512,0.922546,-0.004331,-0.014191,0.011925
omega,jacobi,3,5,12,1.000e-08,75,0.775289,0.924255,0.013450,-0.012163,0.009689
omega,jacobi,3,5,12,1.000e-08,76,0.773718,0.918396,-0.021548,0.008179,0.003277
omega,jacobi,3,5,12,1.000e-08,77,0.777031,0.920349,-0.009289,0.006561,-0.004027
omega,jacobi,3,5,12,1.000e-08,78,0.781523,0.923401,-0.008301,-0.008029,0.006132
omega,jacobi,3,5,12,1.000e-08,79,0.778081,0.919250,0.009227,-0.009889,-0.007306
omega,jacobi,3,5,12,1.000e-08,80,0.781306,0.923462,0.002266,-0.012206,-0.005307
omega,jacobi,3,5,12,1.000e-06,1,-13.815511,0.000000,1.000000,1.000000,1.000000
omega,jacobi,3,5,12,1.000e-06,2,-10.058535,0.000000,1.000000,1.000000,1.000000
omega,jacobi,3,5,12,1.000e-06,3,-6.503232,0.000000,0.999999,0.999998,0.999999
omega,jacobi,3,5,12,1.000e-06,4,-2.902927,0.000000,0.996653,0.996064,0.996794
omega,jacobi,3,5,12,1.000e-06,5,0.283701,0.711975,0.303539,0.285887,0.297696
omega,jacobi,3,5,12,1.000e-06,6,0.764872,0.916016,0.011539,0.012066,0.005501
omega,jacobi,3,5,12,1.000e-06,7,0.780585,0.923767,0.005477,-0.003773,0.001848
omega,jacobi,3,5,12,1.000e-06,8,0.771988,0.918396,0.018814,0.001755,0.000662
omega,jacobi,3,5,12,1.000e-06,9,0.773926,0.918884,0.007384,0.002353,-0.006700
omega,jacobi,3,5,12,1.000e-06,10,0.781238,0.923523,-0.005405,-0.009062,-0.000116
omega,jacobi,3,5,12,1.000e-06,11,0.778933,0.922241,-0.004462,-0.001509,-0.004422
omega,jacobi,3,5,12,1.000e-06,12,0.775409,0.916748,0.001731,-0.001603,-0.000333
omega,jacobi,3,5,12,1.000e-06,13,0.770770,0.917603,0.008720,0.008901,0.002100
omega,jacobi,3,5,12,1.000e-06,14,0.775974,0.921204,0.004819,0.009820,-0.000406
omega,jacobi,3,5,12,1.000e-06,15,0.768791,0.918152,0.005122,0.004101,0.007576
omega,jacobi,3,5,12,1.000e-06,16,0.774191,0.921204,0.004751,-0.002019,0.011142
omega,jacobi,3,5,12,1.000e-06,17,0.775694,0.920349,0.010454,0.007553,-0.006227
omega,jacobi,3,5,12,1.000e-06,18,0.771688,0.917786,-0.004709,0.015380,0.010840
omega,jacobi,3,5,12,1.000e-06,19,0.777000,0.919861,0.009311,0.007415,-0.005182
omega,jacobi,3,5,12,1.000e-06,20,0.776075,0.921997,0.009524,-0.001385,0.002537
omega,jacobi,3,5,12,1.000e-06,21,0.779351,0.921692,0.002634,-0.005371,-0.005280
omega,jacobi,3,5,12,1.000e-06,22,0.778625,0.921265,0.004887,-0.020695,-0.004641
omega,jacobi,3,5,12,1.000e-06,23,0.775136,0.920471,0.009541,0.001987,-0.004329
omega,jacobi,3,5,12,1.000e-06,24,0.776648,0.921753,-0.010848,0.002870,-0.001414
omega,jacobi,3,5,12,1.000e-06,25,0.781486,0.924622,-0.008566,-0.002208,0.000253
omega,jacobi,3,5,12,1.000e-06,26,0.778197,0.919739,-0.013269,-0.018250,0.013199
omega,jacobi,3,5,12,1.000e-06,27,0.780582,0.921936,-0.005851,0.000540,-0.007455
omega,jacobi,3,5,12,1.000e-06,28,0.773203,0.917419,0.004907,0.004273,-0.004278
omega,jacobi,3,5,12,1.000e-06,29,0.779029,0.919495,-0.010740,-0.004237,-0.002593
omega,jacobi,3,5,12,1.000e-06,30,0.784153,0.924133,-0.004845,-0.017992,-0.000819
omega,jacobi,3,5,12,1.000e-06,31,0.784445,0.921204,-0.006097,-0.014118,-0.011110
omega,jacobi,3,5,12,1.000e-06,32,0.774674,0.919189,-0.000632,0.001951,-0.006246
omega,jacobi,3,5,12,1.000e-06,33,0.775403,0.921204,-0.003928,-0.001700,-0.000326
omega,jacobi,3,5,12,1.000e-06,34,0.770108,0.916321,0.002622,0.010719,0.017663
omega,jacobi,3,5,12,1.000e-06,35,0.768614,0.915588,0.007098,-0.008962,0.023129
omega,jacobi,3,5,12,1.000e-06,36,0.775585,0.920593,0.011979,-0.001097,-0.007861
omega,jacobi,3,5,12,1.000e-06,37,0.782699,0.918274,-0.008635,0.000161,0.002746
omega,jacobi,3,5,12,1.000e-06,38,0.771004,0.921387,0.002823,0.007510,0.009362
omega,jacobi,3,5,12,1.000e-06,39,0.775157,0.922180,0.019203,-0.014126,0.006285
omega,jacobi,3,5,12,1.000e-06,40,0.774553,0.919495,0.007532,0.002821,-0.008827
omega,jacobi,3,5,12,1.000e-06,41,0.772199,0.920044,0.013551,-0.003942,-0.002389
