mode,update,p,q,K,delta,t,mean_ln_d,frac_d_gt_1,r_cos1,r_cos2,r_sin1
omega,gs,7,11,12,1.000e-10,2,-15.547847,0.000000,1.000000,1.000000,1.000000
omega,gs,7,11,12,1.000e-10,3,-8.053145,0.000000,1.000000,0.999999,1.000000
omega,gs,7,11,12,1.000e-10,4,-0.946224,0.392639,0.997166,0.439066,0.997279
omega,gs,7,11,12,1.000e-10,5,0.723229,0.900452,0.056707,0.002365,0.071224
omega,gs,7,11,12,1.000e-10,6,0.781610,0.923706,-0.005519,0.002754,-0.003749
omega,gs,7,11,12,1.000e-10,7,0.775805,0.918884,-0.005302,-0.001691,0.001331
omega,gs,7,11,12,1.000e-10,8,0.780788,0.919189,0.002895,0.000142,-0.010248
omega,gs,7,11,12,1.000e-10,9,0.773702,0.917542,-0.001854,-0.001030,0.012095
omega,gs,7,11,12,1.000e-10,10,0.780730,0.921448,-0.012528,0.001243,-0.002921
omega,gs,7,11,12,1.000e-10,11,0.769739,0.918091,-0.000649,0.014555,0.000899
omega,gs,7,11,12,1.000e-10,12,0.777649,0.920654,-0.005113,-0.002599,-0.008934
omega,gs,7,11,12,1.000e-10,13,0.779411,0.921143,-0.010842,-0.005931,-0.002803
omega,gs,7,11,12,1.000e-10,14,0.772345,0.917603,0.006993,0.012404,-0.011803
omega,gs,7,11,12,1.000e-10,15,0.778356,0.918152,-0.004693,-0.005610,-0.011916
omega,gs,7,11,12,1.000e-10,16,0.777148,0.921448,0.013973,-0.006352,0.003615
omega,gs,7,11,12,1.000e-10,17,0.784488,0.921021,-0.010651,-0.021923,-0.003690
omega,gs,7,11,12,1.000e-10,18,0.774126,0.922302,0.000658,-0.005247,0.020041
omega,gs,7,11,12,1.000e-10,19,0.779892,0.923035,-0.002230,0.006551,-0.013206
omega,gs,7,11,12,1.000e-10,20,0.780134,0.922974,-0.008908,0.009462,-0.009005
omega,gs,7,11,12,1.000e-10,21,0.782778,0.922852,-0.023113,0.000046,-0.006120
omega,gs,7,11,12,1.000e-10,22,0.783667,0.923645,-0.021869,-0.001497,-0.006793
omega,gs,7,11,12,1.000e-10,23,0.773674,0.918030,0.001865,-0.004017,0.001445
omega,gs,7,11,12,1.000e-10,24,0.780298,0.920715,-0.002577,-0.010273,0.000236
omega,gs,7,11,12,1.000e-10,25,0.786854,0.922974,-0.010991,0.002938,-0.007900
omega,gs,7,11,12,1.000e-10,26,0.773492,0.920898,0.003418,-0.004266,0.012707
omega,gs,7,11,12,1.000e-10,27,0.773681,0.918579,-0.001189,-0.005357,0.003183
omega,gs,7,11,12,1.000e-10,28,0.776833,0.919617,-0.006279,-0.007118,0.006086
omega,gs,7,11,12,1.000e-10,29,0.783106,0.923706,-0.008370,0.014511,-0.012646
omega,gs,7,11,12,1.000e-10,30,0.778421,0.921204,-0.018396,0.008627,0.018520
omega,gs,7,11,12,1.000e-10,31,0.782010,0.924011,-0.015349,-0.001009,-0.005222
omega,gs,7,11,12,1.000e-10,32,0.771413,0.920410,0.010799,0.013295,0.000274
omega,gs,7,11,12,1.000e-10,33,0.778162,0.920654,0.004876,-0.012995,-0.003290
omega,gs,7,11,12,1.000e-10,34,0.778099,0.920166,-0.004778,0.006218,-0.000240
omega,gs,7,11,12,1.000e-10,35,0.777479,0.922791,-0.003741,0.009215,-0.006702
omega,gs,7,11,12,1.000e-10,36,0.777608,0.920776,0.009462,-0.013239,0.008776
omega,gs,7,11,12,1.000e-10,37,0.779255,0.920166,-0.004609,0.003598,-0.003434
omega,gs,7,11,12,1.000e-10,38,0.783587,0.923523,-0.006529,0.010167,-0.021609
omega,gs,7,11,12,1.000e-10,39,0.776117,0.918640,0.007969,-0.008855,-0.011719
omega,gs,7,11,12,1.000e-10,40,0.774730,0.917969,0.007784,-0.006157,0.005236
omega,gs,7,11,12,1.000e-10,41,0.776823,0.921021,-0.003251,-0.000145,-0.001067
omega,gs,7,11,12,1.000e-10,42,0.777899,0.920349,-0.004845,0.004192,-0.003526
omega,gs,7,11,12,1.000e-10,43,0.770129,0.917114,0.009620,-0.001113,0.004842
omega,gs,7,11,12,1.000e-10,44,0.783590,0.920959,-0.007662,0.003410,-0.013651
omega,gs,7,11,12,1.000e-10,45,0.776931,0.919250,0.003256,-0.003591,-0.005555
omega,gs,7,11,12,1.000e-10,46,0.777923,0.920959,0.008092,0.007716,-0.009821
omega,gs,7,11,12,1.000e-10,47,0.775424,0.919495,0.003116,-0.015115,0.011013
omega,gs,7,11,12,1.000e-10,48,0.772560,0.920288,0.004967,-0.001101,-0.000041
omega,gs,7,11,12,1.000e-10,49,0.781856,0.922729,-0.008937,-0.011435,0.001349
omega,gs,7,11,12,1.000e-10,50,0.776386,0.919250,-0.003457,0.002780,-0.001441
omega,gs,7,11,12,1.000e-10,51,0.777680,0.921082,0.006368,0.004122,-0.011348
omega,gs,7,11,12,1.000e-10,52,0.775845,0.921814,0.007163,0.009037,-0.010814
omega,gs,7,11,12,1.000e-10,53,0.774303,0.918152,0.008339,-0.010526,-0.003269
omega,gs,7,11,12,1.000e-10,54,0.773005,0.918823,-0.009588,0.000706,0.016294
omega,gs,7,11,12,1.000e-10,55,0.775133,0.920349,0.002735,0.000529,0.004141
omega,gs,7,11,12,1.000e-10,56,0.777275,0.919067,-0.008148,0.016957,-0.007559
omega,gs,7,11,12,1.000e-10,57,0.775308,0.921082,-0.007463,0.008203,0.003343
omega,gs,7,11,12,1.000e-10,58,0.773760,0.921143,-0.002683,0.002346,0.011172
omega,gs,7,11,12,1.000e-10,59,0.773272,0.919067,0.002257,0.005441,-0.000298
omega,gs,7,11,12,1.000e-10,60,0.770809,0.919922,0.001314,-0.002804,0.010117
omega,gs,7,11,12,1.000e-10,61,0.778140,0.919373,0.010039,-0.007909,-0.005015
omega,gs,7,11,12,1.000e-10,62,0.774279,0.921387,0.002360,0.010509,-0.005771
omega,gs,7,11,12,1.000e-10,63,0.779048,0.921509,-0.013703,0.005503,-0.003408
omega,gs,7,11,12,1.000e-10,64,0.773122,0.917725,-0.013631,-0.009393,0.015345
omega,gs,7,11,12,1.000e-10,65,0.779969,0.919983,-0.009183,-0.006528,0.002743
omega,gs,7,11,12,1.000e-10,66,0.777372,0.920044,-0.007596,0.006767,0.001357
omega,gs,7,11,12,1.000e-10,67,0.771823,0.921387,0.007807,0.014460,0.013865
omega,gs,7,11,12,1.000e-10,68,0.771931,0.919189,0.001797,-0.004392,0.013016
omega,gs,7,11,12,1.000e-10,69,0.770582,0.919067,-0.003248,0.011703,-0.003335
omega,gs,7,11,12,1.000e-10,70,0.774643,0.922180,-0.000881,0.011304,0.003083
omega,gs,7,11,12,1.000e-10,71,0.772248,0.918274,0.009258,0.000319,-0.003442
omega,gs,7,11,12,1.000e-10,72,0.772127,0.915466,0.000371,0.003894,-0.002174
omega,gs,7,11,12,1.000e-10,73,0.771404,0.919617,0.015122,0.009117,-0.006239
omega,gs,7,11,12,1.000e-10,74,0.777499,0.922180,-0.001540,0.003558,-0.004500
omega,gs,7,11,12,1.000e-10,75,0.783120,0.923706,-0.008412,-0.011555,0.003818
omega,gs,7,11,12,1.000e-10,76,0.775917,0.918579,-0.001539,-0.000037,0.004901
omega,gs,7,11,12,1.000e-10,77,0.776714,0.919006,-0.008311,0.001801,-0.004964
omega,gs,7,11,12,1.000e-10,78,0.778147,0.922729,-0.007104,-0.014672,0.012827
omega,gs,7,11,12,1.000e-10,79,0.779122,0.919861,0.004174,-0.012896,-0.010380
omega,gs,7,11,12,1.000e-10,80,0.773160,0.921082,-0.006342,0.008865,0.000782
omega,gs,7,11,12,1.000e-08,1,-18.420681,0.000000,1.000000,1.000000,1.000000
omega,gs,7,11,12,1.000e-08,2,-10.942676,0.000000,1.000000,1.000000,1.000000
omega,gs,7,11,12,1.000e-08,3,-3.447654,0.000000,0.999998,0.992164,0.999998
omega,gs,7,11,12,1.000e-08,4,0.584228,0.851807,0.261480,0.019855,0.252162
omega,gs,7,11,12,1.000e-08,5,0.775020,0.919556,-0.001360,-0.001161,0.003031
omega,gs,7,11,12,1.000e-08,6,0.775168,0.920593,-0.007341,0.008517,-0.001715
omega,gs,7,11,12,1.000e-08,7,0.769113,0.919312,-0.008542,0.010978,0.007402
omega,gs,7,11,12,1.000e-08,8,0.778968,0.919495,-0.003552,-0.005990,0.010131
omega,gs,7,11,12,1.000e-08,9,0.782249,0.920532,-0.015541,-0.011093,0.002172
omega,gs,7,11,12,1.000e-08,10,0.778111,0.923096,-0.011304,0.011469,-0.006423
omega,gs,7,11,12,1.000e-08,11,0.779469,0.921509,-0.004833,-0.001752,0.001220
omega,gs,7,11,12,1.000e-08,12,0.778788,0.919800,-0.003430,0.001645,-0.008024
omega,gs,7,11,12,1.000e-08,13,0.775998,0.919250,-0.000022,-0.009285,-0.010244
omega,gs,7,11,12,1.000e-08,14,0.782755,0.921204,-0.013104,-0.001556,-0.003549
omega,gs,7,11,12,1.000e-08,15,0.773547,0.920044,0.010948,-0.011091,0.000328
omega,gs,7,11,12,1.000e-08,16,0.780130,0.918396,-0.013920,0.003051,-0.005886
omega,gs,7,11,12,1.000e-08,17,0.779922,0.922485,0.006069,-0.006594,-0.012455
omega,gs,7,11,12,1.000e-08,18,0.776633,0.922058,-0.006437,0.001134,-0.000767
omega,gs,7,11,12,1.000e-08,19,0.775291,0.919189,0.001935,0.008067,-0.004267
omega,gs,7,11,12,1.000e-08,20,0.775016,0.920227,-0.003194,0.008238,0.006237
omega,gs,7,11,12,1.000e-08,21,0.780560,0.920593,-0.003550,-0.006560,-0.005750
omega,gs,7,11,12,1.000e-08,22,0.778070,0.920776,-0.006334,0.000938,0.000588
omega,gs,7,11,12,1.000e-08,23,0.776853,0.918518,-0.013418,0.009209,-0.015064
omega,gs,7,11,12,1.000e-08,24,0.768913,0.915588,0.005512,0.004995,0.005596
omega,gs,7,11,12,1.000e-08,25,0.774361,0.918335,0.007181,0.008378,0.008049
omega,gs,7,11,12,1.000e-08,26,0.779483,0.922241,-0.012635,0.001178,0.000038
omega,gs,7,11,12,1.000e-08,27,0.776470,0.922302,0.005906,0.001522,-0.003629
omega,gs,7,11,12,1.000e-08,28,0.773434,0.916687,-0.004102,-0.003997,0.006503
omega,gs,7,11,12,1.000e-08,29,0.772838,0.917664,0.003139,-0.008368,0.009476
omega,gs,7,11,12,1.000e-08,30,0.772817,0.921326,0.001743,0.011013,-0.011571
omega,gs,7,11,12,1.000e-08,31,0.771816,0.916992,-0.001830,0.008139,0.011826
omega,gs,7,11,12,1.000e-08,32,0.775089,0.920227,0.007751,-0.009138,0.015519
omega,gs,7,11,12,1.000e-08,33,0.778153,0.921021,0.005367,0.000820,-0.000666
omega,gs,7,11,12,1.000e-08,34,0.778183,0.918945,-0.020044,-0.008675,0.003589
omega,gs,7,11,12,1.000e-08,35,0.778274,0.918640,-0.002883,0.009247,-0.015313
omega,gs,7,11,12,1.000e-08,36,0.774697,0.919556,0.005461,0.000545,-0.000003
omega,gs,7,11,12,1.000e-08,37,0.771220,0.917358,-0.004336,0.005006,0.008239
omega,gs,7,11,12,1.000e-08,38,0.772645,0.919250,0.007230,-0.000452,0.010726
omega,gs,7,11,12,1.000e-08,39,0.773110,0.921326,0.002591,0.013812,0.000180
omega,gs,7,11,12,1.000e-08,40,0.775833,0.920166,-0.002086,-0.002591,0.002332
omega,gs,7,11,12,1.000e-08,41,0.772069,0.917297,-0.001829,0.006115,0.010293
omega,gs,7,11,12,1.000e-08,42,0.769284,0.915955,0.004240,0.001183,0.015772
omega,gs,7,11,12,1.000e-08,43,0.781700,0.923645,-0.000821,-0.004156,-0.018267
omega,gs,7,11,12,1.000e-08,44,0.780839,0.922546,-0.007818,0.009803,0.005243
omega,gs,7,11,12,1.000e-08,45,0.767344,0.914978,0.004679,0.021510,0.008534
omega,gs,7,11,12,1.000e-08,46,0.778952,0.919922,-0.013326,-0.002254,0.004392
omega,gs,7,11,12,1.000e-08,47,0.774220,0.918701,-0.008529,0.006499,0.006285
omega,gs,7,11,12,1.000e-08,48,0.780298,0.921814,-0.007238,-0.004668,0.002974
omega,gs,7,11,12,1.000e-08,49,0.776552,0.918823,-0.002184,0.004552,-0.001987
omega,gs,7,11,12,1.000e-08,50,0.781163,0.920776,-0.000365,0.002593,0.001240
omega,gs,7,11,12,1.000e-08,51,0.779828,0.921204,-0.009375,0.001205,0.009729
omega,gs,7,11,12,1.000e-08,52,0.775481,0.922546,0.002229,0.000213,0.000714
omega,gs,7,11,12,1.000e-08,53,0.774875,0.917480,-0.004434,0.001280,-0.000300
omega,gs,7,11,12,1.000e-08,54,0.766601,0.915466,0.007992,-0.003911,0.011375
omega,gs,7,11,12,1.000e-08,55,0.778437,0.921204,-0.007717,-0.005020,-0.000627
omega,gs,7,11,12,1.000e-08,56,0.778949,0.920166,-0.002881,-0.007330,0.001940
omega,gs,7,11,12,1.000e-08,57,0.775961,0.920227,0.000040,0.013718,0.011856
omega,gs,7,11,12,1.000e-08,58,0.773094,0.919067,0.012635,0.011066,0.003178
omega,gs,7,11,12,1.000e-08,59,0.776231,0.919312,-0.003661,0.004525,0.004024
omega,gs,7,11,12,1.000e-08,60,0.780551,0.923645,0.004516,-0.018777,0.007909
omega,gs,7,11,12,1.000e-08,61,0.776332,0.921692,0.000171,-0.002014,0.012598
omega,gs,7,11,12,1.000e-08,62,0.778035,0.919312,-0.000413,-0.008168,-0.003510
omega,gs,7,11,12,1.000e-08,63,0.775064,0.918091,0.006203,-0.007417,0.002228
omega,gs,7,11,12,1.000e-08,64,0.770431,0.915283,-0.005576,0.010125,0.003446
omega,gs,7,11,12,1.000e-08,65,0.772799,0.920227,0.009610,0.016334,0.002369
omega,gs,7,11,12,1.000e-08,66,0.771918,0.919556,0.016193,-0.003821,0.000050
omega,gs,7,11,12,1.000e-08,67,0.784376,0.924805,-0.007294,0.001019,-0.005507
omega,gs,7,11,12,1.000e-08,68,0.768875,0.915466,-0.004037,0.017142,0.006814
omega,gs,7,11,12,1.000e-08,69,0.773075,0.917114,0.002263,-0.004680,0.000768
omega,gs,7,11,12,1.000e-08,70,0.779564,0.920044,-0.007012,0.000075,-0.005507
omega,gs,7,11,12,1.000e-08,71,0.777404,0.920837,0.002959,-0.013816,-0.003537
omega,gs,7,11,12,1.000e-08,72,0.773342,0.917542,0.003188,0.007164,-0.002334
omega,gs,7,11,12,1.000e-08,73,0.776107,0.917725,0.006820,0.001705,0.000999
omega,gs,7,11,12,1.000e-08,74,0.778057,0.920532,-0.005375,0.008573,-0.020270
omega,gs,7,11,12,1.000e-08,75,0.782085,0.923218,-0.006595,-0.000416,-0.000369
omega,gs,7,11,12,1.000e-08,76,0.776440,0.922119,0.003935,-0.006854,0.004521
omega,gs,7,11,12,1.000e-08,77,0.773041,0.918884,0.006244,-0.005087,0.003203
omega,gs,7,11,12,1.000e-08,78,0.781765,0.920593,-0.010967,-0.017180,-0.006111
omega,gs,7,11,12,1.000e-08,79,0.775609,0.920349,-0.002585,-0.008638,-0.008315
omega,gs,7,11,12,1.000e-08,80,0.777899,0.920105,0.004161,-0.005208,0.007999
omega,gs,7,11,12,1.000e-06,1,-13.815511,0.000000,1.000000,1.000000,1.000000
omega,gs,7,11,12,1.000e-06,2,-6.337512,0.000000,1.000000,0.999994,1.000000
omega,gs,7,11,12,1.000e-06,3,-0.040284,0.614563,0.979025,0.110373,0.977804
omega,gs,7,11,12,1.000e-06,4,0.765094,0.913818,0.013599,0.001115,0.010561
omega,gs,7,11,12,1.000e-06,5,0.781758,0.923767,-0.002628,-0.004673,-0.013199
omega,gs,7,11,12,1.000e-06,6,0.776849,0.917542,-0.006157,-0.008900,0.008056
omega,gs,7,11,12,1.000e-06,7,0.779259,0.922791,-0.013299,-0.017042,-0.006182
omega,gs,7,11,12,1.000e-06,8,0.785761,0.924255,-0.000347,0.009799,-0.020312
omega,gs,7,11,12,1.000e-06,9,0.776584,0.921082,0.003167,0.007752,-0.010125
omega,gs,7,11,12,1.000e-06,10,0.771353,0.917175,0.016156,-0.006672,0.005639
omega,gs,7,11,12,1.000e-06,11,0.776121,0.921143,0.002761,-0.007912,-0.003358
omega,gs,7,11,12,1.000e-06,12,0.772967,0.919250,0.004738,0.002076,0.005126
omega,gs,7,11,12,1.000e-06,13,0.775861,0.920227,0.008987,-0.002203,-0.002648
omega,gs,7,11,12,1.000e-06,14,0.778742,0.919006,-0.000433,0.002078,-0.005057
omega,gs,7,11,12,1.000e-06,15,0.776962,0.920166,-0.006306,0.003158,-0.004679
omega,gs,7,11,12,1.000e-06,16,0.779260,0.922241,-0.024334,-0.016804,0.016662
omega,gs,7,11,12,1.000e-06,17,0.780800,0.923035,-0.002465,-0.005459,0.007104
omega,gs,7,11,12,1.000e-06,18,0.769023,0.916626,0.015160,-0.003893,0.018667
omega,gs,7,11,12,1.000e-06,19,0.780242,0.923523,-0.007148,-0.001496,0.009006
omega,gs,7,11,12,1.000e-06,20,0.774527,0.919678,-0.007678,-0.000987,0.009578
omega,gs,7,11,12,1.000e-06,21,0.775637,0.918457,-0.001871,0.004453,0.006193
omega,gs,7,11,12,1.000e-06,22,0.777639,0.918518,-0.003547,-0.013813,0.005541
omega,gs,7,11,12,1.000e-06,23,0.778245,0.920105,0.006346,0.012657,0.000748
omega,gs,7,11,12,1.000e-06,24,0.778588,0.923950,0.002015,0.009201,-0.010755
omega,gs,7,11,12,1.000e-06,25,0.774722,0.921875,0.004909,-0.006372,-0.003459
omega,gs,7,11,12,1.000e-06,26,0.780092,0.921326,-0.006785,0.002997,0.001059
omega,gs,7,11,12,1.000e-06,27,0.773149,0.917175,-0.002291,-0.001851,0.012431
omega,gs,7,11,12,1.000e-06,28,0.772342,0.917603,-0.003379,0.010406,0.000913
omega,gs,7,11,12,1.000e-06,29,0.777857,0.921265,-0.005661,0.006899,-0.016036
omega,gs,7,11,12,1.000e-06,30,0.773968,0.919922,-0.003346,0.011498,0.010536
omega,gs,7,11,12,1.000e-06,31,0.778062,0.921936,0.000431,0.000990,-0.001466
omega,gs,7,11,12,1.000e-06,32,0.778172,0.919189,-0.000563,-0.002820,-0.001922
omega,gs,7,11,12,1.000e-06,33,0.776736,0.919983,-0.000329,-0.000283,0.005369
omega,gs,7,11,12,1.000e-06,34,0.774561,0.919250,0.001433,-0.002846,-0.001860
omega,gs,7,11,12,1.000e-06,35,0.771352,0.918579,0.003200,0.005184,0.007202
omega,gs,7,11,12,1.000e-06,36,0.780634,0.919495,-0.007710,-0.014220,-0.003696
omega,gs,7,11,12,1.000e-06,37,0.782167,0.924438,-0.001843,-0.005394,-0.006022
omega,gs,7,11,12,1.000e-06,38,0.769698,0.917175,0.009469,-0.000317,0.000038
omega,gs,7,11,12,1.000e-06,39,0.778532,0.922668,0.016024,-0.003626,0.005128
omega,gs,7,11,12,1.000e-06,40,0.773973,0.919861,0.005401,-0.004328,0.009361
omega,gs,7,11,12,1.000e-06,41,0.770692,0.918152,0.006128,0.000422,0.010674
omega,gs,7,11,12,1.000e-06,42,0.767556,0.916931,0.003879,0.020233,-0.006005
omega,gs,7,11,12,1.000e-06,43,0.779900,0.923157,0.015266,0.001639,-0.013721
omega,gs,7,11,12,1.000e-06,44,0.772979,0.919861,0.005373,-0.011745,0.014814
omega,gs,7,11,12,1.000e-06,45,0.773017,0.919189,0.005346,0.016026,-0.000799
omega,gs,7,11,12,1.000e-06,46,0.787675,0.923279,-0.007084,-0.025018,-0.001567
omega,gs,7,11,12,1.000e-06,47,0.780114,0.921082,-0.020445,0.009857,0.009970
omega,gs,7,11,12,1.000e-06,48,0.769572,0.918030,0.008724,-0.002445,0.001706
omega,gs,7,11,12,1.000e-06,49,0.783825,0.923706,0.006066,-0.010782,-0.010983
omega,gs,7,11,12,1.000e-06,50,0.778021,0.920105,0.003929,-0.007566,-0.000331
omega,gs,7,11,12,1.000e-06,51,0.786304,0.924866,-0.007381,-0.000828,-0.005728
omega,gs,7,11,12,1.000e-06,52,0.773889,0.918213,0.005030,-0.002031,0.001874
