mode,update,p,q,K,delta,t,mean_ln_d,frac_d_gt_1,r_cos1,r_cos2,r_sin1
omega,gs,3,5,12,1.000e-12,31,0.783368,0.924316,0.006234,-0.010858,0.003482
omega,gs,3,5,12,1.000e-12,32,0.783178,0.923950,-0.008408,-0.005075,-0.004702
omega,gs,3,5,12,1.000e-12,33,0.780010,0.922729,-0.007387,-0.013303,0.004581
omega,gs,3,5,12,1.000e-12,34,0.777481,0.921570,-0.005387,-0.005429,0.001269
omega,gs,3,5,12,1.000e-12,35,0.776713,0.922058,0.003334,-0.005231,0.006022
omega,gs,3,5,12,1.000e-12,36,0.775089,0.919006,0.003509,-0.001110,0.004951
omega,gs,3,5,12,1.000e-12,37,0.773921,0.919617,0.004335,0.003762,0.006021
omega,gs,3,5,12,1.000e-12,38,0.768660,0.920410,0.005710,0.011042,0.022600
omega,gs,3,5,12,1.000e-12,39,0.771357,0.918579,-0.004841,-0.000423,0.012843
omega,gs,3,5,12,1.000e-12,40,0.775316,0.919983,0.003417,0.003318,-0.001491
omega,gs,3,5,12,1.000e-12,41,0.775934,0.919922,0.007859,0.004123,0.005617
omega,gs,3,5,12,1.000e-12,42,0.780535,0.920654,-0.009120,-0.000282,-0.006862
omega,gs,3,5,12,1.000e-12,43,0.779971,0.921509,0.002449,-0.000321,-0.002132
omega,gs,3,5,12,1.000e-12,44,0.766703,0.914612,-0.000641,0.000517,0.007980
omega,gs,3,5,12,1.000e-12,45,0.780708,0.922913,0.001076,-0.004827,0.002322
omega,gs,3,5,12,1.000e-12,46,0.779573,0.920776,0.007725,-0.009194,-0.003469
omega,gs,3,5,12,1.000e-12,47,0.777007,0.921570,-0.002170,0.000456,-0.010110
omega,gs,3,5,12,1.000e-12,48,0.782294,0.925110,-0.007715,-0.006063,0.001900
omega,gs,3,5,12,1.000e-12,49,0.771111,0.920166,0.016081,-0.002892,0.007970
omega,gs,3,5,12,1.000e-12,50,0.783271,0.922241,-0.012325,-0.006317,-0.002937
omega,gs,3,5,12,1.000e-12,51,0.776630,0.920837,0.006393,-0.003509,-0.003432
omega,gs,3,5,12,1.000e-12,52,0.779902,0.923157,-0.003528,0.000641,0.001414
omega,gs,3,5,12,1.000e-12,53,0.776752,0.920410,-0.002557,-0.002659,-0.000245
omega,gs,3,5,12,1.000e-12,54,0.775981,0.918701,-0.002771,0.004112,-0.004324
omega,gs,3,5,12,1.000e-12,55,0.783001,0.922119,-0.002878,-0.003514,-0.002211
omega,gs,3,5,12,1.000e-12,56,0.773868,0.920837,0.001574,0.003285,0.001082
omega,gs,3,5,12,1.000e-12,57,0.777058,0.921021,-0.000357,-0.002573,0.001739
omega,gs,3,5,12,1.000e-12,58,0.770050,0.917297,0.004333,0.000993,-0.004034
omega,gs,3,5,12,1.000e-12,59,0.775151,0.919250,-0.001887,0.009011,-0.004452
omega,gs,3,5,12,1.000e-12,60,0.779560,0.920410,-0.009807,-0.005745,-0.001423
omega,gs,3,5,12,1.000e-12,61,0.774116,0.921326,0.006933,0.005544,-0.009087
omega,gs,3,5,12,1.000e-12,62,0.777808,0.917908,-0.010443,0.006587,-0.003515
omega,gs,3,5,12,1.000e-12,63,0.779325,0.924438,-0.007192,0.003225,-0.003970
omega,gs,3,5,12,1.000e-12,64,0.779887,0.922852,-0.001354,-0.017232,0.000713
omega,gs,3,5,12,1.000e-12,65,0.773657,0.921265,0.001385,0.009724,0.009082
omega,gs,3,5,12,1.000e-12,66,0.779776,0.921692,-0.012914,0.001353,-0.007998
omega,gs,3,5,12,1.000e-12,67,0.781112,0.920898,-0.013675,-0.000532,-0.005706
omega,gs,3,5,12,1.000e-12,68,0.776756,0.918884,-0.000505,0.004704,-0.011357
omega,gs,3,5,12,1.000e-12,69,0.770718,0.919312,0.018146,0.000161,0.012432
omega,gs,3,5,12,1.000e-12,70,0.778375,0.921936,0.004153,-0.008851,-0.008652
omega,gs,3,5,12,1.000e-12,71,0.774417,0.919495,-0.005639,-0.000298,0.005619
omega,gs,3,5,12,1.000e-12,72,0.781209,0.919617,-0.009979,-0.002715,0.000793
omega,gs,3,5,12,1.000e-12,73,0.777917,0.918152,-0.004951,-0.011791,0.004453
omega,gs,3,5,12,1.000e-12,74,0.773260,0.919983,0.009607,0.008283,0.006076
omega,gs,3,5,12,1.000e-12,75,0.782129,0.921204,-0.013199,0.002886,-0.012804
omega,gs,3,5,12,1.000e-12,76,0.776848,0.920166,-0.001912,0.000560,0.003496
omega,gs,3,5,12,1.000e-12,77,0.776527,0.919800,-0.005568,-0.002238,0.007316
omega,gs,3,5,12,1.000e-12,78,0.777292,0.921082,0.010953,-0.007701,0.005297
omega,gs,3,5,12,1.000e-12,79,0.778991,0.920227,-0.003460,-0.012046,0.010190
omega,gs,3,5,12,1.000e-12,80,0.782485,0.923706,0.005768,-0.003184,-0.010878
omega,gs,3,5,12,1.000e-10,1,-23.025852,0.000000,1.000000,1.000000,1.000000
omega,gs,3,5,12,1.000e-10,2,-17.203475,0.000000,1.000000,1.000000,1.000000
omega,gs,3,5,12,1.000e-10,3,-11.413055,0.000000,1.000000,1.000000,1.000000
omega,gs,3,5,12,1.000e-10,4,-5.638448,0.000000,0.999999,0.999616,0.999999
omega,gs,3,5,12,1.000e-10,5,-0.649818,0.495178,0.857857,0.344503,0.855360
omega,gs,3,5,12,1.000e-10,6,0.684502,0.888672,0.069445,0.022519,0.089173
omega,gs,3,5,12,1.000e-10,7,0.767664,0.916809,0.019424,0.005791,0.017808
omega,gs,3,5,12,1.000e-10,8,0.784414,0.924561,-0.001891,-0.012984,-0.006274
omega,gs,3,5,12,1.000e-10,9,0.772957,0.920715,0.009050,-0.005968,0.010052
omega,gs,3,5,12,1.000e-10,10,0.784107,0.924011,-0.017937,0.001230,0.007126
omega,gs,3,5,12,1.000e-10,11,0.775687,0.919800,0.013535,0.004237,-0.002181
omega,gs,3,5,12,1.000e-10,12,0.781112,0.924438,0.006006,-0.007299,-0.006645
omega,gs,3,5,12,1.000e-10,13,0.776918,0.920776,0.005803,0.001793,-0.010192
omega,gs,3,5,12,1.000e-10,14,0.778537,0.921936,0.001670,-0.004189,-0.009563
omega,gs,3,5,12,1.000e-10,15,0.767993,0.914856,0.003357,0.000159,0.011933
omega,gs,3,5,12,1.000e-10,16,0.773664,0.916504,-0.005496,-0.001518,0.005796
omega,gs,3,5,12,1.000e-10,17,0.784082,0.925903,-0.013035,-0.008378,0.004119
omega,gs,3,5,12,1.000e-10,18,0.777094,0.919739,0.008035,-0.011761,-0.005702
omega,gs,3,5,12,1.000e-10,19,0.773445,0.921204,0.012238,0.004752,0.004870
omega,gs,3,5,12,1.000e-10,20,0.778656,0.920776,-0.007109,0.000988,-0.011317
omega,gs,3,5,12,1.000e-10,21,0.782354,0.924194,-0.002536,-0.010591,-0.000283
omega,gs,3,5,12,1.000e-10,22,0.773493,0.916626,0.002490,-0.000367,-0.000472
omega,gs,3,5,12,1.000e-10,23,0.779451,0.922546,-0.001634,0.000187,-0.012657
omega,gs,3,5,12,1.000e-10,24,0.783098,0.921448,-0.011670,-0.007359,-0.006460
omega,gs,3,5,12,1.000e-10,25,0.779500,0.922485,-0.029204,0.008763,0.007539
omega,gs,3,5,12,1.000e-10,26,0.778074,0.919434,-0.007004,-0.007210,-0.001677
omega,gs,3,5,12,1.000e-10,27,0.770429,0.915649,0.011867,0.007572,0.014815
omega,gs,3,5,12,1.000e-10,28,0.774632,0.917419,-0.004449,-0.011211,0.004653
omega,gs,3,5,12,1.000e-10,29,0.774334,0.923340,0.000340,0.010656,0.012381
omega,gs,3,5,12,1.000e-10,30,0.769833,0.918701,0.002118,-0.006049,0.017366
omega,gs,3,5,12,1.000e-10,31,0.780481,0.923462,-0.000213,-0.004652,0.005089
omega,gs,3,5,12,1.000e-10,32,0.771783,0.917419,-0.000305,-0.008265,0.010803
omega,gs,3,5,12,1.000e-10,33,0.776487,0.922058,0.003817,-0.003637,-0.000487
omega,gs,3,5,12,1.000e-10,34,0.773738,0.917114,-0.015975,0.010422,-0.006322
omega,gs,3,5,12,1.000e-10,35,0.773763,0.917969,0.007273,-0.000115,0.000568
omega,gs,3,5,12,1.000e-10,36,0.774460,0.922424,0.006693,0.018507,-0.009262
omega,gs,3,5,12,1.000e-10,37,0.774195,0.919678,0.014387,0.005981,-0.005308
omega,gs,3,5,12,1.000e-10,38,0.773416,0.918945,-0.003130,0.004139,0.006510
omega,gs,3,5,12,1.000e-10,39,0.773732,0.919678,-0.004766,0.000295,0.010109
omega,gs,3,5,12,1.000e-10,40,0.783947,0.922791,-0.002540,-0.006853,-0.006628
omega,gs,3,5,12,1.000e-10,41,0.767067,0.916504,0.004564,0.007769,0.015471
omega,gs,3,5,12,1.000e-10,42,0.772371,0.915649,-0.002170,0.008007,0.002041
omega,gs,3,5,12,1.000e-10,43,0.779126,0.918274,-0.000425,-0.010078,-0.007623
omega,gs,3,5,12,1.000e-10,44,0.775390,0.918274,-0.008715,0.014706,0.004424
omega,gs,3,5,12,1.000e-10,45,0.779507,0.922058,-0.007625,0.003291,-0.008506
omega,gs,3,5,12,1.000e-10,46,0.781218,0.922058,-0.007959,-0.004090,-0.004451
omega,gs,3,5,12,1.000e-10,47,0.777653,0.920532,0.001961,-0.004613,-0.004287
omega,gs,3,5,12,1.000e-10,48,0.772852,0.917664,0.005258,-0.003049,0.001705
omega,gs,3,5,12,1.000e-10,49,0.779535,0.920227,-0.017677,0.009572,-0.014106
omega,gs,3,5,12,1.000e-10,50,0.773848,0.921204,0.008154,0.008464,-0.000505
omega,gs,3,5,12,1.000e-10,51,0.769957,0.916077,-0.000495,-0.001383,0.006875
omega,gs,3,5,12,1.000e-10,52,0.774962,0.918457,-0.013751,0.017114,-0.001927
omega,gs,3,5,12,1.000e-10,53,0.780656,0.921936,0.000993,-0.006011,-0.007172
omega,gs,3,5,12,1.000e-10,54,0.778853,0.921997,-0.002324,0.004152,-0.006245
omega,gs,3,5,12,1.000e-10,55,0.773926,0.915344,0.007494,-0.002069,0.001898
omega,gs,3,5,12,1.000e-10,56,0.775017,0.921997,0.009123,-0.020549,0.014510
omega,gs,3,5,12,1.000e-10,57,0.772121,0.918640,0.000844,0.003569,-0.000195
omega,gs,3,5,12,1.000e-10,58,0.781701,0.924805,0.008149,0.012060,-0.024409
omega,gs,3,5,12,1.000e-10,59,0.778734,0.919800,-0.009913,0.003154,-0.007714
omega,gs,3,5,12,1.000e-10,60,0.771958,0.916992,-0.006850,0.011837,0.001001
omega,gs,3,5,12,1.000e-10,61,0.769168,0.916687,-0.001870,0.008929,0.004714
omega,gs,3,5,12,1.000e-10,62,0.770240,0.918884,0.008277,0.000706,0.001918
omega,gs,3,5,12,1.000e-10,63,0.776822,0.924622,-0.005249,0.008374,-0.005677
omega,gs,3,5,12,1.000e-10,64,0.773620,0.920898,-0.000456,0.005848,-0.002191
omega,gs,3,5,12,1.000e-10,65,0.778829,0.921692,-0.000090,-0.007379,0.000750
omega,gs,3,5,12,1.000e-10,66,0.772651,0.918640,-0.001067,0.002009,0.002096
omega,gs,3,5,12,1.000e-10,67,0.770759,0.919434,0.001657,0.002704,0.008411
omega,gs,3,5,12,1.000e-10,68,0.778881,0.922241,-0.006533,-0.002133,-0.006414
omega,gs,3,5,12,1.000e-10,69,0.776425,0.920837,-0.000760,0.003966,0.001382
omega,gs,3,5,12,1.000e-10,70,0.775781,0.922729,0.002275,0.002376,0.004840
omega,gs,3,5,12,1.000e-10,71,0.776298,0.921387,0.001395,0.013868,-0.003120
omega,gs,3,5,12,1.000e-10,72,0.772392,0.919006,0.011666,0.015406,-0.004255
omega,gs,3,5,12,1.000e-10,73,0.775401,0.917297,0.002469,-0.008402,0.000236
omega,gs,3,5,12,1.000e-10,74,0.773485,0.919800,-0.008780,-0.003975,0.007390
omega,gs,3,5,12,1.000e-10,75,0.781983,0.923157,-0.013442,-0.010785,0.010352
omega,gs,3,5,12,1.000e-10,76,0.768652,0.917542,-0.004469,0.011950,0.008237
omega,gs,3,5,12,1.000e-10,77,0.776737,0.921875,0.010074,0.010322,-0.012633
omega,gs,3,5,12,1.000e-10,78,0.770471,0.918091,0.005162,0.007526,0.011383
omega,gs,3,5,12,1.000e-10,79,0.777482,0.921204,-0.005632,0.007073,0.009668
omega,gs,3,5,12,1.000e-10,80,0.774310,0.918030,-0.004196,0.009212,-0.002120
omega,gs,3,5,12,1.000e-08,1,-18.420681,0.000000,1.000000,1.000000,1.000000
omega,gs,3,5,12,1.000e-08,2,-12.598304,0.000000,1.000000,1.000000,1.000000
omega,gs,3,5,12,1.000e-08,3,-6.807877,0.000000,1.000000,0.999991,1.000000
omega,gs,3,5,12,1.000e-08,4,-1.231733,0.328979,0.994053,0.523162,0.994060
omega,gs,3,5,12,1.000e-08,5,0.639295,0.872131,0.135032,0.016843,0.126996
omega,gs,3,5,12,1.000e-08,6,0.773276,0.921692,0.007629,0.007092,-0.003556
omega,gs,3,5,12,1.000e-08,7,0.781428,0.923584,-0.015782,0.003435,0.003884
omega,gs,3,5,12,1.000e-08,8,0.775238,0.921082,-0.001168,-0.002126,0.016989
omega,gs,3,5,12,1.000e-08,9,0.775538,0.919128,-0.003540,0.000715,0.007129
omega,gs,3,5,12,1.000e-08,10,0.777097,0.920715,0.010946,0.006608,-0.016663
omega,gs,3,5,12,1.000e-08,11,0.780927,0.919006,-0.005510,-0.001316,-0.007179
omega,gs,3,5,12,1.000e-08,12,0.779619,0.924744,-0.006865,-0.008621,0.010064
omega,gs,3,5,12,1.000e-08,13,0.774700,0.918701,-0.002682,0.003626,0.002282
omega,gs,3,5,12,1.000e-08,14,0.780003,0.922668,0.000244,0.001530,-0.002256
omega,gs,3,5,12,1.000e-08,15,0.783663,0.923828,0.004285,-0.005163,-0.018258
omega,gs,3,5,12,1.000e-08,16,0.775753,0.921265,0.008957,-0.003403,0.010502
omega,gs,3,5,12,1.000e-08,17,0.769139,0.917786,0.016192,0.006778,-0.000048
omega,gs,3,5,12,1.000e-08,18,0.784061,0.923767,-0.016895,0.000993,0.001869
omega,gs,3,5,12,1.000e-08,19,0.776825,0.920288,0.002552,0.004067,-0.003236
omega,gs,3,5,12,1.000e-08,20,0.781565,0.921875,0.003386,-0.028879,0.003003
omega,gs,3,5,12,1.000e-08,21,0.780151,0.920715,-0.018482,0.006710,0.003572
omega,gs,3,5,12,1.000e-08,22,0.779248,0.922058,-0.019071,0.012754,-0.001863
omega,gs,3,5,12,1.000e-08,23,0.778340,0.921387,0.000971,-0.003761,-0.003340
omega,gs,3,5,12,1.000e-08,24,0.774731,0.919800,-0.008497,0.007742,0.002600
omega,gs,3,5,12,1.000e-08,25,0.778866,0.921875,-0.004984,0.007380,-0.007541
omega,gs,3,5,12,1.000e-08,26,0.781009,0.920654,-0.007572,-0.008695,-0.003596
omega,gs,3,5,12,1.000e-08,27,0.781753,0.920959,-0.005258,-0.001787,-0.012482
omega,gs,3,5,12,1.000e-08,28,0.774249,0.918091,0.012125,-0.005033,-0.010323
omega,gs,3,5,12,1.000e-08,29,0.778897,0.923401,-0.006610,0.001228,-0.004411
omega,gs,3,5,12,1.000e-08,30,0.777787,0.919617,-0.005343,-0.005358,0.014757
omega,gs,3,5,12,1.000e-08,31,0.778959,0.920471,0.002605,0.001446,-0.002924
omega,gs,3,5,12,1.000e-08,32,0.778296,0.923340,-0.011537,-0.001833,0.004799
omega,gs,3,5,12,1.000e-08,33,0.772195,0.920410,0.001387,0.008348,0.002009
omega,gs,3,5,12,1.000e-08,34,0.777985,0.922058,0.008744,-0.002722,-0.020217
omega,gs,3,5,12,1.000e-08,35,0.776973,0.924866,0.007242,0.008755,-0.006411
omega,gs,3,5,12,1.000e-08,36,0.776893,0.920654,0.003826,0.009901,-0.016294
omega,gs,3,5,12,1.000e-08,37,0.773373,0.920654,0.001626,0.017053,-0.010799
omega,gs,3,5,12,1.000e-08,38,0.776118,0.922913,-0.002769,0.006194,0.007854
omega,gs,3,5,12,1.000e-08,39,0.768651,0.918335,0.001720,-0.001297,0.009187
omega,gs,3,5,12,1.000e-08,40,0.780207,0.920837,-0.009013,0.009274,-0.006955
omega,gs,3,5,12,1.000e-08,41,0.776327,0.919556,-0.005318,-0.000266,-0.004412
omega,gs,3,5,12,1.000e-08,42,0.781493,0.923645,-0.013689,0.007542,-0.010127
omega,gs,3,5,12,1.000e-08,43,0.772052,0.917358,0.012786,-0.009487,0.003457
omega,gs,3,5,12,1.000e-08,44,0.779605,0.919312,-0.004425,-0.009587,-0.001344
omega,gs,3,5,12,1.000e-08,45,0.780577,0.923279,-0.015292,-0.000032,-0.006901
omega,gs,3,5,12,1.000e-08,46,0.774566,0.920532,0.005769,-0.000127,0.003591
omega,gs,3,5,12,1.000e-08,47,0.781235,0.924622,-0.013004,-0.002241,0.007707
omega,gs,3,5,12,1.000e-08,48,0.778156,0.921326,-0.008690,-0.008950,0.012178
omega,gs,3,5,12,1.000e-08,49,0.779001,0.920776,-0.001372,0.001389,-0.010515
omega,gs,3,5,12,1.000e-08,50,0.775659,0.919617,0.007111,-0.003206,-0.001131
omega,gs,3,5,12,1.000e-08,51,0.776438,0.921326,0.001871,0.005121,0.001427
omega,gs,3,5,12,1.000e-08,52,0.787265,0.923096,-0.014860,-0.011732,-0.013178
omega,gs,3,5,12,1.000e-08,53,0.777216,0.922180,0.001119,0.009880,0.006281
omega,gs,3,5,12,1.000e-08,54,0.779359,0.921021,0.001842,-0.012128,-0.004926
omega,gs,3,5,12,1.000e-08,55,0.775112,0.920227,0.004966,0.000017,-0.001042
omega,gs,3,5,12,1.000e-08,56,0.777481,0.920959,-0.001284,0.002426,0.001839
omega,gs,3,5,12,1.000e-08,57,0.778522,0.921387,-0.007800,-0.006140,0.001266
omega,gs,3,5,12,1.000e-08,58,0.772163,0.919983,0.016669,0.006607,-0.003646
omega,gs,3,5,12,1.000e-08,59,0.776818,0.922302,0.001809,0.002988,-0.003806
omega,gs,3,5,12,1.000e-08,60,0.777048,0.920532,-0.000445,-0.004740,0.004356
omega,gs,3,5,12,1.000e-08,61,0.769305,0.920410,0.002266,0.007216,0.017401
omega,gs,3,5,12,1.000e-08,62,0.782781,0.923889,0.001273,-0.007390,-0.004716
omega,gs,3,5,12,1.000e-08,63,0.783598,0.922302,-0.001268,-0.003562,-0.012113
omega,gs,3,5,12,1.000e-08,64,0.777268,0.921143,0.003570,-0.006029,-0.001132
omega,gs,3,5,12,1.000e-08,65,0.776794,0.923889,0.001233,-0.002844,-0.002943
omega,gs,3,5,12,1.000e-08,66,0.775696,0.918152,0.009674,-0.001832,-0.004065
omega,gs,3,5,12,1.000e-08,67,0.775221,0.919983,-0.005853,0.000405,0.002290
omega,gs,3,5,12,1.000e-08,68,0.780993,0.920898,-0.007051,0.004681,-0.002820
omega,gs,3,5,12,1.000e-08,69,0.769856,0.916382,0.005862,-0.000875,-0.006415
omega,gs,3,5,12,1.000e-08,70,0.774759,0.920166,-0.003832,0.009211,0.002727
omega,gs,3,5,12,1.000e-08,71,0.779808,0.920715,0.002925,-0.004282,0.005631
omega,gs,3,5,12,1.000e-08,72,0.783927,0.923218,-0.009507,-0.017994,-0.000532
omega,gs,3,5,12,1.000e-08,73,0.774115,0.918396,0.005491,0.002398,-0.006856
omega,gs,3,5,12,1.000e-08,74,0.784880,0.923828,-0.010920,-0.014493,0.004824
omega,gs,3,5,12,1.000e-08,75,0.781402,0.922302,-0.000884,-0.004530,0.004077
omega,gs,3,5,12,1.000e-08,76,0.773880,0.916504,0.011526,-0.008293,0.004424
omega,gs,3,5,12,1.000e-08,77,0.787197,0.921692,-0.014838,-0.018742,-0.006528
omega,gs,3,5,12,1.000e-08,78,0.776945,0.921814,0.011781,0.002322,0.008400
omega,gs,3,5,12,1.000e-08,79,0.778816,0.921997,0.001094,0.000408,-0.000151
omega,gs,3,5,12,1.000e-08,80,0.780834,0.922485,0.010198,0.004139,-0.013596
omega,gs,3,5,12,1.000e-06,1,-13.815511,0.000000,1.000000,1.000000,1.000000
omega,gs,3,5,12,1.000e-06,2,-7.993135,0.000000,1.000000,1.000000,1.000000
omega,gs,3,5,12,1.000e-06,3,-2.202633,0.046265,0.999860,0.917589,0.999864
omega,gs,3,5,12,1.000e-06,4,0.580402,0.854614,0.205179,0.041480,0.202753
omega,gs,3,5,12,1.000e-06,5,0.765136,0.917175,0.005962,0.006701,0.012888
omega,gs,3,5,12,1.000e-06,6,0.780530,0.921448,-0.004014,-0.008224,0.000791
omega,gs,3,5,12,1.000e-06,7,0.772042,0.918030,0.003436,0.008783,-0.000280
omega,gs,3,5,12,1.000e-06,8,0.781096,0.923157,-0.004004,0.002674,-0.006256
omega,gs,3,5,12,1.000e-06,9,0.775163,0.923279,-0.003944,-0.003294,0.003493
omega,gs,3,5,12,1.000e-06,10,0.779036,0.922302,-0.000722,-0.000244,-0.018075
omega,gs,3,5,12,1.000e-06,11,0.772416,0.919983,0.009116,-0.002779,0.004995
omega,gs,3,5,12,1.000e-06,12,0.776534,0.922241,0.006329,0.006887,0.004221
omega,gs,3,5,12,1.000e-06,13,0.777704,0.922607,0.005762,-0.000724,0.007839
omega,gs,3,5,12,1.000e-06,14,0.774118,0.918335,0.008029,0.001309,0.006135
omega,gs,3,5,12,1.000e-06,15,0.774122,0.919739,0.000768,0.000717,0.003953
omega,gs,3,5,12,1.000e-06,16,0.780568,0.924744,0.000902,-0.000006,0.003699
omega,gs,3,5,12,1.000e-06,17,0.786586,0.924072,-0.001235,-0.016105,-0.007131
omega,gs,3,5,12,1.000e-06,18,0.776368,0.922302,-0.008125,0.001515,0.006757
omega,gs,3,5,12,1.000e-06,19,0.776044,0.921326,-0.001819,0.001951,0.012428
omega,gs,3,5,12,1.000e-06,20,0.776954,0.921631,-0.006485,0.002832,-0.001920
omega,gs,3,5,12,1.000e-06,21,0.770418,0.918701,-0.008544,0.013513,0.012259
omega,gs,3,5,12,1.000e-06,22,0.767412,0.916870,0.004708,0.010520,0.000888
omega,gs,3,5,12,1.000e-06,23,0.768068,0.920349,0.004610,0.012637,0.005919
omega,gs,3,5,12,1.000e-06,24,0.780002,0.923584,-0.006882,-0.010560,0.006604
omega,gs,3,5,12,1.000e-06,25,0.774160,0.918640,0.005692,-0.007120,-0.001311
omega,gs,3,5,12,1.000e-06,26,0.779903,0.919739,-0.003031,0.001394,-0.009296
omega,gs,3,5,12,1.000e-06,27,0.769414,0.917358,0.012876,0.009956,0.006312
omega,gs,3,5,12,1.000e-06,28,0.777909,0.920532,-0.014764,0.000277,0.000174
omega,gs,3,5,12,1.000e-06,29,0.780154,0.920837,-0.003850,-0.012245,-0.007640
omega,gs,3,5,12,1.000e-06,30,0.784877,0.926147,-0.008052,0.014788,0.000441
omega,gs,3,5,12,1.000e-06,31,0.771814,0.917480,-0.000966,0.004911,0.015349
omega,gs,3,5,12,1.000e-06,32,0.785968,0.923096,-0.009383,-0.003633,-0.001146
omega,gs,3,5,12,1.000e-06,33,0.771767,0.919250,0.009756,-0.003896,0.007742
omega,gs,3,5,12,1.000e-06,34,0.775774,0.923340,-0.004386,0.018375,-0.002939
omega,gs,3,5,12,1.000e-06,35,0.774167,0.918518,-0.001477,-0.006477,0.004074
omega,gs,3,5,12,1.000e-06,36,0.772157,0.916443,-0.001043,-0.000566,-0.001081
omega,gs,3,5,12,1.000e-06,37,0.772704,0.920044,-0.005927,-0.000651,0.003581
omega,gs,3,5,12,1.000e-06,38,0.775661,0.919800,0.002353,-0.002559,0.006591
omega,gs,3,5,12,1.000e-06,39,0.781758,0.920532,0.002300,-0.007267,-0.001424
omega,gs,3,5,12,1.000e-06,40,0.779899,0.920837,-0.000771,-0.011123,0.010871
omega,gs,3,5,12,1.000e-06,41,0.782227,0.922119,-0.002698,-0.006224,0.000997
omega,gs,3,5,12,1.000e-06,42,0.776898,0.921570,0.012235,-0.005090,0.003662
omega,gs,3,5,12,1.000e-06,43,0.776179,0.919434,-0.004939,0.015292,-0.006623
omega,gs,3,5,12,1.000e-06,44,0.783382,0.925964,-0.008629,-0.003176,-0.000973
omega,gs,3,5,12,1.000e-06,45,0.772341,0.918518,0.008206,-0.014077,0.012776
omega,gs,3,5,12,1.000e-06,46,0.777102,0.920105,-0.006577,0.002598,0.007502
omega,gs,3,5,12,1.000e-06,47,0.776445,0.917969,-0.005706,0.005521,-0.004935
omega,gs,3,5,12,1.000e-06,48,0.779551,0.923645,0.005583,-0.000040,-0.009316
omega,gs,3,5,12,1.000e-06,49,0.768410,0.918579,0.016837,0.000673,0.004600
omega,gs,3,5,12,1.000e-06,50,0.775999,0.918213,-0.005739,0.003239,0.001700
omega,gs,3,5,12,1.000e-06,51,0.782875,0.922974,-0.003533,-0.009257,-0.013604
omega,gs,3,5,12,1.000e-06,52,0.771345,0.921753,0.005991,0.000647,0.007551
