mode,update,p,q,K,delta,t,mean_ln_d,frac_d_gt_1,r_cos1,r_cos2,r_sin1
pq,jacobi,3,5,20,1.000e+00,31,0.776906,0.919617,-0.006985,-0.005973,0.004866
pq,jacobi,3,5,20,1.000e+00,32,0.779698,0.923279,0.010421,0.000217,-0.002311
pq,jacobi,3,5,20,1.000e+00,33,0.773401,0.917419,-0.000312,0.008249,-0.009154
pq,jacobi,3,5,20,1.000e+00,34,0.775705,0.920776,-0.003964,0.001036,0.015642
pq,jacobi,3,5,20,1.000e+00,35,0.769169,0.914856,0.000682,0.005964,0.005293
pq,jacobi,3,5,20,1.000e+00,36,0.773915,0.921021,-0.004723,0.009267,0.004830
pq,jacobi,3,5,20,1.000e+00,37,0.773286,0.920227,0.008376,-0.001818,0.002620
pq,jacobi,3,5,20,1.000e+00,38,0.770519,0.917236,0.005834,0.003881,0.018780
pq,jacobi,3,5,20,1.000e+00,39,0.776164,0.920471,0.011062,-0.004674,-0.012878
pq,jacobi,3,5,20,1.000e+00,40,0.776040,0.920959,0.004753,-0.005785,0.001480
pq,jacobi,3,5,20,1.000e+00,41,0.781075,0.921936,-0.002471,0.003742,0.003048
pq,jacobi,3,5,20,1.000e+00,42,0.772071,0.919312,-0.002984,-0.000712,0.003448
pq,jacobi,3,5,20,1.000e+00,43,0.768044,0.918396,0.007021,-0.001131,0.001513
pq,jacobi,3,5,20,1.000e+00,44,0.772337,0.920532,0.002906,0.009283,0.015588
pq,jacobi,3,5,20,1.000e+00,45,0.769885,0.917297,0.012412,-0.004914,0.014072
pq,jacobi,3,5,20,1.000e+00,46,0.777245,0.920288,-0.002111,-0.007390,-0.001233
pq,jacobi,3,5,20,1.000e+00,47,0.769328,0.918335,-0.005131,0.019760,-0.001923
pq,jacobi,3,5,20,1.000e+00,48,0.777248,0.918762,-0.004600,0.000622,0.000228
pq,jacobi,3,5,20,1.000e+00,49,0.779502,0.921692,-0.003455,-0.008106,-0.000053
pq,jacobi,3,5,20,1.000e+00,50,0.781117,0.920532,-0.000016,-0.001017,-0.011988
pq,jacobi,3,5,20,1.000e+00,51,0.782802,0.923340,-0.023378,-0.008107,-0.004747
pq,jacobi,3,5,20,1.000e+00,52,0.771527,0.916199,-0.004297,0.009017,0.006189
pq,jacobi,3,5,20,1.000e+00,53,0.782095,0.924072,0.007125,-0.001932,-0.008577
pq,jacobi,3,5,20,1.000e+00,54,0.769301,0.916321,-0.003138,-0.002370,0.021545
pq,jacobi,3,5,20,1.000e+00,55,0.773641,0.916199,0.012847,-0.008528,-0.007056
pq,jacobi,3,5,20,1.000e+00,56,0.768540,0.917419,0.013039,0.009593,0.014192
pq,jacobi,3,5,20,1.000e+00,57,0.777386,0.920349,0.003177,0.002551,-0.006295
pq,jacobi,3,5,20,1.000e+00,58,0.777364,0.922180,0.009604,0.011414,-0.010820
pq,jacobi,3,5,20,1.000e+00,59,0.781264,0.921265,0.004763,-0.010975,-0.011594
pq,jacobi,3,5,20,1.000e+00,60,0.784525,0.923218,-0.007789,0.000848,-0.008026
pq,jacobi,3,5,20,1.000e+00,61,0.774988,0.920044,0.006864,-0.004496,0.000899
pq,jacobi,3,5,20,1.000e+00,62,0.777078,0.919556,-0.011367,0.004254,0.007010
pq,jacobi,3,5,20,1.000e+00,63,0.773486,0.918457,-0.006084,0.000511,0.003465
pq,jacobi,3,5,20,1.000e+00,64,0.774557,0.919067,0.004657,0.009616,-0.005317
pq,jacobi,3,5,20,1.000e+00,65,0.779196,0.919189,-0.005365,-0.005820,0.000739
pq,jacobi,3,5,20,1.000e+00,66,0.771429,0.918152,0.007833,0.007099,0.001056
pq,jacobi,3,5,20,1.000e+00,67,0.773346,0.916687,-0.004838,-0.000700,0.001035
pq,jacobi,3,5,20,1.000e+00,68,0.779542,0.923584,-0.005454,-0.001832,-0.005060
pq,jacobi,3,5,20,1.000e+00,69,0.778738,0.921997,-0.012318,-0.000382,0.000467
pq,jacobi,3,5,20,1.000e+00,70,0.767880,0.919617,0.009349,0.009110,0.011986
pq,jacobi,3,5,20,1.000e+00,71,0.777486,0.923279,0.005079,-0.005981,-0.001042
pq,jacobi,3,5,20,1.000e+00,72,0.779741,0.923584,0.001251,-0.004439,-0.002928
pq,jacobi,3,5,20,1.000e+00,73,0.781352,0.921570,0.000215,-0.008569,0.007412
pq,jacobi,3,5,20,1.000e+00,74,0.781373,0.923889,0.007864,0.001859,-0.012545
pq,jacobi,3,5,20,1.000e+00,75,0.779421,0.921997,0.004410,-0.014150,-0.010752
pq,jacobi,3,5,20,1.000e+00,76,0.769616,0.919067,0.013291,0.014036,0.006091
pq,jacobi,3,5,20,1.000e+00,77,0.774269,0.921143,0.002628,-0.005967,0.006814
pq,jacobi,3,5,20,1.000e+00,78,0.776569,0.918274,0.002240,-0.000109,-0.003817
pq,jacobi,3,5,20,1.000e+00,79,0.775961,0.921326,0.004576,0.019625,-0.017705
pq,jacobi,3,5,20,1.000e+00,80,0.773753,0.922180,0.005791,0.009441,-0.005619
pq,jacobi,3,5,20,2.000e+00,1,0.749340,0.912964,0.030469,0.028510,0.023777
pq,jacobi,3,5,20,2.000e+00,2,0.780302,0.921204,-0.003387,-0.007078,-0.002851
pq,jacobi,3,5,20,2.000e+00,3,0.780864,0.918762,-0.001565,0.001615,-0.000991
pq,jacobi,3,5,20,2.000e+00,4,0.778022,0.924927,0.014755,-0.009273,-0.006511
pq,jacobi,3,5,20,2.000e+00,5,0.774232,0.921082,-0.004295,0.019198,0.002574
pq,jacobi,3,5,20,2.000e+00,6,0.779175,0.919922,0.001689,0.003182,0.006132
pq,jacobi,3,5,20,2.000e+00,7,0.776016,0.922363,0.008606,-0.008668,-0.000325
pq,jacobi,3,5,20,2.000e+00,8,0.782208,0.924988,0.000351,-0.005513,0.011861
pq,jacobi,3,5,20,2.000e+00,9,0.778487,0.921143,0.001975,0.000536,0.002099
pq,jacobi,3,5,20,2.000e+00,10,0.774070,0.919739,0.002459,0.016521,-0.002979
pq,jacobi,3,5,20,2.000e+00,11,0.775677,0.919250,-0.002645,-0.006039,0.004872
pq,jacobi,3,5,20,2.000e+00,12,0.778881,0.920288,0.009314,-0.007730,-0.008579
pq,jacobi,3,5,20,2.000e+00,13,0.778036,0.919922,0.006420,0.003019,-0.016845
pq,jacobi,3,5,20,2.000e+00,14,0.772471,0.920349,-0.001117,-0.000385,0.006373
pq,jacobi,3,5,20,2.000e+00,15,0.775166,0.918213,-0.007793,0.003243,0.007691
pq,jacobi,3,5,20,2.000e+00,16,0.779870,0.920593,-0.008931,-0.011064,0.000370
pq,jacobi,3,5,20,2.000e+00,17,0.776475,0.919678,0.007218,0.001208,-0.000682
pq,jacobi,3,5,20,2.000e+00,18,0.772644,0.917664,-0.002445,0.003581,0.012633
pq,jacobi,3,5,20,2.000e+00,19,0.780285,0.920288,-0.011676,0.002275,-0.000066
pq,jacobi,3,5,20,2.000e+00,20,0.773290,0.919922,-0.001390,-0.009328,0.001457
pq,jacobi,3,5,20,2.000e+00,21,0.775000,0.918457,-0.005093,0.006589,0.001815
pq,jacobi,3,5,20,2.000e+00,22,0.777517,0.918457,-0.006913,-0.001598,-0.001295
pq,jacobi,3,5,20,2.000e+00,23,0.776071,0.917908,-0.002990,0.009253,-0.008353
pq,jacobi,3,5,20,2.000e+00,24,0.784435,0.920105,-0.009774,-0.006851,-0.014788
pq,jacobi,3,5,20,2.000e+00,25,0.776491,0.919678,-0.007261,-0.001173,-0.002060
pq,jacobi,3,5,20,2.000e+00,26,0.777684,0.923340,-0.005993,0.004550,0.000924
pq,jacobi,3,5,20,2.000e+00,27,0.769888,0.917908,-0.000161,0.000866,0.024094
pq,jacobi,3,5,20,2.000e+00,28,0.773642,0.918396,0.011371,-0.000927,-0.009103
pq,jacobi,3,5,20,2.000e+00,29,0.776193,0.920776,0.002397,0.003371,0.008001
pq,jacobi,3,5,20,2.000e+00,30,0.773512,0.919861,0.014785,0.003497,-0.004602
pq,jacobi,3,5,20,2.000e+00,31,0.773359,0.918640,0.013758,0.010190,-0.005050
pq,jacobi,3,5,20,2.000e+00,32,0.773946,0.919922,0.004506,-0.007650,0.004864
pq,jacobi,3,5,20,2.000e+00,33,0.779397,0.920959,-0.000042,-0.003899,0.003285
pq,jacobi,3,5,20,2.000e+00,34,0.780504,0.921265,-0.008943,-0.006149,-0.005127
pq,jacobi,3,5,20,2.000e+00,35,0.764718,0.914612,0.005544,0.004487,0.018875
pq,jacobi,3,5,20,2.000e+00,36,0.774317,0.919922,0.003602,-0.001311,0.004400
pq,jacobi,3,5,20,2.000e+00,37,0.769011,0.920471,0.019012,-0.006965,0.003652
pq,jacobi,3,5,20,2.000e+00,38,0.770494,0.917419,0.011231,-0.002466,0.002872
pq,jacobi,3,5,20,2.000e+00,39,0.769161,0.916260,-0.006272,0.016807,-0.011603
pq,jacobi,3,5,20,2.000e+00,40,0.784699,0.924255,0.000378,-0.015705,0.002144
pq,jacobi,3,5,20,2.000e+00,41,0.773980,0.919556,0.000028,0.001754,0.002357
pq,jacobi,3,5,20,2.000e+00,42,0.772819,0.917969,-0.000183,0.015123,-0.009704
pq,jacobi,3,5,20,2.000e+00,43,0.770795,0.919189,0.016977,0.006134,0.001427
pq,jacobi,3,5,20,2.000e+00,44,0.779191,0.921509,-0.003209,0.009002,-0.003211
pq,jacobi,3,5,20,2.000e+00,45,0.774461,0.919739,-0.004136,0.000617,0.001835
pq,jacobi,3,5,20,2.000e+00,46,0.782983,0.921814,-0.003688,-0.003339,-0.001955
pq,jacobi,3,5,20,2.000e+00,47,0.771242,0.917114,-0.002242,0.006395,0.011185
pq,jacobi,3,5,20,2.000e+00,48,0.771638,0.918945,0.007774,-0.006879,0.006918
pq,jacobi,3,5,20,2.000e+00,49,0.779381,0.922607,-0.000371,0.001564,0.002910
pq,jacobi,3,5,20,2.000e+00,50,0.782537,0.921082,-0.000473,-0.011761,-0.000304
pq,jacobi,3,5,20,2.000e+00,51,0.784871,0.923218,-0.011927,-0.009151,-0.008422
pq,jacobi,3,5,20,2.000e+00,52,0.774771,0.920776,0.007551,0.007695,0.002654
pq,jacobi,3,5,20,2.000e+00,53,0.775148,0.920105,0.006198,-0.008292,0.011073
pq,jacobi,3,5,20,2.000e+00,54,0.772831,0.920288,-0.001291,-0.000808,0.010586
pq,jacobi,3,5,20,2.000e+00,55,0.773512,0.920837,-0.000821,-0.008448,0.010448
pq,jacobi,3,5,20,2.000e+00,56,0.784406,0.923157,0.001763,-0.002086,-0.010093
pq,jacobi,3,5,20,2.000e+00,57,0.783000,0.925781,-0.019089,-0.012989,0.012210
pq,jacobi,3,5,20,2.000e+00,58,0.774580,0.918030,0.007584,-0.010586,-0.004170
pq,jacobi,3,5,20,2.000e+00,59,0.777500,0.921387,-0.000516,-0.001670,0.014522
pq,jacobi,3,5,20,2.000e+00,60,0.772832,0.918762,-0.008241,0.010083,0.009750
pq,jacobi,3,5,20,2.000e+00,61,0.783007,0.922913,-0.006876,-0.005100,-0.003785
pq,jacobi,3,5,20,2.000e+00,62,0.773648,0.919495,0.006983,-0.002156,0.004548
pq,jacobi,3,5,20,2.000e+00,63,0.774769,0.918457,-0.008189,-0.002067,-0.006393
pq,jacobi,3,5,20,2.000e+00,64,0.779982,0.921448,-0.004731,0.010560,-0.005628
pq,jacobi,3,5,20,2.000e+00,65,0.774359,0.916992,0.000910,0.002749,-0.001611
pq,jacobi,3,5,20,2.000e+00,66,0.779924,0.923462,-0.001441,-0.009625,-0.007493
pq,jacobi,3,5,20,2.000e+00,67,0.779284,0.920776,-0.004873,-0.000828,0.003879
pq,jacobi,3,5,20,2.000e+00,68,0.782190,0.920410,0.014223,-0.021683,-0.006122
pq,jacobi,3,5,20,2.000e+00,69,0.768296,0.918640,0.008797,0.007077,0.008759
pq,jacobi,3,5,20,2.000e+00,70,0.773056,0.915894,-0.004323,0.010639,0.003660
pq,jacobi,3,5,20,2.000e+00,71,0.769827,0.918762,0.010783,0.017674,0.004922
pq,jacobi,3,5,20,2.000e+00,72,0.778288,0.921143,-0.002153,0.009560,0.000670
pq,jacobi,3,5,20,2.000e+00,73,0.784681,0.924072,-0.005184,0.001341,-0.008099
pq,jacobi,3,5,20,2.000e+00,74,0.777168,0.919800,0.004638,0.002528,-0.014827
pq,jacobi,3,5,20,2.000e+00,75,0.775695,0.919861,-0.001128,0.004447,-0.002774
pq,jacobi,3,5,20,2.000e+00,76,0.780440,0.920898,0.001275,-0.013025,-0.004585
pq,jacobi,3,5,20,2.000e+00,77,0.781840,0.924255,-0.004580,-0.006381,0.004142
pq,jacobi,3,5,20,2.000e+00,78,0.781868,0.922241,-0.020793,0.002223,-0.006025
pq,jacobi,3,5,20,2.000e+00,79,0.779247,0.921570,0.002725,-0.001382,0.004661
pq,jacobi,3,5,20,2.000e+00,80,0.774256,0.918457,-0.001082,0.001274,0.009031
