mode,update,p,q,K,delta,t,mean_ln_d,frac_d_gt_1,r_cos1,r_cos2,r_sin1
K,jacobi,3,5,6,1.000e-12,57,0.776712,0.921082,0.003266,-0.000748,-0.014001
K,jacobi,3,5,6,1.000e-12,58,0.783848,0.924744,-0.001775,-0.012664,-0.006809
K,jacobi,3,5,6,1.000e-12,59,0.783428,0.924683,-0.012618,0.004766,-0.011707
K,jacobi,3,5,6,1.000e-12,60,0.775641,0.918335,-0.000556,0.002342,0.004424
K,jacobi,3,5,6,1.000e-12,61,0.779621,0.919861,-0.013244,-0.013992,-0.001056
K,jacobi,3,5,6,1.000e-12,62,0.781488,0.922302,0.000934,-0.007756,-0.002543
K,jacobi,3,5,6,1.000e-12,63,0.786081,0.920349,-0.012364,-0.012535,-0.015790
K,jacobi,3,5,6,1.000e-12,64,0.780430,0.921204,-0.006919,0.001896,-0.004485
K,jacobi,3,5,6,1.000e-12,65,0.781122,0.921814,0.000037,-0.011201,-0.015085
K,jacobi,3,5,6,1.000e-12,66,0.776549,0.917664,-0.007119,0.000480,-0.007847
K,jacobi,3,5,6,1.000e-12,67,0.777053,0.919006,-0.003952,0.002276,0.006723
K,jacobi,3,5,6,1.000e-12,68,0.775698,0.919434,-0.006793,-0.015640,0.011408
K,jacobi,3,5,6,1.000e-12,69,0.771515,0.919495,0.008901,0.004797,0.008064
K,jacobi,3,5,6,1.000e-12,70,0.774683,0.919861,0.011205,0.008626,-0.001432
K,jacobi,3,5,6,1.000e-12,71,0.774757,0.918335,0.000666,-0.002498,0.000175
K,jacobi,3,5,6,1.000e-12,72,0.776343,0.924194,0.006218,0.011369,0.000897
K,jacobi,3,5,6,1.000e-12,73,0.771305,0.919678,-0.000690,0.003466,0.008047
K,jacobi,3,5,6,1.000e-12,74,0.778676,0.921753,-0.000137,0.012412,-0.001621
K,jacobi,3,5,6,1.000e-12,75,0.775991,0.917908,-0.005167,-0.000798,0.004236
K,jacobi,3,5,6,1.000e-12,76,0.777735,0.921631,-0.001726,-0.003415,0.014124
