mode,update,p,q,K,delta,t,mean_ln_d,frac_d_gt_1,r_cos1,r_cos2,r_sin1
omega,gs,3,5,6,1.000e-10,1,-23.025851,0.000000,1.000000,1.000000,1.000000
omega,gs,3,5,6,1.000e-10,2,-18.547239,0.000000,1.000000,1.000000,1.000000
omega,gs,3,5,6,1.000e-10,3,-14.129994,0.000000,1.000000,1.000000,1.000000
omega,gs,3,5,6,1.000e-10,4,-9.725605,0.000000,1.000000,1.000000,1.000000
omega,gs,3,5,6,1.000e-10,5,-5.293932,0.000183,0.999984,0.997406,0.999984
omega,gs,3,5,6,1.000e-10,6,-1.294615,0.374939,0.862498,0.516792,0.857946
omega,gs,3,5,6,1.000e-10,7,0.424863,0.811218,0.237145,0.087096,0.235860
omega,gs,3,5,6,1.000e-10,8,0.737371,0.908447,0.030752,0.016707,0.030257
omega,gs,3,5,6,1.000e-10,9,0.772381,0.916748,0.007771,0.007774,-0.006198
omega,gs,3,5,6,1.000e-10,10,0.781263,0.924072,0.003337,0.005637,-0.016402
omega,gs,3,5,6,1.000e-10,11,0.772942,0.918152,0.005971,-0.005493,0.008922
omega,gs,3,5,6,1.000e-10,12,0.772235,0.919556,0.001496,0.019521,-0.004537
omega,gs,3,5,6,1.000e-10,13,0.768672,0.916138,0.000378,0.010334,0.006742
omega,gs,3,5,6,1.000e-10,14,0.781077,0.924255,-0.001615,0.009846,-0.013441
omega,gs,3,5,6,1.000e-10,15,0.779365,0.922119,-0.000650,-0.000429,0.008007
omega,gs,3,5,6,1.000e-10,16,0.781263,0.923035,0.002173,-0.005833,-0.007725
omega,gs,3,5,6,1.000e-10,17,0.783403,0.923889,0.001688,-0.015912,-0.014568
omega,gs,3,5,6,1.000e-10,18,0.777983,0.922546,-0.003180,0.004638,0.008685
omega,gs,3,5,6,1.000e-10,19,0.783939,0.923462,-0.000449,-0.012388,-0.007263
omega,gs,3,5,6,1.000e-10,20,0.777022,0.921631,0.006972,0.005217,-0.002102
omega,gs,3,5,6,1.000e-10,21,0.776612,0.919617,-0.004425,-0.009210,-0.006259
omega,gs,3,5,6,1.000e-10,22,0.770533,0.920532,0.005777,-0.000351,0.015552
omega,gs,3,5,6,1.000e-10,23,0.771008,0.919983,0.009515,-0.011794,0.006873
omega,gs,3,5,6,1.000e-10,24,0.780335,0.921814,0.001429,-0.006640,-0.000461
omega,gs,3,5,6,1.000e-10,25,0.780174,0.920654,0.008222,-0.022563,-0.001101
omega,gs,3,5,6,1.000e-10,26,0.769125,0.919983,0.001570,0.014899,0.004945
omega,gs,3,5,6,1.000e-10,27,0.770016,0.916138,-0.002136,0.007665,-0.000215
omega,gs,3,5,6,1.000e-10,28,0.780500,0.922668,-0.003257,-0.010871,0.002969
omega,gs,3,5,6,1.000e-10,29,0.777471,0.921326,0.001895,-0.003522,0.005735
omega,gs,3,5,6,1.000e-10,30,0.777584,0.919556,0.007245,-0.009681,0.006774
omega,gs,3,5,6,1.000e-10,31,0.778024,0.921021,0.007706,-0.008444,-0.000269
omega,gs,3,5,6,1.000e-10,32,0.780728,0.923157,-0.004789,0.010739,-0.003521
omega,gs,3,5,6,1.000e-10,33,0.786602,0.922791,-0.004408,-0.015450,-0.012253
omega,gs,3,5,6,1.000e-10,34,0.774340,0.920898,0.006136,0.002033,0.001169
omega,gs,3,5,6,1.000e-10,35,0.776831,0.920898,0.000548,-0.017704,0.006568
omega,gs,3,5,6,1.000e-10,36,0.780683,0.921082,-0.002115,-0.003286,-0.007256
omega,gs,3,5,6,1.000e-10,37,0.779744,0.921814,-0.014053,0.008592,0.005748
omega,gs,3,5,6,1.000e-10,38,0.783314,0.921082,-0.011234,-0.014344,-0.003861
omega,gs,3,5,6,1.000e-10,39,0.778465,0.922485,-0.000019,0.001250,-0.013261
omega,gs,3,5,6,1.000e-10,40,0.773194,0.917969,-0.003560,0.004905,-0.003445
omega,gs,3,5,6,1.000e-10,41,0.769260,0.918091,0.012546,0.003663,0.003265
omega,gs,3,5,6,1.000e-10,42,0.776717,0.920166,-0.000554,-0.002362,-0.004988
omega,gs,3,5,6,1.000e-10,43,0.781514,0.919006,0.003451,-0.007397,-0.014988
omega,gs,3,5,6,1.000e-10,44,0.785017,0.927063,-0.008091,-0.007029,-0.007980
omega,gs,3,5,6,1.000e-10,45,0.775926,0.919434,-0.006570,-0.000738,0.011953
omega,gs,3,5,6,1.000e-10,46,0.775015,0.918884,-0.006383,0.014818,0.002926
omega,gs,3,5,6,1.000e-10,47,0.775928,0.922485,-0.006809,0.005464,-0.004182
omega,gs,3,5,6,1.000e-10,48,0.774103,0.918823,0.012196,0.001443,-0.004466
omega,gs,3,5,6,1.000e-10,49,0.779600,0.921021,-0.011688,-0.000968,0.004053
omega,gs,3,5,6,1.000e-10,50,0.773398,0.919189,0.009055,0.004385,0.000410
omega,gs,3,5,6,1.000e-10,51,0.775367,0.921387,0.004974,0.006775,-0.012580
omega,gs,3,5,6,1.000e-10,52,0.773619,0.920776,-0.001046,0.002115,0.006909
omega,gs,3,5,6,1.000e-10,53,0.773858,0.921326,-0.003833,0.002321,0.005089
omega,gs,3,5,6,1.000e-10,54,0.781293,0.924683,-0.008863,-0.004257,-0.009302
omega,gs,3,5,6,1.000e-10,55,0.777120,0.921692,0.002693,-0.000055,-0.009361
omega,gs,3,5,6,1.000e-10,56,0.772137,0.919006,0.007453,0.007309,-0.007763
omega,gs,3,5,6,1.000e-10,57,0.778434,0.921570,-0.004877,-0.006792,0.008903
omega,gs,3,5,6,1.000e-10,58,0.779848,0.921936,-0.000794,-0.001979,-0.011950
omega,gs,3,5,6,1.000e-10,59,0.777032,0.923767,-0.019788,-0.004771,-0.000033
omega,gs,3,5,6,1.000e-10,60,0.778160,0.920959,0.005003,0.000385,0.004884
omega,gs,3,5,6,1.000e-10,61,0.780897,0.919006,0.007464,-0.017628,-0.001505
omega,gs,3,5,6,1.000e-10,62,0.779918,0.921631,-0.007081,0.007634,-0.010032
omega,gs,3,5,6,1.000e-10,63,0.773649,0.920776,0.001266,0.012171,-0.001056
omega,gs,3,5,6,1.000e-10,64,0.782546,0.922241,-0.010415,-0.003951,-0.009259
omega,gs,3,5,6,1.000e-10,65,0.773479,0.918762,0.007661,0.007734,-0.004134
omega,gs,3,5,6,1.000e-10,66,0.774816,0.918457,-0.001050,-0.013311,0.000261
omega,gs,3,5,6,1.000e-10,67,0.778889,0.921387,-0.000947,-0.006859,0.003870
omega,gs,3,5,6,1.000e-10,68,0.781720,0.924744,0.001139,-0.004419,-0.002671
omega,gs,3,5,6,1.000e-10,69,0.779310,0.921082,-0.014293,-0.004926,-0.005497
omega,gs,3,5,6,1.000e-10,70,0.775773,0.918884,-0.001845,-0.010228,-0.007171
omega,gs,3,5,6,1.000e-10,71,0.776571,0.921570,-0.004691,0.004544,0.000776
omega,gs,3,5,6,1.000e-10,72,0.780129,0.922668,-0.009853,0.004504,0.003816
omega,gs,3,5,6,1.000e-10,73,0.777686,0.921082,-0.012509,-0.008609,0.004929
omega,gs,3,5,6,1.000e-10,74,0.773629,0.918152,0.022169,-0.005795,0.002319
omega,gs,3,5,6,1.000e-10,75,0.777696,0.920105,0.002708,0.001876,-0.007636
omega,gs,3,5,6,1.000e-10,76,0.773654,0.917969,0.010536,-0.007531,-0.013991
omega,gs,3,5,6,1.000e-10,77,0.780898,0.923767,-0.003127,-0.005381,0.011361
omega,gs,3,5,6,1.000e-10,78,0.778536,0.923279,0.010920,0.003818,-0.001253
omega,gs,3,5,6,1.000e-10,79,0.784870,0.924500,-0.002710,-0.006919,-0.012798
omega,gs,3,5,6,1.000e-10,80,0.773273,0.919189,0.002631,0.001696,0.002128
omega,gs,3,5,6,1.000e-08,1,-18.420681,0.000000,1.000000,1.000000,1.000000
omega,gs,3,5,6,1.000e-08,2,-13.942069,0.000000,1.000000,1.000000,1.000000
omega,gs,3,5,6,1.000e-08,3,-9.524825,0.000000,1.000000,1.000000,1.000000
omega,gs,3,5,6,1.000e-08,4,-5.120606,0.000000,0.999994,0.999085,0.999994
omega,gs,3,5,6,1.000e-08,5,-1.060674,0.390686,0.893375,0.480397,0.896896
omega,gs,3,5,6,1.000e-08,6,0.523693,0.834961,0.198284,0.060013,0.200292
omega,gs,3,5,6,1.000e-08,7,0.751149,0.910461,0.016304,0.007017,0.023711
omega,gs,3,5,6,1.000e-08,8,0.785442,0.922424,-0.020503,-0.012836,-0.011717
omega,gs,3,5,6,1.000e-08,9,0.774264,0.919861,0.001337,-0.005985,0.004496
omega,gs,3,5,6,1.000e-08,10,0.776120,0.921631,0.006527,-0.012788,0.007509
omega,gs,3,5,6,1.000e-08,11,0.781307,0.922180,0.008975,-0.000943,-0.010548
omega,gs,3,5,6,1.000e-08,12,0.776559,0.922668,0.000820,0.007740,0.004076
omega,gs,3,5,6,1.000e-08,13,0.781570,0.921387,-0.005069,-0.001659,0.000977
omega,gs,3,5,6,1.000e-08,14,0.783637,0.923584,0.009603,-0.006267,-0.013964
omega,gs,3,5,6,1.000e-08,15,0.775641,0.917908,0.011323,0.000141,-0.013267
omega,gs,3,5,6,1.000e-08,16,0.771417,0.919312,0.013760,0.001590,0.004068
omega,gs,3,5,6,1.000e-08,17,0.773488,0.920166,-0.000184,0.005313,0.006865
omega,gs,3,5,6,1.000e-08,18,0.778269,0.919556,0.004013,-0.005346,0.001482
omega,gs,3,5,6,1.000e-08,19,0.771446,0.918396,0.018566,-0.004942,0.001393
omega,gs,3,5,6,1.000e-08,20,0.778292,0.920410,-0.009982,-0.003694,-0.005599
omega,gs,3,5,6,1.000e-08,21,0.777851,0.920837,-0.002964,0.005647,-0.005475
omega,gs,3,5,6,1.000e-08,22,0.772321,0.920349,0.010206,-0.007507,-0.000741
omega,gs,3,5,6,1.000e-08,23,0.770904,0.918579,-0.000563,0.000455,0.002305
omega,gs,3,5,6,1.000e-08,24,0.772982,0.919434,-0.008315,0.009769,0.012801
omega,gs,3,5,6,1.000e-08,25,0.774687,0.920105,0.003432,0.013904,-0.008618
omega,gs,3,5,6,1.000e-08,26,0.780578,0.919922,0.001669,-0.002362,-0.013181
omega,gs,3,5,6,1.000e-08,27,0.770869,0.919678,0.002621,0.009756,0.002122
omega,gs,3,5,6,1.000e-08,28,0.767920,0.918213,0.013050,0.006413,0.006963
omega,gs,3,5,6,1.000e-08,29,0.771524,0.919861,0.013049,0.005766,-0.009910
omega,gs,3,5,6,1.000e-08,30,0.780220,0.921936,-0.005208,-0.011071,-0.001315
omega,gs,3,5,6,1.000e-08,31,0.778174,0.918518,0.003606,0.011619,-0.022225
omega,gs,3,5,6,1.000e-08,32,0.779296,0.922668,-0.011107,-0.010378,0.005317
omega,gs,3,5,6,1.000e-08,33,0.778691,0.921814,-0.002282,-0.002707,-0.008657
omega,gs,3,5,6,1.000e-08,34,0.775074,0.920593,0.004141,-0.005511,0.005951
omega,gs,3,5,6,1.000e-08,35,0.774614,0.918518,-0.007734,-0.001099,0.003346
omega,gs,3,5,6,1.000e-08,36,0.781519,0.922607,0.003008,0.004005,-0.012361
omega,gs,3,5,6,1.000e-08,37,0.775642,0.919128,0.008408,-0.002964,-0.009855
omega,gs,3,5,6,1.000e-08,38,0.772637,0.918579,0.004418,-0.002092,-0.001592
omega,gs,3,5,6,1.000e-08,39,0.773503,0.920593,0.009045,-0.010083,0.025567
omega,gs,3,5,6,1.000e-08,40,0.776648,0.920410,0.017946,-0.003383,-0.020083
omega,gs,3,5,6,1.000e-08,41,0.774758,0.922363,0.012067,0.011000,-0.008974
omega,gs,3,5,6,1.000e-08,42,0.774050,0.917725,-0.012045,0.004692,-0.005809
omega,gs,3,5,6,1.000e-08,43,0.773414,0.920959,0.000190,-0.005804,0.005884
omega,gs,3,5,6,1.000e-08,44,0.770939,0.916748,0.005727,0.000124,-0.002524
omega,gs,3,5,6,1.000e-08,45,0.779996,0.922424,-0.007605,-0.006711,0.002133
omega,gs,3,5,6,1.000e-08,46,0.779764,0.921753,-0.005873,-0.010551,0.004959
omega,gs,3,5,6,1.000e-08,47,0.776807,0.921448,-0.006111,0.000097,0.000176
omega,gs,3,5,6,1.000e-08,48,0.774732,0.921509,0.001973,0.003321,0.013896
omega,gs,3,5,6,1.000e-08,49,0.773189,0.917297,0.008528,0.006746,0.011208
omega,gs,3,5,6,1.000e-08,50,0.779324,0.920898,0.005770,-0.004425,0.000174
omega,gs,3,5,6,1.000e-08,51,0.776899,0.921814,0.011449,0.002567,0.004075
omega,gs,3,5,6,1.000e-08,52,0.769469,0.917908,0.012726,0.007624,0.004344
omega,gs,3,5,6,1.000e-08,53,0.772490,0.918762,-0.010344,0.003555,0.010492
omega,gs,3,5,6,1.000e-08,54,0.782491,0.923157,-0.000985,-0.010644,-0.004033
omega,gs,3,5,6,1.000e-08,55,0.778948,0.919250,-0.002587,0.002818,0.000227
omega,gs,3,5,6,1.000e-08,56,0.773651,0.913452,0.008195,-0.013253,0.005601
omega,gs,3,5,6,1.000e-08,57,0.778813,0.922119,-0.003668,-0.005656,0.007007
omega,gs,3,5,6,1.000e-08,58,0.780269,0.919312,-0.001106,-0.001260,-0.020818
omega,gs,3,5,6,1.000e-08,59,0.781272,0.922546,-0.018467,0.002534,-0.001207
omega,gs,3,5,6,1.000e-08,60,0.765861,0.914917,-0.002064,0.021159,0.006736
omega,gs,3,5,6,1.000e-08,61,0.780347,0.920837,0.002869,-0.001237,-0.012943
omega,gs,3,5,6,1.000e-08,62,0.779235,0.921875,-0.006074,-0.001859,0.001651
omega,gs,3,5,6,1.000e-08,63,0.771522,0.919556,0.004439,-0.004987,0.008406
omega,gs,3,5,6,1.000e-08,64,0.777395,0.921204,0.000985,0.003435,0.004059
omega,gs,3,5,6,1.000e-08,65,0.778225,0.921936,0.009671,-0.013492,-0.001942
omega,gs,3,5,6,1.000e-08,66,0.778222,0.920349,-0.005626,0.001407,-0.002342
omega,gs,3,5,6,1.000e-08,67,0.782607,0.924011,-0.010157,-0.000311,0.000944
omega,gs,3,5,6,1.000e-08,68,0.777544,0.921631,-0.004621,0.006463,0.009953
omega,gs,3,5,6,1.000e-08,69,0.775543,0.920044,-0.004296,0.002292,-0.005645
omega,gs,3,5,6,1.000e-08,70,0.777838,0.921570,0.007914,-0.008376,0.001601
omega,gs,3,5,6,1.000e-08,71,0.773851,0.922058,0.005964,0.003276,0.000466
omega,gs,3,5,6,1.000e-08,72,0.776581,0.921631,0.006774,0.003075,-0.010348
omega,gs,3,5,6,1.000e-08,73,0.774819,0.918945,0.005021,-0.013394,-0.002531
omega,gs,3,5,6,1.000e-08,74,0.771041,0.917236,0.013932,0.000207,0.004827
omega,gs,3,5,6,1.000e-08,75,0.779872,0.920288,-0.004445,-0.003684,0.004238
omega,gs,3,5,6,1.000e-08,76,0.778306,0.923096,0.003499,-0.010842,0.008839
omega,gs,3,5,6,1.000e-08,77,0.777601,0.921021,-0.006599,-0.014316,0.012220
omega,gs,3,5,6,1.000e-08,78,0.775043,0.921570,0.006051,-0.010482,0.007420
omega,gs,3,5,6,1.000e-08,79,0.777849,0.920715,-0.004404,-0.000394,0.000279
omega,gs,3,5,6,1.000e-08,80,0.779055,0.921448,0.001815,0.015767,-0.006805
omega,gs,3,5,6,1.000e-06,1,-13.815511,0.000000,1.000000,1.000000,1.000000
omega,gs,3,5,6,1.000e-06,2,-9.336899,0.000000,1.000000,1.000000,1.000000
omega,gs,3,5,6,1.000e-06,3,-4.919758,0.000000,0.999998,0.999628,0.999998
omega,gs,3,5,6,1.000e-06,4,-0.828633,0.413940,0.946430,0.434349,0.945828
omega,gs,3,5,6,1.000e-06,5,0.613797,0.865906,0.151003,0.040668,0.149032
omega,gs,3,5,6,1.000e-06,6,0.765738,0.916199,0.014165,0.002947,0.016286
omega,gs,3,5,6,1.000e-06,7,0.768226,0.917969,0.011352,0.011711,-0.010994
omega,gs,3,5,6,1.000e-06,8,0.784876,0.925903,-0.002025,-0.007158,-0.013131
omega,gs,3,5,6,1.000e-06,9,0.772973,0.918335,0.002551,0.002338,0.003241
omega,gs,3,5,6,1.000e-06,10,0.774777,0.920471,0.004111,-0.004519,0.006763
omega,gs,3,5,6,1.000e-06,11,0.774605,0.917786,-0.007772,-0.001008,-0.005123
omega,gs,3,5,6,1.000e-06,12,0.775050,0.918335,0.008841,-0.011336,0.009433
omega,gs,3,5,6,1.000e-06,13,0.775261,0.918213,-0.006158,0.000096,0.007804
omega,gs,3,5,6,1.000e-06,14,0.782706,0.925232,-0.009285,-0.004582,-0.009771
omega,gs,3,5,6,1.000e-06,15,0.775067,0.918213,-0.004505,-0.007490,0.003025
omega,gs,3,5,6,1.000e-06,16,0.771959,0.916138,0.007930,0.002891,-0.008429
omega,gs,3,5,6,1.000e-06,17,0.772755,0.922485,-0.004103,0.006042,0.013178
omega,gs,3,5,6,1.000e-06,18,0.774882,0.920410,0.006075,0.010645,-0.003145
omega,gs,3,5,6,1.000e-06,19,0.779151,0.920349,0.002827,-0.007439,0.000937
omega,gs,3,5,6,1.000e-06,20,0.776018,0.920715,0.004628,-0.001661,-0.008877
omega,gs,3,5,6,1.000e-06,21,0.773903,0.916382,-0.005069,0.010094,0.004579
omega,gs,3,5,6,1.000e-06,22,0.774545,0.917969,-0.003791,0.003681,0.005020
omega,gs,3,5,6,1.000e-06,23,0.773957,0.919800,-0.005902,-0.007074,-0.000579
omega,gs,3,5,6,1.000e-06,24,0.777500,0.922668,-0.012053,0.006767,0.004013
omega,gs,3,5,6,1.000e-06,25,0.777543,0.919739,0.003584,-0.004859,0.008929
omega,gs,3,5,6,1.000e-06,26,0.774251,0.920715,-0.001994,0.006319,-0.006171
omega,gs,3,5,6,1.000e-06,27,0.772197,0.917603,0.010244,0.021159,0.000225
omega,gs,3,5,6,1.000e-06,28,0.782359,0.923828,-0.017261,-0.006397,0.003834
omega,gs,3,5,6,1.000e-06,29,0.771949,0.922180,0.004398,0.002703,0.012532
omega,gs,3,5,6,1.000e-06,30,0.773732,0.922180,0.013396,-0.014607,0.019272
omega,gs,3,5,6,1.000e-06,31,0.777134,0.919983,-0.003197,0.011455,-0.015450
omega,gs,3,5,6,1.000e-06,32,0.779047,0.921082,0.000944,-0.000284,0.004504
omega,gs,3,5,6,1.000e-06,33,0.772480,0.918518,-0.008056,0.006131,0.009280
omega,gs,3,5,6,1.000e-06,34,0.773060,0.920715,-0.002839,0.003151,0.015914
omega,gs,3,5,6,1.000e-06,35,0.777269,0.922180,-0.001664,-0.003372,0.011810
omega,gs,3,5,6,1.000e-06,36,0.778040,0.920837,-0.004185,0.005470,0.007769
omega,gs,3,5,6,1.000e-06,37,0.775247,0.923279,-0.002583,0.008675,-0.000915
omega,gs,3,5,6,1.000e-06,38,0.774518,0.918579,-0.012103,0.008732,0.007170
omega,gs,3,5,6,1.000e-06,39,0.770726,0.917358,0.014764,0.003605,-0.000035
omega,gs,3,5,6,1.000e-06,40,0.781248,0.924744,-0.012458,-0.001860,-0.008686
omega,gs,3,5,6,1.000e-06,41,0.776580,0.920715,0.001883,-0.007541,-0.002530
omega,gs,3,5,6,1.000e-06,42,0.774902,0.919800,0.006535,0.000909,0.007881
omega,gs,3,5,6,1.000e-06,43,0.767582,0.917236,0.002375,0.007676,0.011264
omega,gs,3,5,6,1.000e-06,44,0.776185,0.919373,0.004518,0.001950,-0.000694
omega,gs,3,5,6,1.000e-06,45,0.768448,0.918823,0.011132,0.007450,0.006132
omega,gs,3,5,6,1.000e-06,46,0.769657,0.918945,0.012774,-0.006222,0.006716
omega,gs,3,5,6,1.000e-06,47,0.778438,0.923645,-0.013155,0.006372,0.002452
omega,gs,3,5,6,1.000e-06,48,0.775056,0.920227,0.004093,-0.001238,-0.011824
omega,gs,3,5,6,1.000e-06,49,0.773565,0.919678,0.000574,0.003307,0.004368
omega,gs,3,5,6,1.000e-06,50,0.776480,0.921814,0.004891,-0.014338,-0.009854
omega,gs,3,5,6,1.000e-06,51,0.776355,0.920532,0.017154,-0.002429,-0.009340
omega,gs,3,5,6,1.000e-06,52,0.784143,0.920837,-0.011174,-0.004842,-0.007616
