mode,update,p,q,K,delta,t,mean_ln_d,frac_d_gt_1,r_cos1,r_cos2,r_sin1
K,jacobi,3,5,20,1.000e-10,11,0.774991,0.919739,-0.009098,-0.001101,0.011699
K,jacobi,3,5,20,1.000e-10,12,0.783470,0.920166,-0.012199,-0.014889,-0.019139
K,jacobi,3,5,20,1.000e-10,13,0.778726,0.922119,0.006617,-0.002387,-0.011610
K,jacobi,3,5,20,1.000e-10,14,0.784560,0.921997,-0.003988,-0.001773,-0.015645
K,jacobi,3,5,20,1.000e-10,15,0.769722,0.918823,-0.004819,0.004645,0.018160
K,jacobi,3,5,20,1.000e-10,16,0.779497,0.922119,0.002857,-0.006994,-0.020281
K,jacobi,3,5,20,1.000e-10,17,0.773208,0.918884,0.007429,0.002795,0.007314
K,jacobi,3,5,20,1.000e-10,18,0.775219,0.919617,0.004561,0.016345,-0.007130
K,jacobi,3,5,20,1.000e-10,19,0.770277,0.915710,0.000935,0.007430,0.003461
K,jacobi,3,5,20,1.000e-10,20,0.777238,0.921265,0.012280,-0.003064,-0.014285
K,jacobi,3,5,20,1.000e-10,21,0.773785,0.916565,-0.008766,0.001622,0.000602
K,jacobi,3,5,20,1.000e-10,22,0.782972,0.921753,-0.004174,-0.015646,0.000692
K,jacobi,3,5,20,1.000e-10,23,0.777542,0.920410,0.006141,-0.003495,0.007076
K,jacobi,3,5,20,1.000e-10,24,0.771201,0.915466,0.006249,0.003850,0.011624
K,jacobi,3,5,20,1.000e-10,25,0.779380,0.921692,-0.010834,0.006880,0.005003
K,jacobi,3,5,20,1.000e-10,26,0.777905,0.921997,-0.004441,0.005904,-0.000943
K,jacobi,3,5,20,1.000e-10,27,0.773616,0.922302,0.014252,-0.001056,0.011596
K,jacobi,3,5,20,1.000e-10,28,0.773055,0.918823,-0.006787,0.007875,0.004570
K,jacobi,3,5,20,1.000e-10,29,0.775303,0.923584,0.004208,-0.004813,0.002046
K,jacobi,3,5,20,1.000e-10,30,0.776422,0.919189,0.008697,-0.007395,-0.004721
K,jacobi,3,5,20,1.000e-10,31,0.780902,0.921875,0.005757,-0.006241,-0.008893
K,jacobi,3,5,20,1.000e-10,32,0.774775,0.922363,0.016509,-0.009687,0.004273
K,jacobi,3,5,20,1.000e-10,33,0.777851,0.922607,0.004901,-0.003817,-0.009762
K,jacobi,3,5,20,1.000e-10,34,0.774761,0.919800,0.005590,0.004216,0.012578
K,jacobi,3,5,20,1.000e-10,35,0.778048,0.920837,-0.006444,-0.003784,-0.010461
K,jacobi,3,5,20,1.000e-10,36,0.778215,0.924988,0.003056,-0.008463,0.007023
K,jacobi,3,5,20,1.000e-10,37,0.775887,0.919556,-0.001826,0.002621,-0.007785
K,jacobi,3,5,20,1.000e-10,38,0.779041,0.922424,0.005024,0.004549,-0.005256
K,jacobi,3,5,20,1.000e-10,39,0.780380,0.922180,0.001306,-0.007071,-0.004242
K,jacobi,3,5,20,1.000e-10,40,0.774903,0.918823,0.008347,-0.004149,-0.007366
K,jacobi,3,5,20,1.000e-10,41,0.770686,0.916870,0.000665,0.008605,-0.002380
K,jacobi,3,5,20,1.000e-10,42,0.780018,0.922363,-0.004260,-0.004486,-0.002721
K,jacobi,3,5,20,1.000e-10,43,0.782619,0.920776,-0.003148,-0.006754,-0.004057
K,jacobi,3,5,20,1.000e-10,44,0.772802,0.917969,0.005625,0.017790,0.000777
K,jacobi,3,5,20,1.000e-10,45,0.781823,0.919678,-0.016586,-0.007582,0.002139
K,jacobi,3,5,20,1.000e-10,46,0.775894,0.918884,0.004750,-0.000250,0.003061
K,jacobi,3,5,20,1.000e-10,47,0.779234,0.923889,0.000101,-0.003248,0.004175
K,jacobi,3,5,20,1.000e-10,48,0.776190,0.918762,0.008816,-0.009433,0.003522
K,jacobi,3,5,20,1.000e-10,49,0.780391,0.921570,0.001475,-0.009677,-0.001299
K,jacobi,3,5,20,1.000e-10,50,0.778902,0.921326,-0.007151,-0.000290,0.005488
K,jacobi,3,5,20,1.000e-10,51,0.772640,0.918396,0.008740,-0.003577,0.013927
K,jacobi,3,5,20,1.000e-10,52,0.780597,0.921204,0.004397,-0.006661,0.005070
K,jacobi,3,5,20,1.000e-10,53,0.776841,0.919861,0.000953,-0.001775,-0.001116
K,jacobi,3,5,20,1.000e-10,54,0.780356,0.920532,-0.008856,0.002012,-0.004539
K,jacobi,3,5,20,1.000e-10,55,0.778880,0.919922,-0.008338,-0.014815,0.002049
K,jacobi,3,5,20,1.000e-10,56,0.780075,0.923157,0.003863,-0.008891,-0.010112
K,jacobi,3,5,20,1.000e-10,57,0.778167,0.917969,-0.004215,-0.012871,0.005431
K,jacobi,3,5,20,1.000e-10,58,0.777755,0.921082,-0.001602,0.004022,-0.001918
K,jacobi,3,5,20,1.000e-10,59,0.777391,0.920715,0.000488,-0.002923,0.017847
K,jacobi,3,5,20,1.000e-10,60,0.785052,0.923889,-0.009862,-0.006840,-0.008020
K,jacobi,3,5,20,1.000e-10,61,0.781569,0.919495,-0.009159,-0.010709,-0.003488
K,jacobi,3,5,20,1.000e-10,62,0.779167,0.923340,0.012944,-0.008382,-0.015953
K,jacobi,3,5,20,1.000e-10,63,0.773826,0.919189,0.000803,-0.002590,-0.008174
K,jacobi,3,5,20,1.000e-10,64,0.774898,0.920471,-0.013181,0.012766,-0.000511
K,jacobi,3,5,20,1.000e-10,65,0.782389,0.922302,-0.008072,-0.014332,-0.005048
K,jacobi,3,5,20,1.000e-10,66,0.772850,0.917358,0.009232,-0.001168,0.000946
K,jacobi,3,5,20,1.000e-10,67,0.777136,0.920227,-0.003093,0.014596,-0.008818
K,jacobi,3,5,20,1.000e-10,68,0.781586,0.922363,-0.014358,0.007231,0.005891
K,jacobi,3,5,20,1.000e-10,69,0.771145,0.916870,0.000722,-0.005647,0.001620
K,jacobi,3,5,20,1.000e-10,70,0.773572,0.917786,-0.004994,0.004061,0.007579
K,jacobi,3,5,20,1.000e-10,71,0.776980,0.920776,-0.007855,-0.000161,0.003370
K,jacobi,3,5,20,1.000e-10,72,0.770840,0.918091,0.006609,0.000950,0.006895
K,jacobi,3,5,20,1.000e-10,73,0.771888,0.918152,0.009699,0.004003,-0.003374
K,jacobi,3,5,20,1.000e-10,74,0.771877,0.918274,0.000403,0.017540,-0.004648
K,jacobi,3,5,20,1.000e-10,75,0.777284,0.918579,-0.004534,0.001856,0.003696
K,jacobi,3,5,20,1.000e-10,76,0.777088,0.919617,-0.002401,-0.009959,-0.002261
K,jacobi,3,5,20,1.000e-10,77,0.783461,0.922119,0.002426,-0.006175,-0.010589
K,jacobi,3,5,20,1.000e-10,78,0.774661,0.916687,-0.006618,0.006356,0.008693
K,jacobi,3,5,20,1.000e-10,79,0.773689,0.917236,0.002744,-0.010418,0.021000
K,jacobi,3,5,20,1.000e-10,80,0.781623,0.923279,-0.012789,-0.004115,0.009338
K,jacobi,3,5,20,1.000e-08,1,-18.530665,0.000000,1.000000,1.000000,1.000000
K,jacobi,3,5,20,1.000e-08,2,-14.475149,0.000000,1.000000,1.000000,1.000000
K,jacobi,3,5,20,1.000e-08,3,-10.388507,0.000000,1.000000,1.000000,1.000000
K,jacobi,3,5,20,1.000e-08,4,-6.304661,0.000000,0.999993,0.999992,0.999993
K,jacobi,3,5,20,1.000e-08,5,-2.204689,0.042297,0.956158,0.958108,0.957986
K,jacobi,3,5,20,1.000e-08,6,0.537287,0.820312,0.153061,0.142167,0.143132
K,jacobi,3,5,20,1.000e-08,7,0.763525,0.918152,0.019096,0.018401,0.002712
K,jacobi,3,5,20,1.000e-08,8,0.779519,0.921448,-0.008483,-0.004536,-0.001134
K,jacobi,3,5,20,1.000e-08,9,0.776342,0.923218,0.010773,-0.011669,0.007721
K,jacobi,3,5,20,1.000e-08,10,0.771677,0.920227,0.023330,0.004443,-0.006740
K,jacobi,3,5,20,1.000e-08,11,0.779784,0.921570,-0.001219,0.009424,-0.003087
K,jacobi,3,5,20,1.000e-08,12,0.772509,0.919556,0.003495,-0.001509,-0.001214
K,jacobi,3,5,20,1.000e-08,13,0.775924,0.919861,0.002056,-0.002137,0.005167
K,jacobi,3,5,20,1.000e-08,14,0.778107,0.921936,-0.002232,0.000087,-0.016450
K,jacobi,3,5,20,1.000e-08,15,0.769833,0.916565,0.005344,0.003868,0.006292
K,jacobi,3,5,20,1.000e-08,16,0.781040,0.924255,0.005938,-0.008543,-0.004354
K,jacobi,3,5,20,1.000e-08,17,0.776507,0.922974,-0.001016,0.012405,-0.000499
K,jacobi,3,5,20,1.000e-08,18,0.775375,0.919739,0.012085,0.004751,-0.014829
K,jacobi,3,5,20,1.000e-08,19,0.775189,0.917542,0.002937,-0.013281,0.003721
K,jacobi,3,5,20,1.000e-08,20,0.773469,0.918274,0.001860,0.001258,0.009901
K,jacobi,3,5,20,1.000e-08,21,0.778940,0.921997,-0.001984,0.000881,-0.017980
K,jacobi,3,5,20,1.000e-08,22,0.780217,0.921936,-0.001778,0.001654,-0.007511
K,jacobi,3,5,20,1.000e-08,23,0.772466,0.917480,0.001346,-0.004472,-0.001835
K,jacobi,3,5,20,1.000e-08,24,0.774613,0.921753,-0.002133,0.012601,-0.005798
K,jacobi,3,5,20,1.000e-08,25,0.780277,0.921387,0.002569,-0.006187,-0.010038
K,jacobi,3,5,20,1.000e-08,26,0.769120,0.916138,0.001988,0.013868,0.003204
K,jacobi,3,5,20,1.000e-08,27,0.774456,0.920227,0.007024,-0.001427,0.003535
K,jacobi,3,5,20,1.000e-08,28,0.782800,0.922058,-0.015430,0.006272,-0.002777
K,jacobi,3,5,20,1.000e-08,29,0.774987,0.919983,-0.005707,-0.000709,-0.003378
K,jacobi,3,5,20,1.000e-08,30,0.775469,0.918152,0.003604,0.000960,0.000058
K,jacobi,3,5,20,1.000e-08,31,0.776957,0.918274,0.016097,-0.003882,-0.022853
K,jacobi,3,5,20,1.000e-08,32,0.782850,0.925232,-0.011694,-0.012241,0.000916
K,jacobi,3,5,20,1.000e-08,33,0.773878,0.919067,0.015626,0.008278,-0.001659
K,jacobi,3,5,20,1.000e-08,34,0.778506,0.919006,-0.010444,0.001620,-0.005080
K,jacobi,3,5,20,1.000e-08,35,0.777846,0.919922,-0.008875,0.004165,-0.000896
K,jacobi,3,5,20,1.000e-08,36,0.774303,0.916382,0.010787,0.002105,-0.003938
K,jacobi,3,5,20,1.000e-08,37,0.770885,0.919067,0.009225,-0.002878,0.008695
K,jacobi,3,5,20,1.000e-08,38,0.766956,0.916260,0.003768,0.010993,0.014432
K,jacobi,3,5,20,1.000e-08,39,0.778655,0.921875,-0.008844,0.005639,0.000221
K,jacobi,3,5,20,1.000e-08,40,0.773427,0.918762,-0.004084,0.001084,0.012534
K,jacobi,3,5,20,1.000e-08,41,0.773864,0.921082,0.012034,0.003257,0.003008
K,jacobi,3,5,20,1.000e-08,42,0.778354,0.921814,0.002020,0.004158,-0.006760
K,jacobi,3,5,20,1.000e-08,43,0.779342,0.922546,-0.010008,-0.004011,0.005081
K,jacobi,3,5,20,1.000e-08,44,0.777258,0.922607,-0.001986,0.008216,-0.006483
K,jacobi,3,5,20,1.000e-08,45,0.777253,0.921570,0.009604,-0.008406,-0.007558
K,jacobi,3,5,20,1.000e-08,46,0.775284,0.919678,0.001507,0.012862,-0.005065
K,jacobi,3,5,20,1.000e-08,47,0.778054,0.922791,-0.011578,0.018043,-0.003675
K,jacobi,3,5,20,1.000e-08,48,0.781334,0.920837,-0.005625,-0.014223,-0.011304
K,jacobi,3,5,20,1.000e-08,49,0.776485,0.916626,-0.001501,-0.012212,-0.001803
K,jacobi,3,5,20,1.000e-08,50,0.774609,0.919983,0.000947,-0.000593,0.001203
K,jacobi,3,5,20,1.000e-08,51,0.783295,0.921692,-0.015610,-0.005126,0.008640
K,jacobi,3,5,20,1.000e-08,52,0.773199,0.919495,-0.001958,0.015859,0.005931
K,jacobi,3,5,20,1.000e-08,53,0.778157,0.921387,-0.002924,-0.000086,-0.005954
K,jacobi,3,5,20,1.000e-08,54,0.777684,0.920715,0.010634,-0.015574,0.006479
K,jacobi,3,5,20,1.000e-08,55,0.773970,0.918945,0.008142,-0.010672,0.008479
K,jacobi,3,5,20,1.000e-08,56,0.778162,0.921448,-0.005972,-0.005426,0.013520
K,jacobi,3,5,20,1.000e-08,57,0.777871,0.920105,-0.008830,-0.007355,-0.002224
K,jacobi,3,5,20,1.000e-08,58,0.782831,0.921875,-0.013316,-0.007032,-0.007590
K,jacobi,3,5,20,1.000e-08,59,0.771105,0.919006,-0.013933,0.003582,0.016340
K,jacobi,3,5,20,1.000e-08,60,0.776403,0.918518,0.004852,-0.007178,0.004885
K,jacobi,3,5,20,1.000e-08,61,0.776432,0.920471,0.002305,0.005407,-0.001094
K,jacobi,3,5,20,1.000e-08,62,0.774773,0.920898,0.005740,-0.009662,0.004672
K,jacobi,3,5,20,1.000e-08,63,0.780129,0.921265,-0.010690,0.001219,0.009724
K,jacobi,3,5,20,1.000e-08,64,0.770756,0.919067,0.003534,0.000722,0.000563
K,jacobi,3,5,20,1.000e-08,65,0.778651,0.921631,-0.003995,0.001651,0.004532
K,jacobi,3,5,20,1.000e-08,66,0.770929,0.919922,0.008229,0.017342,0.003266
K,jacobi,3,5,20,1.000e-08,67,0.780039,0.921509,-0.005133,-0.014781,-0.012546
K,jacobi,3,5,20,1.000e-08,68,0.779813,0.921753,-0.002957,-0.007669,-0.004299
K,jacobi,3,5,20,1.000e-08,69,0.774353,0.919128,0.003924,0.011395,-0.009237
K,jacobi,3,5,20,1.000e-08,70,0.783182,0.920654,-0.020112,-0.001520,-0.010582
K,jacobi,3,5,20,1.000e-08,71,0.774348,0.920044,-0.000177,-0.010631,0.012567
K,jacobi,3,5,20,1.000e-08,72,0.772464,0.919128,0.001974,-0.001986,0.004251
K,jacobi,3,5,20,1.000e-08,73,0.771008,0.919373,0.008219,0.012656,0.015785
K,jacobi,3,5,20,1.000e-08,74,0.774531,0.919800,0.008344,0.002348,0.009192
K,jacobi,3,5,20,1.000e-08,75,0.773098,0.918701,0.004419,0.003127,-0.007308
K,jacobi,3,5,20,1.000e-08,76,0.776130,0.921143,0.008665,-0.007569,0.002322
K,jacobi,3,5,20,1.000e-08,77,0.773021,0.917236,0.000622,-0.002047,0.004060
K,jacobi,3,5,20,1.000e-08,78,0.775789,0.918640,-0.008805,-0.002419,0.005618
K,jacobi,3,5,20,1.000e-08,79,0.776044,0.919312,0.002914,-0.006980,-0.009578
K,jacobi,3,5,20,1.000e-08,80,0.780549,0.926636,-0.008759,0.001239,0.006786
K,jacobi,3,5,20,1.000e-06,1,-13.925495,0.000000,1.000000,1.000000,1.000000
K,jacobi,3,5,20,1.000e-06,2,-9.869979,0.000000,1.000000,1.000000,1.000000
K,jacobi,3,5,20,1.000e-06,3,-5.783335,0.000000,0.999989,0.999989,0.999989
K,jacobi,3,5,20,1.000e-06,4,-1.699718,0.069458,0.938721,0.933626,0.934405
K,jacobi,3,5,20,1.000e-06,5,0.657015,0.870911,0.082190,0.084534,0.077944
K,jacobi,3,5,20,1.000e-06,6,0.774115,0.918823,0.006348,-0.003875,0.002761
K,jacobi,3,5,20,1.000e-06,7,0.782402,0.921936,0.003793,-0.004782,-0.011792
K,jacobi,3,5,20,1.000e-06,8,0.783376,0.923096,-0.001350,-0.014791,0.001866
K,jacobi,3,5,20,1.000e-06,9,0.780374,0.923523,-0.001917,0.009323,-0.005764
K,jacobi,3,5,20,1.000e-06,10,0.775262,0.919983,0.005590,-0.009008,0.008697
K,jacobi,3,5,20,1.000e-06,11,0.775270,0.921631,0.012784,0.006318,-0.003073
K,jacobi,3,5,20,1.000e-06,12,0.781863,0.924011,-0.002846,-0.000524,-0.009503
K,jacobi,3,5,20,1.000e-06,13,0.784046,0.924194,-0.012583,0.010720,-0.009049
K,jacobi,3,5,20,1.000e-06,14,0.783129,0.923401,-0.004950,-0.001507,-0.001973
K,jacobi,3,5,20,1.000e-06,15,0.774920,0.918396,0.004984,-0.004588,0.009858
K,jacobi,3,5,20,1.000e-06,16,0.778113,0.922668,-0.003799,0.005120,-0.000863
K,jacobi,3,5,20,1.000e-06,17,0.780068,0.923706,-0.003638,0.002183,-0.010222
K,jacobi,3,5,20,1.000e-06,18,0.782188,0.924377,-0.016276,-0.003560,0.005541
K,jacobi,3,5,20,1.000e-06,19,0.774973,0.919617,0.004841,0.004940,0.004489
K,jacobi,3,5,20,1.000e-06,20,0.779439,0.920776,-0.006723,0.003064,-0.010880
K,jacobi,3,5,20,1.000e-06,21,0.772507,0.919739,0.015968,-0.000850,-0.000052
K,jacobi,3,5,20,1.000e-06,22,0.770546,0.916321,-0.005843,0.004208,0.017121
K,jacobi,3,5,20,1.000e-06,23,0.776653,0.921448,-0.008844,-0.007804,0.005116
K,jacobi,3,5,20,1.000e-06,24,0.772321,0.917847,0.003733,0.004416,0.000647
K,jacobi,3,5,20,1.000e-06,25,0.785424,0.924683,-0.013981,0.003997,-0.015113
K,jacobi,3,5,20,1.000e-06,26,0.778508,0.918762,-0.005194,-0.000483,-0.012205
K,jacobi,3,5,20,1.000e-06,27,0.778533,0.920105,-0.000954,0.004112,-0.002612
K,jacobi,3,5,20,1.000e-06,28,0.780721,0.922363,-0.011637,-0.002540,-0.007212
K,jacobi,3,5,20,1.000e-06,29,0.771471,0.916199,0.004120,-0.003835,0.006693
K,jacobi,3,5,20,1.000e-06,30,0.779909,0.923096,-0.010731,0.005770,0.000195
K,jacobi,3,5,20,1.000e-06,31,0.772464,0.918640,0.015081,-0.002773,0.006011
K,jacobi,3,5,20,1.000e-06,32,0.764131,0.917114,0.003728,0.008101,0.022659
K,jacobi,3,5,20,1.000e-06,33,0.771664,0.921570,-0.002014,0.015790,0.003603
K,jacobi,3,5,20,1.000e-06,34,0.767671,0.916809,0.006558,0.016692,-0.008536
K,jacobi,3,5,20,1.000e-06,35,0.783781,0.921143,-0.014995,-0.017532,-0.002853
K,jacobi,3,5,20,1.000e-06,36,0.776256,0.918762,0.006147,-0.011835,0.003134
K,jacobi,3,5,20,1.000e-06,37,0.778070,0.922241,-0.001029,-0.003745,-0.004772
K,jacobi,3,5,20,1.000e-06,38,0.782057,0.920227,0.008201,-0.016789,-0.002077
K,jacobi,3,5,20,1.000e-06,39,0.779655,0.920349,-0.005133,-0.000430,-0.001872
K,jacobi,3,5,20,1.000e-06,40,0.782333,0.920105,-0.007448,-0.010013,-0.010319
K,jacobi,3,5,20,1.000e-06,41,0.780114,0.922852,0.000267,-0.005773,0.000787
K,jacobi,3,5,20,1.000e-06,42,0.781595,0.924072,-0.004879,-0.012530,-0.004002
K,jacobi,3,5,20,1.000e-06,43,0.777518,0.918579,-0.000213,-0.009601,-0.003803
K,jacobi,3,5,20,1.000e-06,44,0.779458,0.920532,0.000360,-0.007854,-0.010611
K,jacobi,3,5,20,1.000e-06,45,0.769198,0.917480,0.004082,0.010338,0.001748
K,jacobi,3,5,20,1.000e-06,46,0.771599,0.917419,0.000432,0.007522,0.008830
