seed_idx,i,j,pi,qi,pj,qj,abs_r_bytes,p_bytes,hamming_pct,ham_dev,r_cos1_raw,p_raw
6,9,16,23,31,53,61,0.000057,8.5701e-01,50.0038,3.800e-05,+0.000506,6.1277e-01
6,9,17,23,31,59,67,0.000349,2.7033e-01,50.0016,1.635e-05,-0.001866,6.2109e-02
6,9,18,23,31,61,71,0.000336,2.8738e-01,49.9935,6.512e-05,+0.000604,5.4599e-01
6,9,19,23,31,67,73,0.000276,3.8228e-01,49.9974,2.594e-05,-0.000301,7.6358e-01
6,10,11,29,37,31,41,0.000273,3.8748e-01,50.0046,4.601e-05,+0.002296,2.1681e-02
6,10,12,29,37,37,43,0.000307,3.3095e-01,49.9974,2.592e-05,-0.001399,1.6179e-01
6,10,13,29,37,41,47,0.000399,2.0692e-01,50.0036,3.599e-05,+0.001212,2.2550e-01
6,10,14,29,37,43,53,0.000143,6.5172e-01,50.0112,1.123e-04,+0.000437,6.6185e-01
6,10,15,29,37,47,59,0.000134,6.7095e-01,50.0023,2.322e-05,+0.000439,6.6096e-01
6,10,16,29,37,53,61,0.000337,2.8617e-01,50.0044,4.389e-05,+0.000727,4.6720e-01
6,10,17,29,37,59,67,0.000069,8.2792e-01,50.0015,1.491e-05,-0.001031,3.0234e-01
6,10,18,29,37,61,71,0.000158,6.1649e-01,49.9928,7.199e-05,+0.000902,3.6682e-01
6,10,19,29,37,67,73,0.000116,7.1317e-01,50.0041,4.118e-05,-0.000639,5.2292e-01
6,11,12,31,41,37,43,0.000074,8.1385e-01,50.0066,6.566e-05,-0.000252,8.0123e-01
6,11,13,31,41,41,47,0.000507,1.0888e-01,50.0107,1.074e-04,-0.000346,7.2898e-01
6,11,14,31,41,43,53,0.000231,4.6498e-01,50.0032,3.170e-05,-0.000226,8.2110e-01
6,11,15,31,41,47,59,0.000365,2.4808e-01,50.0007,7.263e-06,-0.000171,8.6461e-01
6,11,16,31,41,53,61,0.000139,6.5962e-01,50.0028,2.848e-05,-0.000095,9.2447e-01
6,11,17,31,41,59,67,0.000206,5.1477e-01,50.0029,2.932e-05,+0.001506,1.3202e-01
6,11,18,31,41,61,71,0.000034,9.1454e-01,49.9936,6.410e-05,+0.000272,7.8578e-01
6,11,19,31,41,67,73,0.000581,6.6005e-02,50.0031,3.121e-05,+0.000468,6.3944e-01
6,12,13,37,43,41,47,0.000444,1.5991e-01,50.0036,3.551e-05,+0.000379,7.0451e-01
6,12,14,37,43,43,53,0.000277,3.8117e-01,49.9986,1.446e-05,+0.000148,8.8204e-01
6,12,15,37,43,47,59,0.000247,4.3535e-01,50.0022,2.220e-05,+0.000178,8.5909e-01
6,12,16,37,43,53,61,0.000251,4.2695e-01,50.0039,3.911e-05,-0.001026,3.0486e-01
6,12,17,37,43,59,67,0.000177,5.7626e-01,49.9979,2.131e-05,-0.000769,4.4167e-01
6,12,18,37,43,61,71,0.000179,5.7196e-01,50.0114,1.137e-04,+0.000480,6.3150e-01
6,12,19,37,43,67,73,0.000330,2.9598e-01,49.9982,1.760e-05,-0.000755,4.5026e-01
6,13,14,41,47,43,53,0.000447,1.5769e-01,49.9999,7.000e-07,-0.000379,7.0464e-01
6,13,15,41,47,47,59,0.000791,1.2332e-02,50.0120,1.203e-04,+0.001017,3.0904e-01
6,13,16,41,47,53,61,0.000473,1.3484e-01,49.9975,2.455e-05,-0.000095,9.2469e-01
6,13,17,41,47,59,67,0.000228,4.7186e-01,49.9939,6.095e-05,-0.000592,5.5377e-01
6,13,18,41,47,61,71,0.000438,1.6561e-01,49.9995,5.475e-06,+0.000644,5.1961e-01
6,13,19,41,47,67,73,0.000010,9.7386e-01,49.9961,3.889e-05,-0.000682,4.9530e-01
6,14,15,43,53,47,59,0.000684,3.0610e-02,50.0012,1.224e-05,-0.000621,5.3455e-01
6,14,16,43,53,53,61,0.000272,3.8975e-01,50.0038,3.842e-05,-0.000169,8.6605e-01
6,14,17,43,53,59,67,0.000039,9.0144e-01,49.9969,3.075e-05,+0.000565,5.7175e-01
6,14,18,43,53,61,71,0.000222,4.8178e-01,50.0113,1.132e-04,-0.000212,8.3232e-01
6,14,19,43,53,67,73,0.000413,1.9122e-01,49.9971,2.899e-05,+0.000408,6.8317e-01
6,15,16,47,59,53,61,0.000952,2.6054e-03,49.9985,1.509e-05,-0.001129,2.5875e-01
6,15,17,47,59,59,67,0.000443,1.6168e-01,49.9967,3.276e-05,+0.000029,9.7707e-01
6,15,18,47,59,61,71,0.000057,8.5814e-01,49.9973,2.706e-05,-0.001304,1.9229e-01
6,15,19,47,59,67,73,0.000320,3.1183e-01,50.0006,5.925e-06,-0.002318,2.0437e-02
6,16,17,53,61,59,67,0.000233,4.6173e-01,50.0076,7.643e-05,-0.001907,5.6479e-02
6,16,18,53,61,61,71,0.000005,9.8678e-01,50.0032,3.192e-05,-0.000688,4.9122e-01
6,16,19,53,61,67,73,0.000121,7.0306e-01,49.9942,5.789e-05,+0.000912,3.6165e-01
6,17,18,59,67,61,71,0.000110,7.2827e-01,50.0060,5.988e-05,-0.000065,9.4816e-01
6,17,19,59,67,67,73,0.000036,9.1061e-01,49.9958,4.151e-05,+0.000290,7.7191e-01
6,18,19,61,71,67,73,0.000398,2.0819e-01,50.0008,8.462e-06,+0.000448,6.5427e-01
7,0,1,2,3,3,5,0.000254,4.2102e-01,49.9992,7.875e-06,+0.000955,3.3954e-01
7,0,2,2,3,5,7,0.000208,5.1066e-01,50.0028,2.836e-05,+0.001102,2.7025e-01
7,0,3,2,3,7,11,0.000002,9.9574e-01,50.0001,1.000e-06,-0.000401,6.8818e-01
7,0,4,2,3,8,13,0.000077,8.0778e-01,50.0081,8.073e-05,+0.001583,1.1341e-01
7,0,5,2,3,11,17,0.000274,3.8599e-01,50.0052,5.160e-05,+0.000006,9.9518e-01
7,0,6,2,3,13,19,0.000589,6.2546e-02,49.9958,4.161e-05,+0.000669,5.0359e-01
7,0,7,2,3,17,23,0.000127,6.8777e-01,50.0028,2.832e-05,-0.000451,6.5180e-01
7,0,8,2,3,19,29,0.000185,5.5805e-01,50.0090,9.026e-05,-0.000881,3.7853e-01
7,0,9,2,3,23,31,0.000082,7.9575e-01,49.9964,3.574e-05,-0.000543,5.8688e-01
7,0,10,2,3,29,37,0.000174,5.8180e-01,50.0019,1.902e-05,+0.000149,8.8153e-01
7,0,11,2,3,31,41,0.000099,7.5537e-01,49.9874,1.260e-04,+0.000153,8.7838e-01
7,0,12,2,3,37,43,0.000277,3.8033e-01,50.0034,3.422e-05,-0.001067,2.8603e-01
