seed_idx,i,j,pi,qi,pj,qj,abs_r_bytes,p_bytes,hamming_pct,ham_dev,r_cos1_raw,p_raw
4,2,19,5,7,67,73,0.000121,7.0111e-01,49.9981,1.856e-05,+0.001665,9.5863e-02
4,3,4,7,11,8,13,0.000359,2.5664e-01,50.0002,2.150e-06,+0.000802,4.2229e-01
4,3,5,7,11,11,17,0.000213,5.0091e-01,49.9986,1.404e-05,-0.000499,6.1765e-01
4,3,6,7,11,13,19,0.000444,1.5985e-01,50.0034,3.400e-05,-0.000996,3.1921e-01
4,3,7,7,11,17,23,0.000307,3.3134e-01,50.0102,1.017e-04,-0.000504,6.1427e-01
4,3,8,7,11,19,29,0.000181,5.6625e-01,49.9958,4.216e-05,+0.000554,5.7984e-01
4,3,9,7,11,23,31,0.000625,4.8233e-02,50.0037,3.650e-05,+0.000930,3.5219e-01
4,3,10,7,11,29,37,0.000281,3.7425e-01,50.0008,7.637e-06,-0.000776,4.3756e-01
4,3,11,7,11,31,41,0.000249,4.3058e-01,49.9953,4.726e-05,-0.000319,7.5008e-01
4,3,12,7,11,37,43,0.000333,2.9170e-01,49.9966,3.360e-05,-0.001248,2.1207e-01
4,3,13,7,11,41,47,0.000263,4.0572e-01,49.9959,4.077e-05,+0.001563,1.1796e-01
4,3,14,7,11,43,53,0.000028,9.2884e-01,49.9983,1.677e-05,+0.001565,1.1759e-01
4,3,15,7,11,47,59,0.000249,4.3078e-01,50.0128,1.284e-04,-0.000619,5.3567e-01
4,3,16,7,11,53,61,0.000219,4.8952e-01,49.9964,3.647e-05,+0.000485,6.2750e-01
4,3,17,7,11,59,67,0.000347,2.7236e-01,50.0128,1.280e-04,-0.001391,1.6419e-01
4,3,18,7,11,61,71,0.000223,4.8096e-01,49.9933,6.703e-05,+0.000025,9.7997e-01
4,3,19,7,11,67,73,0.000293,3.5454e-01,49.9969,3.098e-05,-0.000722,4.7051e-01
4,4,5,8,13,11,17,0.000299,3.4427e-01,49.9850,1.503e-04,+0.001007,3.1400e-01
4,4,6,8,13,13,19,0.000146,6.4395e-01,50.0071,7.097e-05,+0.000280,7.7950e-01
4,4,7,8,13,17,23,0.000595,5.9701e-02,50.0004,4.112e-06,+0.001479,1.3907e-01
4,4,8,8,13,19,29,0.000370,2.4144e-01,49.9941,5.871e-05,-0.000702,4.8281e-01
4,4,9,8,13,23,31,0.000228,4.7154e-01,49.9994,6.275e-06,+0.000062,9.5061e-01
4,4,10,8,13,29,37,0.000162,6.0918e-01,49.9993,7.013e-06,+0.000426,6.7046e-01
4,4,11,8,13,31,41,0.000530,9.3694e-02,50.0010,1.021e-05,+0.001017,3.0916e-01
4,4,12,8,13,37,43,0.000084,7.8977e-01,50.0001,1.500e-06,+0.000492,6.2288e-01
4,4,13,8,13,41,47,0.000307,3.3153e-01,49.9972,2.790e-05,-0.000945,3.4469e-01
4,4,14,8,13,43,53,0.000180,5.6862e-01,50.0089,8.893e-05,+0.000204,8.3831e-01
4,4,15,8,13,47,59,0.000558,7.7462e-02,50.0026,2.603e-05,-0.000393,6.9428e-01
4,4,16,8,13,53,61,0.000537,8.9183e-02,49.9962,3.815e-05,+0.000640,5.2245e-01
4,4,17,8,13,59,67,0.000051,8.7085e-01,50.0037,3.716e-05,+0.000294,7.6863e-01
4,4,18,8,13,61,71,0.000215,4.9649e-01,50.0014,1.353e-05,-0.000424,6.7151e-01
4,4,19,8,13,67,73,0.000052,8.6829e-01,50.0075,7.492e-05,+0.000536,5.9178e-01
4,5,6,11,17,13,19,0.000502,1.1210e-01,50.0129,1.294e-04,-0.001368,1.7140e-01
4,5,7,11,17,17,23,0.000227,4.7250e-01,49.9947,5.330e-05,+0.000082,9.3482e-01
4,5,8,11,17,19,29,0.000110,7.2892e-01,50.0052,5.210e-05,-0.001773,7.6191e-02
4,5,9,11,17,23,31,0.000629,4.6694e-02,49.9986,1.391e-05,-0.000565,5.7229e-01
4,5,10,11,17,29,37,0.000627,4.7311e-02,49.9980,1.982e-05,-0.000695,4.8734e-01
4,5,11,11,17,31,41,0.000024,9.4056e-01,50.0007,7.425e-06,+0.001367,1.7150e-01
4,5,12,11,17,37,43,0.000038,9.0398e-01,49.9871,1.294e-04,-0.001166,2.4355e-01
4,5,13,11,17,41,47,0.000136,6.6710e-01,50.0021,2.056e-05,+0.000526,5.9892e-01
4,5,14,11,17,43,53,0.000151,6.3408e-01,50.0029,2.901e-05,-0.000056,9.5497e-01
4,5,15,11,17,47,59,0.000472,1.3591e-01,50.0072,7.174e-05,+0.000347,7.2871e-01
4,5,16,11,17,53,61,0.000110,7.2859e-01,49.9991,9.412e-06,+0.000021,9.8312e-01
4,5,17,11,17,59,67,0.000220,4.8661e-01,49.9928,7.197e-05,-0.001233,2.1741e-01
4,5,18,11,17,61,71,0.000641,4.2817e-02,49.9963,3.699e-05,+0.000436,6.6258e-01
4,5,19,11,17,67,73,0.000112,7.2290e-01,50.0002,1.713e-06,+0.000799,4.2433e-01
4,6,7,13,19,17,23,0.000004,9.8952e-01,50.0023,2.254e-05,+0.000316,7.5175e-01
4,6,8,13,19,19,29,0.000237,4.5282e-01,50.0027,2.719e-05,-0.000201,8.4063e-01
4,6,9,13,19,23,31,0.000119,7.0715e-01,50.0037,3.718e-05,+0.000179,8.5775e-01
4,6,10,13,19,29,37,0.000337,2.8649e-01,50.0065,6.526e-05,+0.002618,8.8379e-03
4,6,11,13,19,31,41,0.000245,4.3761e-01,50.0002,2.412e-06,-0.000691,4.8977e-01
4,6,12,13,19,37,43,0.000119,7.0604e-01,50.0077,7.730e-05,-0.001580,1.1419e-01
4,6,13,13,19,41,47,0.000593,6.0836e-02,49.9925,7.505e-05,-0.002269,2.3282e-02
4,6,14,13,19,43,53,0.000120,7.0450e-01,50.0088,8.800e-05,+0.000390,6.9629e-01
4,6,15,13,19,47,59,0.000075,8.1237e-01,50.0021,2.135e-05,-0.000221,8.2531e-01
4,6,16,13,19,53,61,0.000140,6.5805e-01,49.9946,5.447e-05,-0.000236,8.1340e-01
4,6,17,13,19,59,67,0.000315,3.1970e-01,50.0012,1.226e-05,-0.000559,5.7617e-01
4,6,18,13,19,61,71,0.000014,9.6470e-01,50.0044,4.375e-05,-0.001021,3.0713e-01
4,6,19,13,19,67,73,0.000168,5.9595e-01,50.0064,6.420e-05,-0.000597,5.5046e-01
4,7,8,17,23,19,29,0.000011,9.7281e-01,49.9979,2.110e-05,-0.001359,1.7407e-01
4,7,9,17,23,23,31,0.000316,3.1794e-01,49.9909,9.076e-05,+0.000022,9.8245e-01
4,7,10,17,23,29,37,0.000254,4.2127e-01,49.9908,9.188e-05,+0.001220,2.2232e-01
4,7,11,17,23,31,41,0.000094,7.6705e-01,49.9979,2.052e-05,+0.000031,9.7536e-01
4,7,12,17,23,37,43,0.000158,6.1685e-01,50.0011,1.096e-05,-0.000136,8.9177e-01
4,7,13,17,23,41,47,0.000086,7.8567e-01,49.9923,7.679e-05,+0.000037,9.7020e-01
4,7,14,17,23,43,53,0.000534,9.1258e-02,50.0058,5.844e-05,-0.001143,2.5291e-01
4,7,15,17,23,47,59,0.000189,5.4982e-01,49.9950,5.044e-05,+0.001057,2.9046e-01
4,7,16,17,23,53,61,0.000034,9.1434e-01,49.9900,9.969e-05,+0.000236,8.1339e-01
4,7,17,17,23,59,67,0.000436,1.6773e-01,50.0003,2.675e-06,-0.001759,7.8578e-02
4,7,18,17,23,61,71,0.000016,9.5972e-01,49.9993,6.512e-06,-0.000004,9.9711e-01
4,7,19,17,23,67,73,0.000311,3.2553e-01,50.0049,4.939e-05,+0.001080,2.8012e-01
4,8,9,19,29,23,31,0.000400,2.0585e-01,49.9982,1.796e-05,+0.000883,3.7717e-01
4,8,10,19,29,29,37,0.000115,7.1627e-01,50.0025,2.495e-05,-0.001269,2.0459e-01
4,8,11,19,29,31,41,0.000208,5.1046e-01,50.0010,1.005e-05,+0.000371,7.1090e-01
4,8,12,19,29,37,43,0.000100,7.5141e-01,50.0075,7.534e-05,+0.000201,8.4098e-01
4,8,13,19,29,41,47,0.000151,6.3211e-01,49.9988,1.181e-05,+0.000426,6.7029e-01
4,8,14,19,29,43,53,0.000571,7.1034e-02,49.9942,5.821e-05,-0.001178,2.3866e-01
4,8,15,19,29,47,59,0.000276,3.8236e-01,50.0039,3.859e-05,-0.000524,6.0058e-01
4,8,16,19,29,53,61,0.000318,3.1471e-01,50.0060,5.996e-05,+0.000571,5.6769e-01
4,8,17,19,29,59,67,0.000282,3.7179e-01,49.9957,4.263e-05,-0.000374,7.0838e-01
4,8,18,19,29,61,71,0.000392,2.1551e-01,50.0016,1.634e-05,+0.000146,8.8410e-01
4,8,19,19,29,67,73,0.000182,5.6388e-01,50.0099,9.859e-05,+0.000965,3.3461e-01
4,9,10,23,31,29,37,0.000473,1.3497e-01,50.0015,1.461e-05,+0.002330,1.9799e-02
4,9,11,23,31,31,41,0.000470,1.3703e-01,49.9946,5.434e-05,-0.001388,1.6522e-01
4,9,12,23,31,37,43,0.000096,7.6044e-01,49.9979,2.052e-05,-0.000429,6.6771e-01
4,9,13,23,31,41,47,0.000204,5.1801e-01,49.9958,4.185e-05,-0.001254,2.0980e-01
4,9,14,23,31,43,53,0.000340,2.8270e-01,49.9981,1.855e-05,+0.000578,5.6294e-01
4,9,15,23,31,47,59,0.000619,5.0280e-02,50.0040,4.030e-05,+0.000337,7.3641e-01
4,9,16,23,31,53,61,0.000246,4.3713e-01,49.9966,3.368e-05,+0.000934,3.5056e-01
4,9,17,23,31,59,67,0.000293,3.5447e-01,49.9915,8.536e-05,-0.001460,1.4420e-01
4,9,18,23,31,61,71,0.000478,1.3065e-01,49.9995,4.600e-06,+0.000082,9.3481e-01
4,9,19,23,31,67,73,0.000206,5.1383e-01,50.0020,1.958e-05,-0.000499,6.1784e-01
4,10,11,29,37,31,41,0.000168,5.9553e-01,50.0060,6.038e-05,-0.000200,8.4149e-01
4,10,12,29,37,37,43,0.000388,2.2020e-01,50.0021,2.089e-05,+0.001335,1.8194e-01
4,10,13,29,37,41,47,0.000340,2.8241e-01,49.9976,2.416e-05,-0.000349,7.2675e-01
4,10,14,29,37,43,53,0.000364,2.5034e-01,49.9972,2.784e-05,+0.000683,4.9479e-01
4,10,15,29,37,47,59,0.000005,9.8740e-01,49.9967,3.346e-05,+0.000141,8.8807e-01
4,10,16,29,37,53,61,0.000127,6.8836e-01,50.0087,8.666e-05,-0.001094,2.7374e-01
4,10,17,29,37,59,67,0.000340,2.8209e-01,50.0000,1.500e-07,+0.000111,9.1188e-01
4,10,18,29,37,61,71,0.000157,6.1845e-01,50.0045,4.461e-05,+0.000251,8.0213e-01
4,10,19,29,37,67,73,0.000577,6.8001e-02,49.9967,3.264e-05,-0.001158,2.4676e-01
4,11,12,31,41,37,43,0.000193,5.4261e-01,50.0045,4.511e-05,-0.000435,6.6355e-01
4,11,13,31,41,41,47,0.000236,4.5640e-01,50.0034,3.364e-05,-0.000849,3.9605e-01
4,11,14,31,41,43,53,0.000315,3.1987e-01,49.9996,3.513e-06,+0.000065,9.4827e-01
4,11,15,31,41,47,59,0.000065,8.3671e-01,50.0019,1.921e-05,+0.000361,7.1814e-01
4,11,16,31,41,53,61,0.000175,5.8089e-01,49.9911,8.909e-05,-0.000559,5.7616e-01
4,11,17,31,41,59,67,0.000788,1.2756e-02,49.9905,9.495e-05,+0.001644,1.0012e-01
4,11,18,31,41,61,71,0.000175,5.8041e-01,49.9929,7.101e-05,+0.000959,3.3769e-01
4,11,19,31,41,67,73,0.000043,8.9306e-01,50.0035,3.454e-05,-0.000073,9.4186e-01
4,12,13,37,43,41,47,0.000281,3.7496e-01,50.0060,5.985e-05,+0.001279,2.0096e-01
4,12,14,37,43,43,53,0.000235,4.5726e-01,50.0044,4.408e-05,+0.001279,2.0103e-01
4,12,15,37,43,47,59,0.000084,7.9135e-01,50.0053,5.307e-05,+0.000814,4.1572e-01
4,12,16,37,43,53,61,0.000513,1.0489e-01,49.9965,3.503e-05,+0.000257,7.9694e-01
4,12,17,37,43,59,67,0.000183,5.6204e-01,50.0076,7.624e-05,+0.000408,6.8346e-01
4,12,18,37,43,61,71,0.000351,2.6692e-01,50.0025,2.505e-05,-0.000508,6.1171e-01
4,12,19,37,43,67,73,0.000119,7.0668e-01,49.9973,2.665e-05,-0.000421,6.7374e-01
4,13,14,41,47,43,53,0.000259,4.1324e-01,49.9972,2.787e-05,-0.000678,4.9765e-01
4,13,15,41,47,47,59,0.000386,2.2215e-01,49.9904,9.577e-05,-0.001002,3.1614e-01
4,13,16,41,47,53,61,0.000336,2.8838e-01,50.0021,2.055e-05,-0.000618,5.3645e-01
4,13,17,41,47,59,67,0.000040,8.9897e-01,50.0002,1.737e-06,+0.001186,2.3543e-01
4,13,18,41,47,61,71,0.000266,4.0077e-01,50.0035,3.480e-05,+0.000915,3.6042e-01
4,13,19,41,47,67,73,0.000228,4.7086e-01,49.9955,4.460e-05,-0.000417,6.7685e-01
4,14,15,43,53,47,59,0.000437,1.6717e-01,49.9986,1.370e-05,-0.001660,9.6969e-02
4,14,16,43,53,53,61,0.000062,8.4396e-01,50.0014,1.438e-05,+0.001045,2.9597e-01
4,14,17,43,53,59,67,0.000049,8.7571e-01,50.0029,2.886e-05,+0.000065,9.4820e-01
4,14,18,43,53,61,71,0.000245,4.3861e-01,49.9963,3.732e-05,-0.000815,4.1524e-01
4,14,19,43,53,67,73,0.000160,6.1205e-01,50.0024,2.428e-05,+0.000843,3.9930e-01
4,15,16,47,59,53,61,0.000122,6.9922e-01,50.0018,1.765e-05,+0.000417,6.7650e-01
4,15,17,47,59,59,67,0.000265,4.0230e-01,49.9965,3.504e-05,+0.000497,6.1921e-01
4,15,18,47,59,61,71,0.000353,2.6412e-01,49.9976,2.368e-05,+0.000981,3.2677e-01
4,15,19,47,59,67,73,0.000149,6.3819e-01,49.9935,6.490e-05,-0.001450,1.4716e-01
4,16,17,53,61,59,67,0.000104,7.4133e-01,49.9988,1.209e-05,-0.000375,7.0764e-01
4,16,18,53,61,61,71,0.000162,6.0955e-01,49.9903,9.660e-05,-0.000325,7.4538e-01
4,16,19,53,61,67,73,0.000543,8.6162e-02,50.0098,9.765e-05,+0.000683,4.9490e-01
4,17,18,59,67,61,71,0.000328,2.9907e-01,50.0042,4.179e-05,-0.000298,7.6592e-01
4,17,19,59,67,67,73,0.000167,5.9711e-01,49.9886,1.142e-04,-0.000416,6.7709e-01
4,18,19,61,71,67,73,0.000069,8.2770e-01,49.9954,4.602e-05,+0.001159,2.4639e-01
5,0,1,2,3,3,5,0.000158,6.1691e-01,50.0111,1.108e-04,-0.000241,8.0938e-01
5,0,2,2,3,5,7,0.000160,6.1393e-01,50.0006,6.225e-06,+0.000047,9.6228e-01
5,0,3,2,3,7,11,0.000046,8.8387e-01,49.9961,3.883e-05,+0.000417,6.7674e-01
5,0,4,2,3,8,13,0.000482,1.2732e-01,50.0013,1.330e-05,+0.000820,4.1215e-01
5,0,5,2,3,11,17,0.000299,3.4497e-01,49.9965,3.543e-05,-0.000740,4.5914e-01
5,0,6,2,3,13,19,0.000244,4.4120e-01,49.9930,7.013e-05,-0.000147,8.8313e-01
5,0,7,2,3,17,23,0.000106,7.3630e-01,50.0015,1.539e-05,-0.001406,1.5973e-01
5,0,8,2,3,19,29,0.000211,5.0362e-01,50.0010,9.663e-06,+0.000026,9.7925e-01
5,0,9,2,3,23,31,0.000050,8.7478e-01,49.9992,7.975e-06,+0.000947,3.4375e-01
5,0,10,2,3,29,37,0.000219,4.8794e-01,50.0041,4.110e-05,+0.001898,5.7707e-02
5,0,11,2,3,31,41,0.000347,2.7297e-01,50.0057,5.665e-05,-0.000227,8.2064e-01
5,0,12,2,3,37,43,0.000005,9.8738e-01,49.9988,1.236e-05,-0.000225,8.2226e-01
5,0,13,2,3,41,47,0.000203,5.2181e-01,50.0065,6.455e-05,-0.000340,7.3412e-01
5,0,14,2,3,43,53,0.000455,1.5051e-01,49.9951,4.891e-05,+0.001538,1.2403e-01
5,0,15,2,3,47,59,0.000183,5.6275e-01,49.9952,4.750e-05,-0.000483,6.2908e-01
5,0,16,2,3,53,61,0.000536,8.9802e-02,50.0088,8.787e-05,+0.000074,9.4101e-01
5,0,17,2,3,59,67,0.000144,6.4950e-01,50.0031,3.130e-05,-0.001063,2.8788e-01
5,0,18,2,3,61,71,0.000264,4.0304e-01,50.0045,4.503e-05,-0.000509,6.1102e-01
5,0,19,2,3,67,73,0.000109,7.3040e-01,50.0046,4.569e-05,-0.001049,2.9434e-01
5,1,2,3,5,5,7,0.000007,9.8344e-01,49.9933,6.664e-05,-0.001598,1.1002e-01
5,1,3,3,5,7,11,0.000545,8.4579e-02,49.9908,9.194e-05,+0.002071,3.8403e-02
5,1,4,3,5,8,13,0.000391,2.1669e-01,50.0020,2.029e-05,-0.000312,7.5477e-01
5,1,5,3,5,11,17,0.000212,5.0212e-01,50.0100,9.994e-05,+0.001118,2.6358e-01
5,1,6,3,5,13,19,0.000038,9.0418e-01,49.9982,1.764e-05,+0.000328,7.4312e-01
5,1,7,3,5,17,23,0.000453,1.5240e-01,50.0064,6.355e-05,+0.001344,1.7911e-01
5,1,8,3,5,19,29,0.000558,7.7641e-02,49.9972,2.817e-05,-0.000044,9.6471e-01
5,1,9,3,5,23,31,0.000099,7.5488e-01,49.9968,3.196e-05,+0.001082,2.7937e-01
5,1,10,3,5,29,37,0.000357,2.5879e-01,49.9986,1.386e-05,-0.000556,5.7809e-01
5,1,11,3,5,31,41,0.000306,3.3352e-01,50.0051,5.104e-05,+0.001801,7.1703e-02
5,1,12,3,5,37,43,0.000087,7.8206e-01,50.0011,1.052e-05,-0.000123,9.0191e-01
5,1,13,3,5,41,47,0.000045,8.8632e-01,49.9972,2.814e-05,+0.000511,6.0922e-01
5,1,14,3,5,43,53,0.000359,2.5620e-01,49.9990,9.750e-06,-0.001169,2.4252e-01
5,1,15,3,5,47,59,0.000159,6.1514e-01,50.0079,7.891e-05,+0.000301,7.6315e-01
5,1,16,3,5,53,61,0.000347,2.7182e-01,49.9869,1.305e-04,-0.001497,1.3440e-01
5,1,17,3,5,59,67,0.000098,7.5688e-01,49.9993,6.913e-06,+0.002635,8.4235e-03
5,1,18,3,5,61,71,0.000340,2.8244e-01,50.0129,1.288e-04,-0.000054,9.5669e-01
5,1,19,3,5,67,73,0.000104,7.4247e-01,49.9946,5.437e-05,+0.000112,9.1046e-01
5,2,3,5,7,7,11,0.000362,2.5191e-01,50.0018,1.800e-05,-0.000211,8.3262e-01
5,2,4,5,7,8,13,0.000169,5.9283e-01,50.0046,4.572e-05,+0.000205,8.3794e-01
5,2,5,5,7,11,17,0.000029,9.2644e-01,50.0063,6.313e-05,-0.000055,9.5652e-01
5,2,6,5,7,13,19,0.000318,3.1388e-01,50.0055,5.508e-05,-0.001882,5.9874e-02
5,2,7,5,7,17,23,0.000090,7.7582e-01,49.9980,1.979e-05,+0.001047,2.9505e-01
5,2,8,5,7,19,29,0.000015,9.6106e-01,49.9994,5.612e-06,+0.001330,1.8343e-01
5,2,9,5,7,23,31,0.000018,9.5412e-01,49.9994,5.700e-06,+0.000953,3.4057e-01
5,2,10,5,7,29,37,0.000292,3.5511e-01,49.9950,4.975e-05,-0.000290,7.7154e-01
5,2,11,5,7,31,41,0.000586,6.4060e-02,49.9967,3.350e-05,-0.001060,2.8934e-01
5,2,12,5,7,37,43,0.000201,5.2418e-01,49.9938,6.234e-05,+0.000068,9.4566e-01
5,2,13,5,7,41,47,0.000451,1.5382e-01,50.0036,3.580e-05,+0.000540,5.8948e-01
5,2,14,5,7,43,53,0.000451,1.5408e-01,50.0008,7.763e-06,+0.000640,5.2188e-01
5,2,15,5,7,47,59,0.000212,5.0225e-01,49.9991,8.700e-06,+0.000469,6.3890e-01
5,2,16,5,7,53,61,0.000144,6.4852e-01,50.0016,1.573e-05,+0.000180,8.5705e-01
5,2,17,5,7,59,67,0.000245,4.3766e-01,49.9948,5.193e-05,-0.001450,1.4703e-01
5,2,18,5,7,61,71,0.000200,5.2632e-01,50.0081,8.090e-05,-0.000564,5.7293e-01
5,2,19,5,7,67,73,0.000010,9.7497e-01,49.9976,2.446e-05,+0.001577,1.1474e-01
5,3,4,7,11,8,13,0.000039,9.0118e-01,49.9996,4.475e-06,+0.001695,9.0090e-02
5,3,5,7,11,11,17,0.000198,5.3089e-01,50.0014,1.370e-05,+0.000674,5.0023e-01
5,3,6,7,11,13,19,0.000100,7.5107e-01,50.0050,5.025e-05,+0.000951,3.4179e-01
5,3,7,7,11,17,23,0.000070,8.2415e-01,50.0018,1.836e-05,-0.000372,7.0968e-01
5,3,8,7,11,19,29,0.000295,3.5044e-01,50.0074,7.376e-05,-0.000076,9.3951e-01
5,3,9,7,11,23,31,0.000278,3.7924e-01,49.9965,3.550e-05,-0.000782,4.3398e-01
5,3,10,7,11,29,37,0.000077,8.0647e-01,50.0105,1.055e-04,-0.000817,4.1410e-01
5,3,11,7,11,31,41,0.000122,6.9999e-01,49.9993,6.900e-06,+0.001272,2.0346e-01
5,3,12,7,11,37,43,0.000043,8.9112e-01,50.0034,3.374e-05,-0.000254,7.9949e-01
5,3,13,7,11,41,47,0.000471,1.3617e-01,50.0068,6.760e-05,-0.000864,3.8770e-01
5,3,14,7,11,43,53,0.000243,4.4205e-01,49.9914,8.554e-05,+0.000603,5.4669e-01
5,3,15,7,11,47,59,0.000247,4.3384e-01,50.0057,5.690e-05,+0.000371,7.1041e-01
5,3,16,7,11,53,61,0.000214,4.9796e-01,49.9991,9.275e-06,+0.001226,2.2024e-01
5,3,17,7,11,59,67,0.000301,3.4117e-01,49.9969,3.050e-05,-0.001701,8.9021e-02
5,3,18,7,11,61,71,0.000108,7.3180e-01,49.9966,3.360e-05,+0.001154,2.4841e-01
5,3,19,7,11,67,73,0.000257,4.1698e-01,50.0041,4.129e-05,+0.000085,9.3239e-01
5,4,5,8,13,11,17,0.000386,2.2182e-01,49.9938,6.160e-05,+0.000773,4.3976e-01
5,4,6,8,13,13,19,0.000488,1.2258e-01,49.9885,1.145e-04,-0.000627,5.3088e-01
5,4,7,8,13,17,23,0.000061,8.4613e-01,49.9967,3.289e-05,+0.001458,1.4484e-01
5,4,8,8,13,19,29,0.000014,9.6466e-01,49.9988,1.199e-05,+0.000382,7.0270e-01
5,4,9,8,13,23,31,0.000005,9.8794e-01,50.0010,1.030e-05,+0.000261,7.9408e-01
5,4,10,8,13,29,37,0.000009,9.7783e-01,50.0018,1.838e-05,-0.001740,8.1901e-02
5,4,11,8,13,31,41,0.000246,4.3573e-01,50.0043,4.305e-05,+0.001076,2.8212e-01
5,4,12,8,13,37,43,0.000421,1.8333e-01,50.0011,1.106e-05,-0.000366,7.1440e-01
5,4,13,8,13,41,47,0.000201,5.2569e-01,50.0071,7.058e-05,-0.001904,5.6924e-02
5,4,14,8,13,43,53,0.000202,5.2233e-01,50.0062,6.216e-05,-0.001726,8.4292e-02
5,4,15,8,13,47,59,0.000180,5.6883e-01,49.9911,8.853e-05,+0.000889,3.7389e-01
5,4,16,8,13,53,61,0.000822,9.3253e-03,49.9895,1.053e-04,+0.001366,1.7191e-01
5,4,17,8,13,59,67,0.000174,5.8261e-01,49.9942,5.820e-05,-0.000029,9.7696e-01
5,4,18,8,13,61,71,0.000016,9.5904e-01,50.0004,4.400e-06,+0.000508,6.1167e-01
5,4,19,8,13,67,73,0.000288,3.6249e-01,49.9993,6.787e-06,-0.000502,6.1597e-01
5,5,6,11,17,13,19,0.000278,3.7894e-01,50.0004,4.400e-06,+0.001013,3.1129e-01
5,5,7,11,17,17,23,0.000006,9.8533e-01,50.0091,9.086e-05,-0.001715,8.6335e-02
5,5,8,11,17,19,29,0.000381,2.2855e-01,50.0080,7.986e-05,-0.000396,6.9203e-01
5,5,9,11,17,23,31,0.000127,6.8830e-01,50.0034,3.383e-05,+0.001531,1.2570e-01
5,5,10,11,17,29,37,0.000229,4.6909e-01,49.9974,2.622e-05,-0.001483,1.3806e-01
5,5,11,11,17,31,41,0.000019,9.5190e-01,49.9928,7.185e-05,-0.000846,3.9769e-01
5,5,12,11,17,37,43,0.000120,7.0538e-01,49.9980,1.969e-05,+0.001524,1.2748e-01
5,5,13,11,17,41,47,0.000212,5.0258e-01,50.0008,8.400e-06,+0.000137,8.9071e-01
5,5,14,11,17,43,53,0.000264,4.0409e-01,49.9961,3.866e-05,-0.001309,1.9067e-01
5,5,15,11,17,47,59,0.000324,3.0511e-01,49.9845,1.548e-04,-0.000807,4.1978e-01
5,5,16,11,17,53,61,0.000118,7.1018e-01,50.0028,2.830e-05,-0.000256,7.9824e-01
5,5,17,11,17,59,67,0.000283,3.7162e-01,49.9953,4.715e-05,-0.000345,7.2988e-01
5,5,18,11,17,61,71,0.000376,2.3499e-01,49.9935,6.523e-05,-0.000701,4.8300e-01
5,5,19,11,17,67,73,0.000602,5.6876e-02,50.0001,1.187e-06,+0.000310,7.5681e-01
5,6,7,13,19,17,23,0.000241,4.4638e-01,49.9965,3.456e-05,-0.000848,3.9646e-01
5,6,8,13,19,19,29,0.000334,2.9092e-01,50.0093,9.296e-05,-0.000272,7.8525e-01
5,6,9,13,19,23,31,0.000297,3.4753e-01,50.0012,1.240e-05,+0.001148,2.5099e-01
5,6,10,13,19,29,37,0.000030,9.2557e-01,50.0107,1.067e-04,-0.000496,6.1958e-01
5,6,11,13,19,31,41,0.000151,6.3394e-01,50.0035,3.503e-05,-0.000337,7.3578e-01
5,6,12,13,19,37,43,0.000266,4.0037e-01,50.0058,5.806e-05,-0.000560,5.7562e-01
5,6,13,13,19,41,47,0.000311,3.2512e-01,49.9990,9.525e-06,-0.002077,3.7755e-02
5,6,14,13,19,43,53,0.000160,6.1266e-01,50.0016,1.609e-05,-0.001386,1.6575e-01
5,6,15,13,19,47,59,0.000077,8.0744e-01,49.9975,2.525e-05,-0.000958,3.3794e-01
5,6,16,13,19,53,61,0.000131,6.7936e-01,50.0004,3.525e-06,+0.000619,5.3587e-01
5,6,17,13,19,59,67,0.000015,9.6174e-01,49.9975,2.530e-05,-0.000724,4.6933e-01
5,6,18,13,19,61,71,0.000335,2.9015e-01,50.0009,8.750e-06,+0.000775,4.3852e-01
5,6,19,13,19,67,73,0.000035,9.1127e-01,49.9985,1.516e-05,-0.000466,6.4136e-01
5,7,8,17,23,19,29,0.000125,6.9358e-01,49.9968,3.212e-05,-0.000572,5.6765e-01
5,7,9,17,23,23,31,0.000034,9.1386e-01,50.0114,1.142e-04,+0.001455,1.4560e-01
5,7,10,17,23,29,37,0.000104,7.4298e-01,49.9990,9.537e-06,+0.002557,1.0548e-02
5,7,11,17,23,31,41,0.000181,5.6712e-01,50.0047,4.654e-05,+0.000043,9.6587e-01
5,7,12,17,23,37,43,0.000581,6.6328e-02,50.0057,5.725e-05,+0.001207,2.2726e-01
5,7,13,17,23,41,47,0.000248,4.3276e-01,50.0016,1.644e-05,-0.000098,9.2202e-01
5,7,14,17,23,43,53,0.000131,6.7895e-01,49.9951,4.922e-05,+0.001523,1.2781e-01
5,7,15,17,23,47,59,0.000019,9.5111e-01,49.9987,1.286e-05,+0.000535,5.9243e-01
5,7,16,17,23,53,61,0.000109,7.3083e-01,50.0029,2.884e-05,-0.000336,7.3650e-01
5,7,17,17,23,59,67,0.000489,1.2174e-01,50.0076,7.639e-05,+0.000206,8.3669e-01
5,7,18,17,23,61,71,0.000701,2.6613e-02,50.0030,3.044e-05,-0.000719,4.7202e-01
5,7,19,17,23,67,73,0.000080,8.0007e-01,49.9990,9.650e-06,-0.001563,1.1798e-01
5,8,9,19,29,23,31,0.000217,4.9165e-01,50.0064,6.356e-05,+0.001668,9.5247e-02
